gene,pearson_r,pearson_p,spearman_rho,spearman_p,mean_sn,mean_merscope
KIF16B,0.7300489722983912,5.1346545660635456e-05,0.6365217391304347,0.0008256547775658431,0.5106961131095886,0.27845290303230286
KIF18A,0.0646835618535988,0.76396244764328,0.15578770042884757,0.46727819635664014,0.0017302677733823657,0.13717444241046906
KIF19,0.9121847924980102,5.472975406206615e-10,0.31354010737402144,0.1357134476724085,0.007663067430257797,0.06072017550468445
KIF1A,0.8620331039419398,6.188619749991631e-08,0.5139130434782608,0.01020306109223003,0.4829988181591034,2.9339420795440674
KIF1BP,0.6717835440176714,0.0003246530832257122,0.606086956521739,0.0016940936259311093,0.25483089685440063,0.9758413434028625
KIF20A,0.3568682378681842,0.08692432194948196,0.4625228820902385,0.022861622027113008,3.8799935282440856e-05,0.036083418875932693
KIF24,0.7353688636794686,4.2399889935040846e-05,0.62,0.0012308328706616477,0.02126968838274479,0.08776406198740005
KIF26A,0.874199748825049,2.378087060606049e-08,0.7817391304347826,6.454527225791052e-06,0.011489898897707462,0.06697078794240952
KIF26B,0.8662347163190134,4.4949530320081976e-08,0.8034782608695652,2.2703633865898317e-06,0.588918924331665,0.2099948674440384
KIF27,0.0941590690636076,0.6616524457931519,0.07217391304347825,0.7375189840952583,0.18533281981945038,0.2375057339668274
KIF2C,0.38263138724141754,0.06498245894908905,0.45053273515581604,0.0271495670012412,0.008166653104126453,0.07873397320508957
KIF5A,0.9679776575067081,1.0787637974476582e-14,0.9278260869565217,6.813599004239965e-11,0.4094799757003784,2.1381444931030273
KIF9-AS1,0.33431732235476375,0.11032887548208237,0.22527286578555517,0.2898854769259656,0.7014144062995911,0.025323867797851562
KIFC2,0.85821821078207,8.200114365308764e-08,0.8286956521739129,5.681777552577367e-07,0.3366661071777344,0.5124320387840271
KIFC3,0.6925924909301102,0.00017633315292187035,0.6904347826086955,0.00018828336401889028,0.15085962414741516,0.20775167644023895
KIT,0.9890720716648502,8.694368110278723e-20,0.7904347826086956,4.311986843446473e-06,0.17385101318359375,0.4130638539791107
KITLG,0.8104849642841145,1.5770735899423016e-06,0.806086956521739,1.985720949689886e-06,0.2402975708246231,0.1679539680480957
KLB,-0.03248675855138572,0.8802161812782288,-0.04,0.8527804394339904,0.006952369119971991,0.06903377175331116
KLF10,0.8217255395138636,8.511850637660245e-07,0.8495652173913043,1.5081980924883657e-07,0.027561694383621216,0.3935704231262207
KLF12,0.731960516248364,4.795742643182166e-05,0.6478260869565217,0.0006199285470361285,0.8267896771430969,0.23094069957733154
KLF16,0.4199993970396463,0.04101992025971413,0.5156521739130434,0.009906970265358948,0.03705978766083717,0.18609710037708282
KLF17,0.23086209715984296,0.27776315808296204,0.05916027439878516,0.7836286442456782,0.0005611427477560937,0.02687147818505764
KLF5,0.788887876784429,4.63906235381728e-06,0.6356521739130434,0.0008436669168882472,0.050996046513319016,0.20134110748767853
KLF9,0.7608665710431524,1.5854999219300225e-05,0.7008695652173912,0.0001364054723998622,0.17138344049453735,0.6995627880096436
KLHDC2,0.13666199799627066,0.5242797136306763,0.004347826086956522,0.9839134567350358,0.2852254807949066,0.03592432662844658
KLHDC8A,0.9252178119293646,9.94519536168248e-11,0.8767123494923987,1.928095530575109e-08,0.041030168533325195,0.20367121696472168
KLHL1,0.7168083398719318,8.117452671285719e-05,0.7643478260869565,1.3734509574852223e-05,0.1762443333864212,0.12303811311721802
KLHL12,0.6404649433331997,0.0007480684434995055,0.4860869565217391,0.016026057350818954,0.12834154069423676,0.6794891953468323
KLHL13,0.525389682414243,0.008377454243600368,0.4339130434782608,0.0341349601326374,0.1302633434534073,0.15401507914066315
KLHL17,0.6785703197238036,0.0002674541319720447,0.7295652173913043,5.223689984061556e-05,0.0386003702878952,0.13058236241340637
KLHL18,0.4537185225635767,0.025951990857720375,0.4869565217391304,0.015810056730347355,0.23933613300323486,0.29789265990257263
KLHL29,0.7949178484996082,3.4766210319503443e-06,0.748695652173913,2.572115022075952e-05,0.6312246918678284,0.3885834515094757
KLHL30,-0.10855675932543818,0.6136125922203064,-0.04104842631359055,0.8489643586462666,0.0006337479571811855,0.03177036717534065
KLHL42,0.7747813607857097,8.800158866506536e-06,0.686086956521739,0.00021452533237049346,0.4710371494293213,0.9166930317878723
KLHL5,0.9117463668517303,5.769100752672784e-10,0.9313043478260868,4.02303924008105e-11,0.5890896916389465,0.6784026026725769
KLLN,0.3003945106174797,0.1537953019142151,0.2566454892605261,0.22605379457380784,0.004632836207747459,0.08124493807554245
KMO,0.9817782303916829,2.3292062708178473e-17,0.6878260869565217,0.00020366940684417892,0.08759074658155441,0.04539116844534874
KNCN,0.9108536920684855,6.417112952128434e-10,0.9094000481899227,7.613795676559313e-10,0.001767286448739469,0.07068248838186264
KNDC1,0.8497861011678651,1.485622789232366e-07,0.7573913043478261,1.8255331709071236e-05,0.3282642662525177,0.46437278389930725
KNTC1,0.7578485993144568,1.7922184269991703e-05,0.6947826086956521,0.00016488547980470365,0.04919280484318733,0.1055818572640419
KPNA3,0.6056143366049582,0.0017121400451287627,0.5556521739130434,0.004817401046333092,0.5612647533416748,0.6614490151405334
KPNA5,0.5447518795226642,0.005914218258112669,0.46173913043478254,0.023124059270195115,0.43228480219841003,0.25118884444236755
KRAS,0.646913503354881,0.0006347061134874821,0.5321739130434783,0.007432234862799776,0.2899344265460968,0.3778078556060791
KRR1,0.5484354228246957,0.005522324237972498,0.34434782608695647,0.09940670099301682,0.2249728888273239,0.22616010904312134
KRT3,0.581541124774958,0.002876529935747385,0.6607552335032296,0.00044031668330860523,0.00033494093804620206,0.04715488478541374
KRT5,0.7282186036463827,5.4787200497230515e-05,0.6484469495264971,0.0006100455176249051,0.0007754412363283336,0.05382229760289192
KRT71,0.5264114981982857,0.008229014463722706,0.4987711859479953,0.013103572378277853,2.785809783745208e-06,0.019320271909236908
KRT80,0.39359493454685435,0.05705304071307182,0.4734569901514289,0.01944454520862072,0.0003014338726643473,0.03316210210323334
KRT84,0.08760393943521194,0.6839761734008789,0.25565011129478177,0.22792223818116733,1.2377243365335744e-05,0.02950279973447323
KRTCAP2,-0.5370136724086478,0.006813689600676298,-0.5965217391304348,0.002092699070468261,0.12859052419662476,0.17645788192749023
L3MBTL4,0.7891726404195651,4.577248546411283e-06,0.877391304347826,1.8204279591228982e-08,0.615513026714325,0.2544335126876831
LACC1,0.6054309947576257,0.0017191848019137979,0.46347826086956523,0.022544972852183147,0.03190292790532112,0.19108740985393524
LAIR1,0.9962470360915177,7.043152800458222e-25,0.19999999999999998,0.34875573272354543,0.02201341651380062,0.14590336382389069
LAMA1,0.9096689940197393,7.378290756143713e-10,0.37652173913043474,0.06975342004393108,0.042736221104860306,0.058770399540662766
LAMA3,0.9092754770535976,7.725156070392813e-10,0.7313043478260869,4.909793141027189e-05,0.13163220882415771,0.14912937581539154
LAMA4,0.991295016156073,7.19801906168561e-21,0.8573913043478261,8.706604985673429e-08,0.21345670521259308,0.16440151631832123
LAMA5,0.6361814871197566,0.0008326629176735878,0.4504347826086956,0.027187078784635655,0.08128353953361511,0.12866774201393127
LAMB4,0.3407709006569348,0.10320540517568588,0.2726679777439157,0.1973716758877331,0.00997334998100996,0.019997265189886093
LAMC2,0.3738936703884974,0.07188597321510315,0.45691923310136856,0.02479191438250823,0.0045081255957484245,0.030787786468863487
LAMP1,0.7820673597161658,6.359086910379119e-06,0.39826086956521733,0.05391472845659877,0.2643102705478668,1.4090019464492798
LAMP5,0.9505841047794092,1.1755425192300217e-12,0.686086956521739,0.00021452533237049346,0.1342797428369522,0.737484872341156
LAMTOR3,0.6490337396389805,0.0006008302443660796,0.5121739130434783,0.010506432119033723,0.08797039836645126,0.31973400712013245
LANCL3,0.6522335033223499,0.0005526651511900127,0.8278260869565216,5.981436834004455e-07,0.06004168465733528,0.07505350559949875
LARP1,0.8156227821018547,1.1958068171225023e-06,0.643478260869565,0.0006930942447544281,0.5867639183998108,1.7624248266220093
LARP4B,0.45258585034753196,0.026372814550995827,0.5217391304347825,0.008926065916873628,0.5944614410400391,0.6198661923408508
LATS2,0.9526796444624779,7.370424257892305e-13,0.5817391304347826,0.002864741090903554,0.05416719987988472,0.07860605418682098
LBH,0.8614092079624243,6.483782755140055e-08,0.5243478260869565,0.00853108886118977,0.0796402171254158,0.8106449246406555
LCA5,0.699438030962483,0.0001426847738912329,0.5617391304347825,0.004283140443219148,0.16228432953357697,0.17570514976978302
LCMT1-AS2,0.4030389976105653,0.05084145441651344,0.34287257387683845,0.10096064950089274,0.005675146821886301,0.006416980642825365
LCMT2,0.24143972275487613,0.25571364164352417,0.23304347826086955,0.2731204759298304,0.01595042273402214,0.032162874937057495
LCN15,0.9145100722817006,4.119338481434198e-10,0.8522896044033771,1.2500859034920032e-07,0.012467704713344574,0.12125305086374283
LCOR,0.2514576857065549,0.2359040081501007,0.2626086956521739,0.21507317009837812,0.8703563809394836,0.22638392448425293
LCORL,0.4613932000938803,0.02324066311120987,0.32695652173913037,0.11888708485840495,0.5081527829170227,0.09311189502477646
LCT,0.5855867793979996,0.0026436562184244394,0.7650727968235176,1.332589604164579e-05,0.0014594552339985967,0.02751012332737446
LDHAL6A,0.6875928807712626,0.00020509673049673438,0.7078260869565216,0.00010920452261464096,0.03504277393221855,0.0571274571120739
LDLRAD3,0.9411420030055524,7.697052196997678e-12,0.8817391304347826,1.2497252917320782e-08,0.37333664298057556,0.20343072712421417
LDLRAD4,0.3372662065230543,0.10703042149543762,0.6165217391304347,0.0013350175981865396,1.1209994554519653,0.30947986245155334
LDLRAD4-AS1,-0.1340543427504599,0.5322993993759155,0.007829491083079598,0.9710357204895697,0.006139071192592382,0.013348780572414398
LEMD2,0.1684819666261319,0.43129485845565796,0.12347826086956522,0.5654049951421966,0.15691137313842773,0.22124969959259033
LEO1,0.7312718035536818,4.915511453873478e-05,0.5182608695652173,0.009476192167472693,0.1439133733510971,0.9495591521263123
LEPR,-0.0746083327571796,0.7289848923683167,0.06173913043478261,0.7744295754905792,0.21240155398845673,0.09938100725412369
LEPROTL1,0.6397886694721819,0.0007609098684042692,0.6547826086956522,0.000516719100681465,0.19433601200580597,0.35138139128685
LFNG,0.9331216833570579,3.021319652796173e-11,0.5830079195765432,0.002790167517451607,0.018095938488841057,0.13074012100696564
LGI2,0.9503205529181287,1.24483940950465e-12,0.8017391304347825,2.4797466868303137e-06,0.07701268047094345,0.27649885416030884
LGR5,0.973329916363582,1.4791084142532461e-15,0.80234835556224,2.4045232434532784e-06,0.06844660639762878,0.07432489842176437
LGR6,0.9858418268267997,1.4788923323433707e-18,0.6684111723695196,0.00035682901905542685,0.011732041835784912,0.09080400317907333
LHCGR,-0.15696685557850287,0.4638720154762268,-0.0034812893950580456,0.987119268858661,0.017815029248595238,0.028164193034172058
LHX4,0.3479746759549016,0.09566186368465424,0.3678260869565217,0.07699887080183039,0.010124661028385162,0.0343577079474926
LHX6,0.9757609621738084,5.227492950737476e-16,0.42,0.0410196000141129,0.12963052093982697,0.6139492392539978
LIFR,0.9125565504655242,5.232693722767578e-10,0.4052173913043478,0.04948640343954962,0.4070676267147064,0.24918176233768463
LIFR-AS1,0.4461454774136655,0.028870906680822372,0.3105022904452246,0.1397493634957657,0.07777941226959229,0.0635511577129364
LILRA1,0.9875869554634846,3.5076175115126034e-19,0.20912824731965635,0.3267290249372313,0.0031853478867560625,0.06177923083305359
LIMCH1,0.795658816948162,3.353366764713428e-06,0.7678260869565217,1.1870252974672094e-05,1.3904606103897095,1.1335145235061646
LIMD2,0.6709753470495343,0.0003321251133456826,0.7095652173913043,0.00010319687237483667,0.12410053610801697,0.08671506494283676
LIMK1,0.9390228248375934,1.1245406515703049e-11,0.9182608695652172,2.5599769328673164e-10,0.14764340221881866,0.6583279967308044
LIN52,0.7861584826405306,5.270191195450025e-06,0.7234782608695651,6.465655516291945e-05,0.4516938626766205,0.48784923553466797
LIN7A,0.831471729077748,4.812700353795663e-07,0.84,2.8350449822926813e-07,0.4401538372039795,0.26388898491859436
LIN7C,0.653338912059553,0.0005368203273974359,0.7104347826086955,0.00010030305766051828,0.11045792698860168,0.34692755341529846
LINC00184,0.8030688427679706,2.318186034244718e-06,0.7728462457028863,9.574180696908173e-06,0.0029961615800857544,0.09845180064439774
LINC00235,0.06779113296215655,0.7529587149620056,0.17319414740413777,0.41832911146291074,0.003563876496627927,0.16028821468353271
LINC00294,0.7705274224572349,1.0580619346001185e-05,0.6478260869565217,0.0006199285470361285,0.06822805106639862,1.0258818864822388
LINC00298,0.896218208654318,3.1853026882799895e-09,0.836268773846172,3.5868244016574173e-07,0.09679535776376724,0.0703265443444252
LINC00299,0.9474453371076379,2.2805602892250754e-12,0.73755165909678,3.9145893562512203e-05,0.32368072867393494,0.10420092195272446
LINC00323,0.737213769229129,3.963475319324061e-05,0.5198293727609108,0.009224737154115065,0.0012226670514792204,0.09859424829483032
LINC00346,0.3650504781253403,0.0794275552034378,0.38317319744747547,0.06457176017140576,0.0008079532999545336,0.05166399106383324
LINC00472,0.8902060499531217,5.749647868924512e-09,0.8452173913043477,2.0198318553448652e-07,0.4562402665615082,0.29194700717926025
LINC00476,0.5454490268020891,0.005838313605636358,0.48956521739130426,0.015176284460359705,0.3643154799938202,0.17796528339385986
LINC00517,0.35177848171588266,0.09184818714857101,0.35196842136972323,0.09166077765609933,0.0014482076512649655,0.026118338108062744
LINC00562,0.7299481239897432,5.153104939381592e-05,0.6423135616072784,0.0007139147000884768,0.013086937367916107,0.13900671899318695
LINC00565,0.7188441862817854,7.577970245620236e-05,0.6666682488431324,0.000374517177012899,0.0007335481350310147,0.07111520320177078
LINC00567,0.6649876007577404,0.00039228860987350345,0.7262151870526825,5.878381098691897e-05,0.00019013532437384129,0.04871407523751259
LINC00574,0.49005019980177167,0.015060783363878727,0.38608695652173913,0.06239715956765035,0.021765515208244324,0.13024276494979858
LINC00606,-0.10917548387806164,0.6115805506706238,-0.06678806446845438,0.7565055157639066,0.0008331514545716345,0.08295357972383499
LINC00624,0.07690488506341353,0.720962643623352,0.13043478260869562,0.5435259752175851,0.059698086231946945,0.022262154147028923
LINC00641,0.8108169659171836,1.549509761389345e-06,0.7843478260869564,5.7298192689286435e-06,0.07593261450529099,1.2186652421951294
LINC00649,0.32467117268242873,0.12164002656936646,0.19999999999999998,0.34875573272354543,0.016592608764767647,0.049276769161224365
LINC00662,0.591508642071858,0.0023317388258874416,0.5295652173913042,0.007784589602340773,0.3624509572982788,0.11641927808523178
LINC00667,0.5791999139037216,0.0030190683901309967,0.5217391304347825,0.008926065916873628,0.17740027606487274,0.3182141184806824
LINC00683,0.8768317879948881,1.9087504909975905e-08,0.748695652173913,2.572115022075952e-05,0.04266653582453728,0.17988313734531403
LINC00840,0.9075848698921618,9.38873867539769e-10,0.5936073199688118,0.0022289855995864787,0.008708762936294079,0.0365910679101944
LINC00865,0.6011504145863,0.0018908428028225899,0.4913043478260869,0.014765433419255973,0.032168664038181305,0.10590092092752457
LINC00877,0.49017229698074516,0.015031819231808186,0.33304347826086955,0.11177657698587244,0.045975055545568466,0.047097254544496536
LINC00882,0.8268561634176876,6.332254542940063e-07,0.8756521739130434,2.107683423250346e-08,1.3353811502456665,0.4314301908016205
LINC00884,0.6813865913682093,0.00024642606149427593,0.6495652173913044,0.0005925876293559354,0.19615422189235687,0.16163764894008636
LINC00886,0.09963185572996736,0.6432256102561951,-0.04869565217391304,0.8212344730022532,0.0722227618098259,0.18745844066143036
LINC00898,0.8493425775086507,1.5312630807784444e-07,0.5484571442616862,0.005520079325443929,0.003449180396273732,0.04339711740612984
LINC00910,0.5440524203295354,0.005991202313452959,0.2678260869565217,0.20576390509564657,0.03774728998541832,0.14816689491271973
LINC00921,0.5982221491431119,0.002016511047258973,0.8173913043478259,1.0850138497745806e-06,0.013522184453904629,0.21872706711292267
LINC00924,0.7058627273800084,0.00011635255214059725,0.3052173913043478,0.14697401734454307,0.06556668132543564,0.039669718593358994
LINC00934,0.27695566084003076,0.19013711810112,0.40217960371386346,0.051383907511913796,0.002300906926393509,0.04159875586628914
LINC00940,0.3352799128588231,0.10924407839775085,0.618346507021747,0.001279456153606334,0.0031727419700473547,0.11875047534704208
LINC00963,0.6461624400108121,0.000647095323074609,0.6817391304347826,0.00024389796569132728,0.045280661433935165,0.09170136600732803
LINC00987,0.5997329917445313,0.0019508119439706206,0.6373913043478261,0.0008079747421695977,0.03153584524989128,0.139060840010643
LINC00989,0.3129210823099129,0.13652898371219635,0.388182274779293,0.06086850622090303,0.0006726421415805817,0.03904816880822182
LINC00997,-0.18292723131889943,0.3922358751296997,0.07043478260869565,0.7436342012968032,0.009695048443973064,0.14637073874473572
LINC01102,0.5318054992130783,0.007481175009161234,0.4660869565217391,0.0216983544469976,0.21786125004291534,0.06574056297540665
LINC01107,0.2739903829206014,0.19512072205543518,0.33391304347826084,0.11078683255713417,0.0066062710247933865,0.021899349987506866
LINC01140,0.7415676666423678,3.372893843334168e-05,0.7165217391304347,8.196040459208733e-05,0.010795149020850658,0.07329589873552322
LINC01141,0.6788014187186491,0.0002656716969795525,0.6921739130434782,0.00017859823713910254,0.0657670795917511,0.07742235064506531
LINC01152,0.4562998264518683,0.025013094767928123,0.5048923798416047,0.011858717220584914,0.008789557963609695,0.042612265795469284
LINC01164,0.8717687966309313,2.9009886048925182e-08,0.7063197590684429,0.00011465307684480536,0.008790171705186367,0.1015992984175682
LINC01166,0.7916499411221594,4.069586339028319e-06,0.7415146411473637,3.3795919591639034e-05,0.015069514513015747,0.08528786897659302
LINC01204,0.15569071692880243,0.46755892038345337,0.297021098563149,0.1586975491325022,0.0028893311973661184,0.08321543037891388
LINC01215,0.32318194866820704,0.12345870584249496,0.3710952446253512,0.0742109557811251,0.002167779253795743,0.047114480286836624
LINC01235,0.12601710282615386,0.5573745965957642,0.5248043763050004,0.008463479277342168,0.0035073484759777784,0.032855965197086334
LINC01239,0.3561705139291007,0.08758732676506042,0.5530434782608695,0.005062933315680411,0.023921256884932518,0.105333112180233
LINC01271,-0.19377619537408464,0.3642641007900238,-0.14218580343948958,0.507484147450904,0.0006824249285273254,0.06193939968943596
LINC01277,0.7491667305584997,2.5256667868234217e-05,0.7347826086956522,4.331339732162826e-05,0.19278287887573242,0.0678776428103447
LINC01299,0.9869303285813658,6.1652107838807615e-19,0.36790607523341734,0.07692972417064879,0.01887042447924614,0.0438060499727726
LINC01301,0.8856996355443698,8.757532476977303e-09,0.8391304347826085,2.996367956626336e-07,0.17882032692432404,0.11055129021406174
LINC01378,0.8607972145255189,6.785511885709639e-08,0.5565217391304348,0.004737814332523149,0.18456251919269562,0.03174952045083046
LINC01410,0.970649547962239,4.188846010100321e-15,0.8121739130434782,1.4412573127324264e-06,0.037374529987573624,0.11635317653417587
LINC01415,0.3529857613320928,0.09066184610128403,0.4438643978699009,0.02979976745521399,0.004833603277802467,0.031050914898514748
LINC01447,0.1985093598923413,0.35243403911590576,0.3137262347497093,0.1354689176823964,0.0010814975248649716,0.03203042969107628
LINC01460,0.17704298187163658,0.40789929032325745,0.2348336650426068,0.26934746824488787,0.0025873587001115084,0.02214922197163105
LINC01470,0.1315234755165875,0.540137767791748,0.3556521739130434,0.0880823216085084,0.11459416151046753,0.032811056822538376
LINC01482,0.10356341651640832,0.6301121711730957,0.2078260869565217,0.3298186178055177,0.06286036968231201,0.08117007464170456
LINC01516,0.013377717172261328,0.9505301117897034,0.03873776668920155,0.8573789863057133,0.0027277672197669744,0.02289762534201145
LINC01519,0.320219382500909,0.12713520228862762,0.6598487464219547,0.0004512408237155934,0.00011125836317660287,0.013929362408816814
LINC01561,0.8641247074119747,5.284901050117696e-08,0.749021385464931,2.539918179577623e-05,0.007382357958704233,0.14718283712863922
LINC01567,0.11208096193513484,0.6020755171775818,0.06218743352054218,0.772833391362395,0.08309471607208252,0.03512146323919296
LINC01572,0.5381502568270662,0.006674836855381727,0.5860869565217391,0.0026160096152165247,0.27589377760887146,0.12442012876272202
LINC01579,0.3219637544534635,0.1249610111117363,0.4866275392271797,0.015891494738721423,0.06635728478431702,0.03830014541745186
LINC01583,0.3057683421575348,0.14620870351791382,0.5361322646153561,0.006923020589869602,0.002272508107125759,0.07776125520467758
LINC01606,0.8957296615699306,3.3463307680392518e-09,0.597041131252455,0.0020691716350107457,0.024579986929893494,0.05551944673061371
LINGO2,0.9210568438866176,1.76900369353028e-10,0.9113043478260868,6.082201798284105e-10,1.47823965549469,0.807273805141449
LINGO4,0.3938434762876568,0.05688238888978958,0.14796301386922128,0.4902039453788303,0.00023894656624179333,0.022617684677243233
LIPG,0.9489603709043877,1.6648858940787603e-12,0.136551427450701,0.524618611949863,0.009414666332304478,0.05015029013156891
LIPH,0.9497204996223445,1.4166056565637075e-12,0.7579908854986365,1.7819626967320935e-05,0.021854141727089882,0.0601336844265461
LIPJ,0.3028579092788277,0.15028376877307892,0.3852173913043478,0.06304015267072925,0.004299077671021223,0.03977913409471512
LLPH,0.25683123408816755,0.22570626437664032,0.21565217391304345,0.311514449128511,0.07628069072961807,0.1065654531121254
LMBRD2,0.7554558369884035,1.972670179384295e-05,0.7347826086956522,4.331339732162826e-05,0.35184669494628906,0.48307719826698303
LMCD1,0.2414681952795945,0.25565585494041443,0.16695652173913042,0.4355381053206143,0.0579850971698761,0.07926837354898453
LMCD1-AS1,0.7806176248996053,6.7902860791946296e-06,0.6704347826086956,0.000337205726920973,0.5623771548271179,0.06789716333150864
LMO3,0.9137053622398525,4.549064458458929e-10,0.9356521739130433,2.0003834100038692e-11,0.6141926050186157,0.48557379841804504
LMO4,0.9810106187724159,3.654185499494267e-17,0.886086956521739,8.45232988072337e-09,0.5147318840026855,0.5632222294807434
LMOD1,0.7249329159967601,6.147416570456699e-05,0.5826086956521739,0.0028134524476631515,0.014242991805076599,0.08183161914348602
LNP1,0.8372572886291891,3.3720581882334955e-07,0.8295652173913043,5.395591947316851e-07,0.07667287439107895,0.3753131628036499
LNX2,0.6679982416098937,0.0003609527775552124,0.7652173913043477,1.3245696744668324e-05,0.1128440722823143,0.18493854999542236
LOX,0.2389162333565764,0.26086804270744324,0.14608695652173911,0.4957829296843136,0.006189784500747919,0.051816459745168686
LPAR1,0.9039112029131502,1.416492478867326e-09,0.2904347826086956,0.1685835887354832,0.20987625420093536,0.20594386756420135
LPCAT1,0.3213376943676849,0.1257382184267044,0.37217391304347824,0.07330810943110252,0.16029508411884308,0.05442662164568901
LPCAT2,0.9480783423014145,2.0018919247993816e-12,0.34695652173913033,0.09670236783045817,0.13626153767108917,0.16627897322177887
LPIN3,0.6742890385794453,0.00030240879277698696,0.6947826086956521,0.00016488547980470365,0.01942230761051178,0.054161638021469116
LPL,0.9508364082212211,1.112494102915862e-12,0.7182608695652173,7.729232039807734e-05,0.029889369383454323,0.13420657813549042
LPO,0.9774505440266239,2.379678449515669e-16,0.6649262744560868,0.0003929506631439608,0.003926236182451248,0.02270895056426525
LPP,0.6703771720640361,0.00033775114570744336,0.47130434782608693,0.020082231188607965,0.8440524935722351,0.09861031174659729
LPP-AS2,-0.07054692122619599,0.7432394623756409,-0.10521739130434782,0.6246273816458914,0.00432869466021657,0.11941399425268173
LRCH3,0.3452532294904813,0.0984618216753006,0.2539130434782608,0.23120736516745433,0.6323865056037903,0.44134339690208435
LRFN2,0.9731145351979649,1.6143257893376072e-15,0.9478260869565217,2.1090191915644208e-12,0.5267394185066223,0.42215490341186523
LRFN4,0.803912214050797,2.220634769400931e-06,0.7652173913043477,1.3245696744668324e-05,0.10372048616409302,0.24839377403259277
LRFN5,0.9191385657959472,2.2828204604419255e-10,0.9269565217391305,7.741111400753593e-11,1.3202375173568726,0.9323518872261047
LRGUK,0.7050958386389539,0.00011925376747967675,0.5831159736722228,0.0027838933853590537,0.12547022104263306,0.048368748277425766
LRIG3,0.8735215280321427,2.5147052440388507e-08,0.8339130434782607,4.148691928914406e-07,0.035108793526887894,0.10717228800058365
LRIT2,0.3871184042072855,0.061641015112400055,0.5108722978862977,0.010738328066489932,5.3955664043314755e-05,0.0203570406883955
LRP1,0.8414959680812899,2.5755971932994726e-07,0.6330434782608695,0.0008997476484507519,0.43777695298194885,0.9288740158081055
LRP10,0.7677647023811005,1.1901106518052984e-05,0.54,0.006453914474239906,0.027545949444174767,0.10152393579483032
LRP12,0.5993008098448627,0.001969416392967105,0.657391304347826,0.00048204432271867274,0.37641385197639465,0.13536803424358368
LRP1B,0.9081834087846801,8.766100068058336e-10,0.9208695652173912,1.8141058945837572e-10,2.7496631145477295,1.0722650289535522
LRP4,0.9884137099143118,1.649655730643365e-19,0.728695652173913,5.387149836099811e-05,0.10325226932764053,0.324362188577652
LRP5,0.8390323160565458,3.015076686097018e-07,0.5556521739130434,0.004817401046333092,0.036664094775915146,0.09970413893461227
LRP6,0.43557853158563375,0.03337646648287773,0.3504347826086956,0.09318217165981718,0.46857261657714844,0.504598081111908
LRPAP1,0.4914155505830422,0.014739476144313812,0.36260869565217385,0.08161161940645154,0.266834020614624,0.45651981234550476
LRRC1,0.9600957107663817,1.1700995803786557e-13,0.8504347826086956,1.4210625789641308e-07,0.16401304304599762,0.16071565449237823
LRRC19,0.39033930614823475,0.059325121343135834,0.2335290335701479,0.2720938126145201,0.012092235498130322,0.024511249735951424
LRRC2,0.8584525096375728,8.061487477561968e-08,0.8295652173913043,5.395591947316851e-07,0.07749617099761963,0.19879354536533356
LRRC3,-0.14961135896737687,0.48532816767692566,0.06353353145980933,0.7680459981587577,0.003615278983488679,0.30610424280166626
LRRC4,0.8478175573181943,1.697927558552692e-07,0.7347826086956522,4.331339732162826e-05,0.13637129962444305,1.0983302593231201
LRRC4B,0.9197524169576354,2.1053919718738712e-10,0.826086956521739,6.62340857017489e-07,0.3891327381134033,1.267582893371582
LRRC56,0.7375480391128804,3.9151102100731805e-05,0.7582608695652173,1.76264518234738e-05,0.01726226694881916,0.0665801465511322
LRRC57,0.8771929986542091,1.8513024002686507e-08,0.7843478260869564,5.7298192689286435e-06,0.09312000870704651,0.15502555668354034
LRRC7,0.7190267761179712,7.531158917117864e-05,0.7365217391304346,4.065277793032387e-05,2.099073648452759,0.6432127356529236
LRRC9,0.5409988765313756,0.006337177474051714,0.7408695652173911,3.4620205532400836e-05,0.12838192284107208,0.0349288135766983
LRRD1,0.2770795499382075,0.18993082642555237,0.37304347826086953,0.0725863821760811,0.03317604586482048,0.0605214424431324
LRRFIP2,0.4507117945177015,0.02708110213279724,0.2695652173913043,0.20272227336292598,0.9273912906646729,0.6601521372795105
LRRIQ3,0.661212544189766,0.00043489306699484587,0.7201565727973276,7.247106926116685e-05,0.0257925596088171,0.04952928051352501
LRRK1,0.8899249637615867,5.905666178307456e-09,0.7921739130434783,3.968853242842323e-06,0.2853339910507202,0.16623660922050476
LRRK2,0.6226933700963855,0.0011550214840099216,0.8582608695652173,8.174716310276894e-08,0.3106323182582855,0.3611547648906708
LRRN1,0.9068969152431237,1.0153416996061537e-09,0.8713043478260868,3.0118938578162674e-08,0.3184145390987396,0.6183009743690491
LRRN2,0.7606072436319664,1.602395423105918e-05,0.7278260869565217,5.555086738098942e-05,0.4413386881351471,0.6524966359138489
LRRN3,0.8559389402362285,9.664432809586287e-08,0.8791304347826084,1.568835871188163e-08,0.35046374797821045,0.42698338627815247
LRWD1,0.22200365155003965,0.29712703824043274,0.23913043478260865,0.260427936802927,0.04735930263996124,0.02348906360566616
LSG1,0.2677250287961215,0.2059415876865387,0.37478260869565216,0.07115916006574712,0.09933221340179443,0.4924382269382477
LSM12,0.614321139837557,0.0014047598233446479,0.5269565217391303,0.008150736777295305,0.1374809294939041,0.8990071415901184
LSS,0.6060471845557913,0.0016956059262156487,0.40086956521739125,0.05221946082129628,0.25585126876831055,0.9879267811775208
