,pearson_r,spearman_rho,mean_sn,mean_mer,mean_both,var_sn,var_mer,log2fc_mer_vs_sn,abs_log2fc,det_rate_sn,det_rate_mer,det_ratio,entropy_sn,entropy_mer,max_over_mean_sn,cv_sn,cv_mer,top_ct_sn,top_ct_mer,same_top_ct,biotype,r_quintile,r_bin
ACPP,0.1272787203779444,0.2295652173913043,0.008410009008333334,0.05876230420833334,0.033586156608333334,0.0006262695944273466,0.0008034838001830699,2.666967764882442,2.666967764882442,0.00863054703830225,0.0165832506861638,1.721942753636893,2.503119608163178,4.41021014028224,14.854218333917936,2.913013516035966,0.47222398572334556,Microglia-PVM,L4 IT,False,protein_coding,Q1 (worst),0-0.3
ACSF3,0.371933055925183,0.2956521739130434,0.13795162604166666,0.52532682625,0.33163922614583335,0.0005674971570978151,0.05015793771545223,1.9213762117852167,1.9213762117852167,0.30338011551085575,0.18460686855638248,0.6065010792395157,4.562913978623665,4.452735804266673,1.2729786885365109,0.16904927727146934,0.4173482089675455,L6 IT Car3,L6 CT,False,protein_coding,Q1 (worst),0.3-0.5
ACSS3,0.463617353932932,0.5156521739130434,0.13924496496250002,0.04412447095833333,0.09168471796041668,0.0798676544996929,0.00038570349955478544,-1.6359670535302706,1.6359670535302706,0.18308412780498792,0.014000046128652913,0.07605243480569958,3.110065992269471,4.435576361922965,8.530449918385859,1.9868462555219721,0.4357180742108265,Astrocyte,Astrocyte,True,protein_coding,Q2,0.3-0.5
ACTC1,0.140418014023453,0.1254769483917938,0.0019172216245833334,0.025056806533333337,0.013487014078958335,5.7206334973998535e-06,0.0001830639121294878,3.1589933824460936,3.1589933824460936,0.005506070515575089,0.009133473256913516,1.4038386511564245,3.5368951808406233,4.321563086690512,3.715372239006574,1.2212597409727874,0.5286082622527173,Pvalb,L2/3 IT,False,protein_coding,Q1 (worst),0-0.3
ACTL7B,0.3406045602168888,0.3628686937843102,1.5016896875e-05,0.04279064970833333,0.021402833302604164,1.216153342798978e-09,0.0007399299261108685,5.43104720566055,5.43104720566055,0.00010924743086458418,0.011647484835205432,10.500348714918362,1.9801437795689747,4.278008709874337,7.502309960425829,2.273381218356826,0.6223070381719666,Vip,L5/6 NP,False,protein_coding,Q1 (worst),0.3-0.5
ACTR1A,0.2699594262376195,0.2852173913043477,0.1666799760416667,1.7694895508333335,0.9680847634375,0.0016210754895549457,0.2754114154094742,3.4003660082153484,3.4003660082153484,0.35230111505184997,0.47816961505649797,1.3534336425355535,4.542756110064831,4.519830881700642,1.6170532681899517,0.2364702374545616,0.2903362501311529,Endothelial,L6b,False,protein_coding,Q1 (worst),0-0.3
ACTR3,0.320562063367106,0.3747826086956521,0.33382128583333337,0.12237447424999999,0.22809788004166667,0.011855362300886052,0.0029974288960400164,-1.440347311518025,1.440347311518025,0.5288085475183484,0.04216158867080329,0.07957891368172602,4.523566747599623,4.423452422576317,2.2414798928477553,0.3193020352754226,0.4379675189237539,Microglia-PVM,Sncg,False,protein_coding,Q1 (worst),0.3-0.5
ACTR3B,0.6474214000772918,0.6617391304347826,0.37934757858333334,0.13687922270833333,0.2581134006458333,0.02426294490950392,0.009919749577062655,-1.4639133497384509,1.4639133497384509,0.6541444833687855,0.03925548354360324,0.05991881873407465,4.450207586771231,4.258073557885007,1.841655356306772,0.4019691624675222,0.7123134111059953,L6 IT Car3,L2/3 IT,False,protein_coding,Q3,0.5-0.7
ACVR1B,0.9033630120829912,0.92,0.26736847599999997,0.8985463329166666,0.5829574044583333,0.00956983758678272,0.1978877577177149,1.7449823774615616,1.7449823774615616,0.535938763172807,0.20405009571692348,0.3800248924312669,4.479012000550643,4.40055050835775,1.602362800616779,0.3581792149164056,0.48464895962208987,L6b,L4 IT,False,protein_coding,Q5 (best),>0.9
ACVR1C,0.6602893068484263,0.3739130434782608,0.04052566294999999,0.05446796495416667,0.04749681395208333,0.0027508034094728237,0.010210115952881653,0.417651595125313,0.417651595125313,0.12351514533553482,0.022141753350093215,0.1778237762998802,3.7108830050488426,3.543550861733321,4.884206342144491,1.2669455371133762,1.816069584487233,L2/3 IT,L2/3 IT,True,protein_coding,Q3,0.5-0.7
ACVRL1,0.997878907888662,0.5148015495097847,0.029463591533333337,0.103996656375,0.06673012395416666,0.014287233111061818,0.0796841218096051,1.7851854410775665,1.7851854410775665,0.001012359526011814,0.04195400973314614,20.848168128432057,0.7865011502244187,2.7181575733746945,19.649997500983545,3.971427854058183,2.657203501731893,Endothelial,Endothelial,True,protein_coding,Q5 (best),>0.9
ADAL,0.6510895771498326,0.5930434782608696,0.18079303458333332,0.10297747083333332,0.14188525270833333,0.0036813814203527475,0.0017775207401765027,-0.8060259552136625,0.8060259552136625,0.3782146056528411,0.02966072375856205,0.07821619556952271,4.4986573613985925,4.466178050886233,1.6115999196069692,0.32853527803455135,0.40079603304617545,Astrocyte,Lamp5 Lhx6,False,protein_coding,Q3,0.5-0.7
ADAM12,0.7056629923754372,0.6078260869565217,0.1714170671666667,0.06129051675,0.11635379195833334,0.0497254902229773,0.0027443156294153274,-1.4688181446368895,1.4688181446368895,0.17756349096529536,0.018474525451484182,0.10346194147310209,3.7304693886398885,4.178830248402072,5.284701080080996,1.2734848228443292,0.8367236484418803,Chandelier,L5/6 NP,False,protein_coding,Q3,0.7-0.9
ADAM19,0.7248047572211362,0.7113043478260868,0.2416806767916667,0.23468608066666663,0.23818337872916667,0.015205253828016537,0.024580413996219994,-0.04219268261039025,0.04219268261039025,0.48451235588371955,0.06764766934981958,0.13933253918263047,4.351373368008265,4.251168149482336,1.6898650128824952,0.49947436786268473,0.6539816483811407,L6 IT Car3,L6 IT Car3,True,protein_coding,Q3,0.7-0.9
ADAM23,0.8954019401644473,0.9139130434782607,1.0106097244166667,0.625803167125,0.8182064457708333,0.2900149643531038,0.21074403637418687,-0.690568435917136,0.690568435917136,0.8736954035972373,0.1301058652582112,0.14874419680627451,4.3336448106769225,4.1701131395038225,1.823770398670828,0.521656986271899,0.718121926560227,L6 IT Car3,L6 CT,False,protein_coding,Q5 (best),0.7-0.9
ADAM28,0.9851522585267958,0.6949336976631216,0.10893247193500001,0.06380835460416667,0.08637041326958333,0.19123369023545372,0.012211807230659207,-0.7623658819945816,0.7623658819945816,0.0594597350385743,0.023571741587286674,0.38987503951592767,1.2973574999587463,3.672306220449541,19.815465137778247,3.9299148547811584,1.6953943105147062,Microglia-PVM,Microglia-PVM,True,protein_coding,Q5 (best),>0.9
ADAM29,0.2924769097007811,0.4696673300852136,0.019334756595833336,0.03896306104166666,0.02914890881875,0.0005132448878017084,0.0006963054159650411,0.9747193711054095,0.9747193711054095,0.07281705425228954,0.009825403049103952,0.1331047838284498,3.747338326797367,4.261576723812242,4.156046113211317,1.147048824414458,0.6629871559115393,L5 ET,L6 IT,False,protein_coding,Q1 (worst),0-0.3
ADAM32,0.6584174071322195,0.6817391304347826,0.17895946445833333,0.16553858566666665,0.1722490250625,0.009185905681931535,0.012152785064275586,-0.11181550171753582,0.11181550171753582,0.41036248297514993,0.04555204465253668,0.11073456267349602,4.340842544167718,4.277817246901764,1.8679608871864486,0.5242816006229081,0.6519239937034298,Pax6,L2/3 IT,False,protein_coding,Q3,0.5-0.7
ADAMTS12,0.4424493269179947,0.2704347826086956,0.09177262872916665,0.05247978808333333,0.07212620840624999,0.044233124070755865,0.0011538850626929748,-0.7947054723884328,0.7947054723884328,0.0465612550344905,0.0159835781995988,0.33606300313159987,2.408880485282055,4.342195884488575,7.141425597975799,2.2434631072059994,0.6336471708798707,L5/6 NP,L5/6 NP,True,protein_coding,Q2,0.3-0.5
ADAMTS16,0.8321267054998316,0.6705805768438884,0.0654309704375,0.09312347833333334,0.07927722438541668,0.005887927754262551,0.011209118338794469,0.5026986465842918,0.5026986465842918,0.22979832924270308,0.02502479415088648,0.10842710271342948,3.842290753236731,3.9847448267313053,3.8253016625984686,1.1480377578815393,1.1129735283871776,L6 IT,L2/3 IT,False,protein_coding,Q4,0.7-0.9
ADAMTS17,0.9598807171132648,0.7147826086956521,0.34262288204166663,0.21412432666666667,0.27837360435416664,0.2593821630933487,0.07345537361953362,-0.6756554328762414,0.6756554328762414,0.2698484373976002,0.066817353599191,0.2466964706948057,3.3845850469711802,3.7674308145562962,4.878492031938281,1.4551641511449998,1.239093483186215,Pvalb,Pvalb,True,protein_coding,Q5 (best),>0.9
ADAMTS18,0.3382731202873401,0.4561861382031381,0.032141975675,0.19196478666666664,0.11205338117083331,0.0037063425359687386,0.006319497960024329,2.5416060873053525,2.5416060873053525,0.034136180564153414,0.06116659362963535,1.7408435591897728,3.305005538849789,4.475480818799259,9.377443784030866,1.8542082368597275,0.4053946523898827,Oligodendrocyte,Pax6,False,protein_coding,Q1 (worst),0.3-0.5
ADAMTS19,0.761726504930266,0.7808695652173911,0.5285544839583333,0.20112444625,0.36483946510416665,0.15945857525429075,0.03547096566568562,-1.3895353043370633,1.3895353043370633,0.6144585333165435,0.045759623590193824,0.0743504576069606,4.122319947976698,3.987387431847748,2.627639424414542,0.7395924606841143,0.9167057210383212,L5/6 NP,L5/6 NP,True,protein_coding,Q3,0.7-0.9
ADAMTS2,0.7064936103997752,0.4704347826086955,0.05097713965416667,0.05502792525,0.053002532452083334,0.005910233982274127,0.0017859062024543865,0.10826882636507454,0.10826882636507454,0.08808256192510697,0.014438268330373523,0.1620773810087769,3.340809604103596,4.294034959430823,5.30648643362809,1.4763358676416163,0.7518037389825022,Lamp5,Lamp5,True,protein_coding,Q3,0.7-0.9
ADAMTS20,0.4597245024197036,0.6439756415832969,0.019441856284583336,0.026852343562499995,0.023147099923541664,0.0014445619516635204,0.0003889777519179036,0.44627251395768713,0.44627251395768713,0.03519223906251149,0.0076804206933136065,0.21221181369983574,2.993652442732504,4.195970464313789,8.234640131917377,1.9137652065500599,0.7190158813547356,Lamp5,Sst,False,protein_coding,Q2,0.3-0.5
ADAMTS3,0.9634306203806772,0.7252173913043477,0.11735113233333333,0.06363290579583333,0.09049201906458333,0.0600597611019175,0.011566303412629216,-0.8727327496994002,0.8727327496994002,0.3069561480811443,0.018220817861014375,0.05916692351994647,2.7711204728961993,3.3616486876428504,7.538118997329261,2.044385598002528,1.6545268972583032,L6 IT,L6 IT,True,protein_coding,Q5 (best),>0.9
ADAMTS4,0.9742404905955482,0.0217580587191127,0.015953914522916664,0.056105747475,0.03602983099895833,0.0031266780481799387,0.012066819348616961,1.7520175360918842,1.7520175360918842,0.014945048542274771,0.0664944530295021,4.1702258135625465,1.7465795764548657,3.4452271696425365,17.28806053234241,3.4310940171900266,1.9166700207725225,Oligodendrocyte,Oligodendrocyte,True,protein_coding,Q5 (best),>0.9
ADAMTS5,0.9789204923472424,0.6301370011976617,0.043595387858333334,0.05988012178333333,0.05173775482083333,0.012097500141824343,0.009845490900663677,0.44907673324540354,0.44907673324540354,0.03594968791650625,0.01123232695989117,0.3039897653607364,2.6561929321788598,3.6482328707005243,12.484858760029578,2.469821513510506,1.6221623218956405,Chandelier,Chandelier,True,protein_coding,Q5 (best),>0.9
ADAMTS6,0.8819629623321816,0.6913043478260869,0.18374063814583333,0.1168388885,0.15028976332291666,0.06418801210083663,0.0075023481716595865,-0.6486855291801881,0.6486855291801881,0.15456326518726224,0.030467975182784164,0.19585584775498097,3.486730328609756,4.281957001655688,5.119711727861614,1.3498329948539205,0.7257206617437889,Vip,Vip,True,protein_coding,Q4,0.7-0.9
ADAMTS9,0.4695970003645016,0.7530434782608695,0.08555882692916666,0.28956495212499994,0.1875618895270833,0.009161098451397396,0.20723383208453622,1.7471078433544613,1.7471078433544613,0.09152749757837159,0.09108102497867077,0.9843671055896044,3.7430263215241313,3.6462170318935736,3.9052101576453246,1.0951339708057286,1.5390142135980938,Astrocyte,Endothelial,False,protein_coding,Q2,0.3-0.5
ADAMTSL1,0.9754737466719234,0.7582608695652173,0.3754739414583333,0.13610003939583334,0.2557869904270833,0.4612264646566307,0.06298578049034283,-1.4573210230982232,1.4573210230982232,0.26856660087546014,0.021080794335401293,0.07820254537074728,3.1570257715419627,3.2454898364142513,7.202796789294942,1.7706617466174337,1.8051832864489041,L6 CT,L6 CT,True,protein_coding,Q5 (best),>0.9
ADAMTSL3,0.9152893405407668,0.8026086956521737,0.34260733750000005,0.13591538895833333,0.2392613632291667,0.0836868810583794,0.022896971170438096,-1.3274762334323449,1.3274762334323449,0.41618901262124125,0.03369698087967299,0.08077149651653434,4.101608189909346,3.9035330114355014,3.059693080858199,0.8265903455333032,1.0898800010750327,Lamp5,Lamp5,True,protein_coding,Q5 (best),>0.9
ADARB2,0.9543180958135054,0.6069565217391303,1.0417107135416668,0.5126931877083333,0.7772019506250001,2.7073207656210063,0.6528286015160166,-1.02136010972259,1.02136010972259,0.23411724434288472,0.13112069562008996,0.5576821725116397,3.076552807294851,3.1794251055917977,4.152515034901748,1.5462546676446047,1.5427669866904055,Pax6,Lamp5,False,protein_coding,Q5 (best),>0.9
ADAT2,0.7271711953726481,0.7591304347826088,0.11731024204166667,0.19068731383333337,0.15399877793750003,0.0016424051537680992,0.007389956079086843,0.6961798880808795,0.6961798880808795,0.2583628908327427,0.056876628918054326,0.21929362653014528,4.497869743553728,4.443882182308149,1.763918873566925,0.3381913659832377,0.44132387701915987,Lamp5,L5/6 NP,False,protein_coding,Q3,0.7-0.9
ADCY1,0.957792049390264,0.9443478260869566,0.6177856141666668,0.7965471629166667,0.7071663885416668,0.18270983573020186,0.3007084964905368,0.36613017841785345,0.36613017841785345,0.7424455401559724,0.1589132089397245,0.21375231991624433,4.209307284398285,4.224253167977164,2.3604361554566626,0.6773318061367195,0.6739375451357762,L6 CT,L6 CT,True,protein_coding,Q5 (best),>0.9
ADCY7,0.9577036707537444,0.686086956521739,0.07808288952916667,0.23330990149999997,0.1556963955145833,0.02031120014248512,0.08830796708878437,1.5669804307866897,1.5669804307866897,0.12473143339916101,0.06813202020435292,0.5418853373607332,3.3546757046043405,3.892126413150951,8.943845498175856,1.7867764244100335,1.2468811814213732,Microglia-PVM,Microglia-PVM,True,protein_coding,Q5 (best),>0.9
ADCY8,0.9429686588482582,0.9165217391304348,0.4519985289875,0.36207720087499995,0.40703786493124994,0.20831956381447123,0.1733000424148276,-0.3192300252757354,0.3192300252757354,0.3873913898454349,0.08220125931222617,0.21164542124617944,3.874123714587541,3.827658548763601,3.6909653306551737,0.988521921095861,1.1255283860053826,Chandelier,Chandelier,True,protein_coding,Q5 (best),>0.9
ADCY9,-0.004252626793459,0.1460869565217391,0.571541211875,0.5047609241666667,0.5381510680208333,0.0640939065198182,0.05244077258386492,-0.17892396647497327,0.17892396647497327,0.7462983328844797,0.1224946375441189,0.16391664768112713,4.4255084436987,4.459404687454798,1.6507136850287871,0.43362979688557646,0.44412693327598124,L5 ET,Sst Chodl,False,protein_coding,Q1 (worst),<0
ADCYAP1R1,0.9157019425183536,0.9182608695652172,0.2244477321666667,1.0796448443333333,0.65204628825,0.04262686656656575,0.6836503607916017,2.2610275541810783,2.2610275541810783,0.31291377464427267,0.19632354637080102,0.6254059624916907,3.9297193602605813,4.132945634491646,2.514212973116451,0.9005022043908225,0.7497119021872772,Pvalb,Sst,False,protein_coding,Q5 (best),>0.9
ADD3,0.7758076784375589,0.76,0.7558769770833335,0.9204053599999998,0.8381411685416666,0.1776640128252374,0.19180654249284135,0.28377716705193945,0.28377716705193945,0.7406611654518434,0.385081993680415,0.5192155280852692,4.361666147831422,4.42965990711394,2.547090939889471,0.5458922304572575,0.46581220810538615,Astrocyte,Oligodendrocyte,False,protein_coding,Q3,0.7-0.9
ADGRA1,0.8538257909276581,0.8460869565217389,0.20734363208333337,0.7533160693333333,0.48032985070833334,0.02171398674568762,0.2517670760173905,1.8562041547709205,1.8562041547709205,0.44028171270782884,0.15321632031735957,0.3472075001186455,4.189878711735289,4.230624683429553,3.1411712694327436,0.6957246315358189,0.6520494509225988,Chandelier,L5 IT,False,protein_coding,Q4,0.7-0.9
ADGRA1-AS1,0.5925419579725713,0.6831920144109913,0.05363458468750001,0.06339503913333333,0.05851481191041667,0.0016351029899442317,0.004053245585285156,0.23713505767811335,0.23713505767811335,0.1366539696875208,0.015822127914754378,0.1149413122677911,4.151117059689318,3.953630033877713,3.3388322300505364,0.7380502495724903,0.9831153613049944,Chandelier,L5 IT,False,antisense,Q2,0.5-0.7
ADGRA2,0.8337599202786805,0.6295652173913043,0.09801963307499999,0.30342010520833335,0.20071986914166667,0.00971754477096308,0.037728105539079154,1.6202771353479102,1.6202771353479102,0.2142633445737529,0.09576308323915973,0.4448647930690757,4.029231826910147,4.3296751159805495,4.6874062428742675,0.9845176350844121,0.6266808758086563,VLMC,VLMC,True,protein_coding,Q4,0.7-0.9
ADGRE1,0.3730181688442826,0.3670363209184447,0.0035326242874999998,0.03806638566666667,0.020799504977083334,2.6799821391493707e-06,0.0004751993267436133,3.107509301565985,3.107509301565985,0.010626133442095181,0.009963789007542039,0.8570165702266733,4.3859986383653915,4.332508681701434,2.0808725756687196,0.4536561434587514,0.5606018959147836,Chandelier,Microglia-PVM,False,protein_coding,Q1 (worst),0.3-0.5
ADGRF2,0.1784721828298643,0.3071564957539101,0.00044991527875000003,0.025679072395833332,0.013064493837291666,5.38562977241196e-07,0.0005625643597127241,4.201667997900161,4.201667997900161,0.0019154716211590333,0.0058352745808058475,2.0014856390493896,3.1061027627563327,4.020057510109872,5.102195698660745,1.5967826423687448,0.9042011870351714,Pvalb,Chandelier,False,protein_coding,Q1 (worst),0-0.3
ADGRG6,0.8574235736159608,0.6008695652173912,0.081045402075,0.06221033812500001,0.0716278701,0.018215506367365054,0.008742855809235013,-0.37626195343689095,0.37626195343689095,0.04683801519268089,0.015014876490532219,0.31386913587563436,3.078909119894678,3.6360441780476265,6.305709107681047,1.630236228812364,1.4713716817026723,Lamp5 Lhx6,Lamp5 Lhx6,True,protein_coding,Q4,0.7-0.9
ADGRL4,0.978159838821739,0.2417391304347826,0.090310669975,0.09974707562500001,0.0950288728,0.07586487314604147,0.09354088726437906,0.1418826032054988,0.1418826032054988,0.07394594437122404,0.043407062296746166,0.5791782685630228,2.2460345553926278,2.4402588110102426,15.05435736858512,2.9856548525418884,3.001641821527126,Endothelial,Endothelial,True,protein_coding,Q5 (best),>0.9
ADGRV1,0.9782293082571414,0.7617391304347826,0.34026623958333335,0.23953424979166668,0.28990024468750003,0.5219865302839228,0.38747292229258395,-0.5046553654367547,0.5046553654367547,0.4112146129358908,0.11204649768204254,0.2718159283195243,3.186101589883452,2.9062177186921434,10.631066439120174,2.078591197311524,2.543966315074598,Astrocyte,Astrocyte,True,protein_coding,Q5 (best),>0.9
ADIRF-AS1,0.6371751636306726,0.6832030437801415,0.008542129069166666,0.07926314432916666,0.043902636699166664,0.00014268727767471743,0.010188345446687641,3.0723545693594065,3.0723545693594065,0.02303664158831107,0.030837004405285702,1.2829165127744644,3.498703982135843,3.654662488562579,5.3096251101746335,1.3689411990343547,1.246633609685886,VLMC,L5 IT,False,antisense,Q3,0.5-0.7
ADO,0.6305749370221747,0.5130434782608695,0.05385403375,0.3488786670833333,0.20136635041666667,0.00030292381606783416,0.029446932568174534,2.6731850830210577,2.6731850830210577,0.15564117317179324,0.13926240284152647,0.8890536250567599,4.51236634370056,4.415892079368425,1.739145491585391,0.31637835860698876,0.4815084507627678,L4 IT,L6 IT Car3,False,protein_coding,Q3,0.5-0.7
ADORA2A-AS1,0.0206705100717954,0.1705831803578442,0.012860056558333333,0.0181012697625,0.015480663160416666,0.00047249114444627613,0.00020331568281033922,0.4627354003728035,0.4627354003728035,0.025156041747083854,0.0059044675600248885,0.22574010307515965,3.5528013260460236,4.098945770158252,7.86252949521275,1.6546732849083519,0.7711426013200342,VLMC,L5/6 NP,False,antisense,Q1 (worst),0-0.3
ADPGK-AS1,-0.0051921925187343,0.3157921922458016,0.006093641490833333,0.021671197154166665,0.013882419322499999,0.0006761686711602408,0.00041762178039341365,1.6762622505762672,1.6762622505762672,0.004413596206929194,0.0077265493461263005,1.4272489211952335,1.0120080973500043,3.9897116709993297,21.022946655577027,4.177427485768544,0.9231387134525041,Astrocyte,L2/3 IT,False,antisense,Q1 (worst),<0
ADRA2A,0.8777553430991247,0.6270928610952574,0.020876888456250003,0.23415175491666665,0.12751432168645832,0.001145255922606099,0.08336735718385703,3.426112635220697,3.426112635220697,0.05487862610431755,0.039993541988606426,0.7157216412934724,3.239274554788469,3.7126572248684266,5.620355554703018,1.5868789510087837,1.2071434915739616,Sst,L6 IT Car3,False,protein_coding,Q4,0.7-0.9
AEN,0.5977722887473647,0.5365217391304348,0.020661219645833336,0.15342128337500002,0.08704125151041668,0.00011548541160743769,0.0040946005757320145,2.833685226184802,2.833685226184802,0.05025381819771494,0.04811218488364148,0.9387044043830178,4.398708414552826,4.438239796536149,2.7895552144533315,0.5091736326537855,0.40829913271261775,Microglia-PVM,Microglia-PVM,True,protein_coding,Q2,0.5-0.7
AFAP1L2,0.8774972183746286,0.9565217391304346,0.1318071006375,0.5359209899583334,0.3338640452979167,0.04167824674347773,0.21424398967759603,2.0153775219758234,2.0153775219758234,0.18156194693494077,0.15563807459002482,0.8525219915927456,3.5469114983641554,4.128494564331219,5.969361257432507,1.516261860130327,0.8454965771124846,Endothelial,OPC,False,protein_coding,Q4,0.7-0.9
AFF1,0.908229804947041,0.934782608695652,0.5109788966666667,0.22791236412499996,0.36944563039583334,0.1594471905853017,0.024245888110017155,-1.1612889562536937,1.1612889562536937,0.5406946679964653,0.09377955116821367,0.173122529551695,4.169771652435692,4.259053762124794,2.912805029149638,0.7650041104637343,0.6688203201690045,Microglia-PVM,Endothelial,False,protein_coding,Q5 (best),>0.9
AFF3,0.805518746128655,0.8095652173913043,1.45822779875,0.36450415291666666,0.9113659758333333,0.29521042193363217,0.05131276190207903,-1.9972454151574652,1.9972454151574652,0.9177803835323117,0.08162465115206743,0.08884021972504037,4.463578975555341,4.285996773121171,1.6068806272988354,0.36475291119279757,0.6083710114425932,L6 CT,L6 CT,True,protein_coding,Q4,0.7-0.9
AFF4,0.4803307949914597,0.5017391304347826,0.7506746441666667,0.9036135237500001,0.8271440839583335,0.013059511755338888,0.04734101652005671,0.26719322506062815,0.26719322506062815,0.8457863265922472,0.29584611481419476,0.34937516764681237,4.568527817948323,4.543524917591233,1.2847130877460156,0.14902873693947694,0.23571887764377963,VLMC,L2/3 IT,False,protein_coding,Q2,0.3-0.5
AFG3L2,0.7120848174672574,0.5104347826086956,0.25187386083333335,1.40821247375,0.8300431672916666,0.0027596182901486865,0.2498558311641053,2.4783993293842213,2.4783993293842213,0.4826988485313736,0.3485481006527353,0.7205890642721424,4.553322812041229,4.487505145112852,1.4064747283737093,0.20417365588400635,0.3474840342578159,Pvalb,L6 IT,False,protein_coding,Q3,0.7-0.9
AGBL2,0.4719913257431471,0.3649412788168769,0.008890681058333334,0.01976175854583333,0.014326219802083331,2.932509212029137e-05,0.0003160502227816537,1.0697868754093112,1.0697868754093112,0.02549106720173522,0.008326221832691341,0.3143029976589979,4.293634256823979,4.097915072033647,2.554335809708736,0.5962699994179145,0.8806650450702912,L5 ET,Astrocyte,False,protein_coding,Q2,0.3-0.5
AGBL4,0.7997048496035859,0.8182608695652173,1.7622853333333335,0.490669882375,1.1264776078541667,0.8002533830708545,0.18977919943038254,-1.8425040596743936,1.8425040596743936,0.9328710953158033,0.10134465022949633,0.10852102687172799,4.362310616516994,4.0185080688096075,1.6449427599314221,0.49693070204240597,0.8691469305218813,L5 ET,L5 IT,False,protein_coding,Q4,0.7-0.9
AGGF1,0.5431463032728061,0.4608695652173912,0.19176004745833333,0.3537266958333333,0.27274337164583334,0.00254674941129029,0.020672050598595965,0.8799018465480207,0.8799018465480207,0.41155692155259865,0.10272850981387731,0.24900445113676273,4.531715895907583,4.465179142560592,1.4429374297068966,0.2576281268399625,0.3979076048125904,Lamp5,L2/3 IT,False,protein_coding,Q2,0.5-0.7
AGMO,0.3130358634807635,0.1382608695652173,0.026455638620833333,0.035540298458333335,0.030997968539583334,0.0027846179848955927,0.00044561777362623354,0.41238594893522473,0.41238594893522473,0.025105059612680385,0.013631016906151348,0.5221599608809228,3.1241473949558043,4.34077222206302,8.66891868637023,1.9526430476930512,0.5814581722866252,OPC,OPC,True,protein_coding,Q1 (worst),0.3-0.5
AGO2,0.663923843538214,0.6243478260869564,0.33041647875,0.33647955916666666,0.3334480189583333,0.007037409470746029,0.012633843666552758,0.02615478378265961,0.02615478378265961,0.5451373968516438,0.14126899923887767,0.25866933861929414,4.539734303923758,4.502674498563236,1.4782702783100825,0.24854384298115909,0.32701476364171217,VLMC,VLMC,True,protein_coding,Q3,0.5-0.7
AGPAT3,0.4445657840406056,0.2556521739130434,0.3676837208333333,0.8692286358333333,0.6184561783333333,0.003422076275276626,0.08035212660002722,1.2390107752463397,1.2390107752463397,0.6062285601913768,0.25324630394164144,0.41705268912553656,4.566121096861871,4.504626245308199,1.214837140430465,0.15575024478883842,0.3192441586522902,Endothelial,L2/3 IT,False,protein_coding,Q2,0.3-0.5
AGT,0.9811018430700642,0.7617391304347826,0.04808301334166667,0.4113667058333334,0.22972485958750002,0.030401173070852047,0.728001391905495,3.0706321274710877,3.0706321274710877,0.021470761745918807,0.18343058790965935,8.163078314110756,1.60645163060068,3.3101989215688628,17.892788746134325,3.5498646226144586,2.0304638558213073,Astrocyte,Astrocyte,True,protein_coding,Q5 (best),>0.9
AHCYL2,0.8431195074699644,0.8147826086956521,0.7592375129166667,0.30225532937500005,0.5307464211458334,0.13336015643441088,0.030643749348886827,-1.3259172155101926,1.3259172155101926,0.8072438329830594,0.11492953848283624,0.1421966166554656,4.453991795365894,4.369979814156861,2.882382736323249,0.4708620481946317,0.5669637349556238,Astrocyte,Astrocyte,True,protein_coding,Q4,0.7-0.9
AHDC1,0.6480937027081382,0.6356521739130434,0.27668773237500005,0.61684308375,0.4467654080625,0.006705321011901362,0.07638564892562068,1.1537770337083417,1.1537770337083417,0.5085540738359691,0.14830361879281007,0.2910458897450609,4.511086042546283,4.436739490248618,1.4309035192908774,0.2897198023066574,0.4386210636798856,L6 IT Car3,L4 IT,False,protein_coding,Q3,0.5-0.7
AHI1,0.800997858728806,0.7913043478260868,1.5945431283333333,1.4022060037500002,1.4983745660416667,0.27631361076300415,0.5513859160109482,-0.18532078030085067,0.18532078030085067,0.961559470660964,0.29755287496826566,0.30912674389245165,4.495085837280914,4.366956695281198,1.3488861867588013,0.3227179825391162,0.5184111207381787,Sst,L5/6 NP,False,protein_coding,Q4,0.7-0.9
AHNAK2,0.8015124838548218,0.788695652173913,0.06232991793750001,0.7254679964999999,0.39389895721874996,0.0015234969588914086,0.2001706494519465,3.5199401283232565,3.5199401283232565,0.16280052147445523,0.1263694443803848,0.7714837733290866,4.276699448868927,4.249820549957488,2.2570631352517814,0.6130311428726052,0.6037264978475272,L5 ET,L5/6 NP,False,protein_coding,Q4,0.7-0.9
AIDA,0.2651976719644153,0.1826086956521739,0.153892395,0.6506650158333334,0.40227870541666666,0.0024738209828517243,0.027790680244073745,2.072864235432511,2.072864235432511,0.29082394412352897,0.23142745116124397,0.7930379114582894,4.522784755203352,4.537155223422156,2.253044148153,0.31639183917749375,0.2508132230463107,Microglia-PVM,L5/6 NP,False,protein_coding,Q1 (worst),0-0.3
AIPL1,0.4043743750080466,0.5324631373113122,0.0025618652208333334,0.028553276991666668,0.015557571106250001,2.82736814235463e-06,0.00032522873314830687,3.05261327962829,3.05261327962829,0.007960496128999515,0.00650414004658991,0.7258682948972079,4.204039512034843,4.2729686314331135,2.799934962100278,0.6425296886088132,0.618296506269646,L5 ET,Sncg,False,protein_coding,Q2,0.3-0.5
