celltype,merfish_prop,xenium_prop
Oligo_4,0.0013719675172144937,0.12702966843159996
Pax6_1,0.001329000650842465,0.004773503931252479
Pax6_2,0.0003881910082123543,0.0005126025478192385
Pax6_3,0.0005262571448086325,0.00031152863117988157
Pax6_4,0.00035394685184803726,0.0005385165133705498
Pvalb_1,0.000328094452963628,0.0
Pvalb_10,0.0006181677529715982,8.717559780666197e-06
Pvalb_12,0.0011104546721973714,2.214054819997343e-05
Pvalb_13,0.0006124622404639636,9.0844659745162e-05
Pvalb_14,0.002197625877380862,0.0013693512405463213
Pvalb_15,0.006895278719180152,0.001619877763438825
Pvalb_2,0.006427361818390908,0.0034329425187954923
Pvalb_3,0.00021948541477779333,0.000286054094807067
Pvalb_5,0.004720820526540444,0.004268691367488906
Pvalb_6,0.00148615663009667,0.004939110267595738
Pvalb_7,0.0003944807193206918,3.1025839447498846e-05
Pvalb_8,0.00033147943786074395,0.022262661216933016
Sncg_2,0.0002584023828184121,0.001850440255974397
Sncg_3,0.002048932473629134,0.0018912520855317325
Sncg_4,0.0015285505380067813,0.0004944129835699271
Sncg_5,0.0002155885128863733,0.0029286089991109334
Sncg_6,0.001209757400172332,0.0008152005829848157
Sncg_8,0.0005869885497289041,4.156006405774481e-05
Sst Chodl_1,0.002123084180944352,0.00017010200138886804
Sst Chodl_2,0.0006016921188479437,0.004735102835231389
Sst_1,0.0009932841627670098,0.00037653984090311603
Sst_10,0.0006001707432259453,0.006352428437923857
Sst_11,0.001192301194161906,0.007004680527063267
Sst_13,0.0020915633435422075,0.0
Sst_19,0.0025514340356459,0.0004237848353350179
Sst_2,0.0013605977554216307,0.0009808243400807569
Sst_20,0.0006795904279101141,0.001808615027469423
Sst_23,0.0007828224353269152,3.8935583071367554e-05
Sst_25,0.001723476451261091,0.0009282775347376806
Sst_3,0.0019301978858632216,0.0011639897587603673
Sst_4,0.00042063945070323986,0.0014089985330293306
Sst_5,0.0008748620941858747,0.0005168439138873962
Sst_7,0.00012677975680611722,0.0002988512031075172
Sst_9,0.004702588918290418,9.444708133130284e-05
VLMC_1,0.008271805536800196,0.016187012482693938
Vip_1,0.0009469551559528266,0.0057636813033840086
Vip_11,0.0018067593696803501,2.7455555473692105e-05
Vip_12,0.002764965245207693,0.00041142375098242263
Vip_13,0.001073269270015213,0.00023066789245848024
Vip_14,0.0012324741696352738,0.00033228556745232215
Vip_15,0.0009309094388919443,5.0027912876994056e-05
Vip_16,0.00037458123651389584,0.0008297358830570541
Vip_18,0.0005696581075428154,0.0
Vip_19,0.001221606832709172,0.0010292901715868313
Vip_2,0.001191493281381886,2.928086202857812e-05
Vip_21,0.00112198817461984,0.038183104225248364
Vip_23,0.001987375056181556,2.802500688490173e-05
Vip_4,0.002397981549631101,0.00032627777368755985
Vip_5,0.0009474913385106048,5.905411920236612e-05
Vip_6,0.0011732819747387534,0.0001014166412142042
Vip_9,0.0036214364434960142,0.0028617027867892404
