supertype,gene,ctrl_mean,scz_mean,logFC,pval,n_ctrl,n_scz,fdr
Sst_3,DIRAS2,2.147502813312617,1.9851568687540244,-0.07860774681942322,0.03665962873639784,1565,788,0.09931426694042322
Sst_3,DISC1,0.1494037241021434,0.11793908511614412,-0.23648393609897173,0.13234896522574724,1565,788,0.25777772311942926
Sst_3,DKK3,4.554317690782985,4.423399679657657,-0.02916716729774057,8.141710553781297e-06,1565,788,5.054645302139222e-05
Sst_3,EDIL3,1.3954825323066553,1.6751462223600726,0.1826602016398997,8.999319059114468e-07,1565,788,6.3852311419431226e-06
Sst_3,EGR1,0.7791426400056349,0.8587060095096016,0.09723248037188287,0.6929807235441141,1565,788,0.785202492837057
Sst_3,EGR3,1.5486123362867392,1.5464008758520111,-0.001429047735501879,0.7850313739436284,1565,788,0.8479714307328345
Sst_3,ELMSAN1,0.6395767912134741,0.7467664181226316,0.15494574906433808,0.014967144230227753,1565,788,0.04901328550118539
Sst_3,ELOC,2.62556335256165,2.310157818556522,-0.12797964159626998,6.988316665417578e-13,1565,788,9.91675412521161e-12
Sst_3,ENC1,3.209288006719368,3.318603869232082,0.033495065389585736,0.10284766011979221,1565,788,0.21742042061842695
Sst_3,ENPP2,0.4513107842083679,0.41017377273875694,-0.09557529656895378,0.37207431634708377,1565,788,0.545314552998573
Sst_3,EPAS1,0.5507775204622789,0.5705530295888532,0.03527516431257347,0.6716951400554487,1565,788,0.7698659682173989
Sst_3,ERBB4,0.45364086769096956,0.46152974971545335,0.017240670278398654,0.9570070623482838,1565,788,0.9667393375586054
Sst_3,EVI2A,0.13795316650237024,0.11530651145737142,-0.17932035466060126,0.30429116629257824,1565,788,0.49015550029831517
Sst_3,FABP3,2.8971148917804976,2.753187396043789,-0.05095608328075928,0.0004174446650453697,1565,788,0.002039319839074101
Sst_3,FGFR3,0.9298747437307057,0.8717036273088823,-0.06460040371767699,0.32075927552873673,1565,788,0.5057474291405478
Sst_3,FILIP1,0.24159862185193298,0.23053255592681965,-0.04688566886251241,0.5263667601093738,1565,788,0.667477848989759
Sst_3,FKBP5,0.2811223140646115,0.363291497583871,0.25641567966587786,0.014353366169918348,1565,788,0.04752559020706297
Sst_3,FLT1,0.2923089196829448,0.30217719246284636,0.03320238816607825,0.8611757310615527,1565,788,0.9100367654480238
Sst_3,FREM3,0.20786666848618462,0.16499347142553752,-0.23099095126897815,0.12964447816508468,1565,788,0.2575603632879682
Sst_3,FSCN1,2.316971927930416,2.165176872617579,-0.06775907520335497,0.0024477100468579616,1565,788,0.009992021835118802
Sst_3,FSTL4,0.24298683915894592,0.23438665712114756,-0.03603514949606384,0.618632676321728,1565,788,0.7374101501754998
Sst_3,FURIN,0.5244148243628886,0.5926694369815814,0.1223537810376277,0.11227496254976735,1565,788,0.2323668008222626
Sst_3,GABBR2,4.089694730484024,3.9850726006875044,-0.025914798678246698,4.876104728081529e-05,1565,788,0.0002741658884845841
Sst_3,GABPB1-AS1,0.5726983355222345,0.5186945071648823,-0.09904402134338965,0.2019782148714745,1565,788,0.3627055336694669
Sst_3,GAD1,4.53403454091868,4.587250201970434,0.01166858975528458,0.021937230416470294,1565,788,0.06537294664108148
Sst_3,GAD2,3.466740381711647,3.3016497242608773,-0.048792521209895426,0.0010505881417190587,1565,788,0.004672765167645962
Sst_3,GADD45G,0.09963495857557707,0.06378049223440717,-0.44606571347839213,0.04973537002272385,1565,788,0.12776845057561817
Sst_3,GALNT16,1.6212415626782157,1.761919481702913,0.08321157693869129,0.0031145305181637735,1565,788,0.012542298573146007
Sst_3,GATD3A,2.0533603703938583,1.953751632593408,-0.04972621781660916,0.05309606405464994,1565,788,0.13409006007021765
Sst_3,GATD3B,1.8972775123653265,1.777219649398281,-0.06536982197922077,0.0096886973212732,1565,788,0.03478592532216161
Sst_3,GFAP,1.1657841683796366,1.6709037093848096,0.3599706569188471,2.916537805811625e-18,1565,788,5.112519212540378e-17
Sst_3,GJA1,1.2372378021686712,1.2913657986568734,0.042819100956498955,0.3587701068038508,1565,788,0.5345674591377376
Sst_3,GJB1,0.08507915906968407,0.11789324662362172,0.32619741906875205,0.1130643829504298,1565,788,0.2323668008222626
Sst_3,GNAL,0.4722733098740602,0.4003994561388137,-0.1650951752007863,0.08855402015603475,1565,788,0.1969335672126743
Sst_3,GPR34,0.062039703675611194,0.04318487495979482,-0.3622842446793209,0.15501288991763365,1565,788,0.2905273031160681
Sst_3,GPR6,1.4125860577515506,1.291724141893244,-0.08944423792751201,0.07339483300570013,1565,788,0.1735846050452273
Sst_3,GPX3,0.6464096581345649,0.6330440608083204,-0.02089342246228324,0.9176943429099309,1565,788,0.9397694645606853
Sst_3,GRIN2A,1.4816352596798206,1.3356765689581038,-0.10370842630366828,0.029209502031039964,1565,788,0.08327849873509542
Sst_3,GSTM5,0.27458683088439834,0.35830687521458354,0.2661222778226437,0.023247208626539357,1565,788,0.06859077396741314
Sst_3,HBA1,0.10176231500316722,0.143855109539452,0.34616676030842436,0.06934657741906237,1565,788,0.16665548444258538
Sst_3,HHIP,0.14149861582179715,0.12595353395839248,-0.11637687402922138,0.48698978003840265,1565,788,0.6334917043045348
Sst_3,HIF3A,0.18757168520549378,0.2439072014724147,0.2626267376778001,0.10388254012889962,1565,788,0.21800702083388795
Sst_3,HLA-B,0.7681831799769966,1.011642174649481,0.27530198465785805,3.984605403927021e-06,1565,788,2.638694245267227e-05
Sst_3,HLA-DPA1,0.1423051711968005,0.13868114434278658,-0.025796472078164472,0.9905213984313281,1565,788,0.9935821298541905
Sst_3,HLA-DRB1,1.2736606108307567,1.2387380473205665,-0.027801967506843498,0.9156287365592963,1565,788,0.9397694645606853
Sst_3,HLA-E,0.2737035813853816,0.27967165751400036,0.02157056230218943,0.8891427629903476,1565,788,0.929700152179381
Sst_3,HMGB2,0.8893537199376973,0.9234905132814113,0.03766548544348028,0.4022509439631299,1565,788,0.5708132442905367
Sst_3,HNRNPH3,2.882946977508595,2.9268812585553516,0.015124412202130769,0.24913495113036743,1565,788,0.42080394426232204
Sst_3,HPCAL1,0.9268583344917156,0.9098529544825363,-0.01851773443808734,0.7768756785964502,1565,788,0.8479714307328345
Sst_3,HSPA8,5.787542970214176,5.5900541350642,-0.0347188726546234,2.110741511192228e-29,1565,788,1.0483349505588066e-27
Sst_3,HTR2C,0.05986366991825725,0.07453705545718473,0.219226581513413,0.49042182337246387,1565,788,0.6334917043045348
Sst_3,IFITM3,1.5260451647034576,0.8873342663770721,-0.5422130463969319,7.862135083339539e-25,1565,788,2.129923868031984e-23
Sst_3,IGFBP5,0.1638023037135537,0.1547776770681656,-0.056670489734301194,0.542574424647428,1565,788,0.6851151633259897
Sst_3,IGFBP6,0.8995350935229017,0.7374544368973975,-0.19867376128009942,0.0021272666252213834,1565,788,0.008928527525577075
Sst_3,IGSF6,0.2718430519888811,0.23633056992070156,-0.13999334007672487,0.2247215373763911,1565,788,0.3916199891120734
Sst_3,IRS2,2.6571754890303905,2.4509505687549966,-0.08078777585033868,0.0004553070684087714,1565,788,0.0021884113933195786
Sst_3,ISLR,0.18970402624381466,0.19301450141414805,0.017300221958464014,0.9123854048351817,1565,788,0.9397694645606853
Sst_3,ITGAM,0.02997097886149389,0.039232921530040314,0.2692866871093391,0.5481914709044816,1565,788,0.6863910013846031
Sst_3,ITGAX,0.06919408778720718,0.050592903722894184,-0.31310409854470433,0.15224143394887235,1565,788,0.28896781730422905
Sst_3,ITGB2,0.04412091922024555,0.07118244337650347,0.4783121775049713,0.14243931667184395,1565,788,0.27562932706629545
Sst_3,ITGB4,0.07742377942901046,0.048302431067525804,-0.471812069123018,0.08816864211631315,1565,788,0.1969335672126743
Sst_3,ITM2A,0.3660938868033872,0.28358090100336303,-0.25539237427596684,0.01673008004237597,1565,788,0.0536082134691187
Sst_3,KANSL1-AS1,0.045617321274860345,0.02452932238402155,-0.6204182629944243,0.08002351834247728,1565,788,0.18388975866044985
Sst_3,KCNK1,2.008229242357842,1.789148392682596,-0.11551361146814075,0.0001864602803131422,1565,788,0.0009580200609192478
Sst_3,KIF1A,4.522674139715439,4.493842774156143,-0.006395255307528428,0.014243552503857138,1565,788,0.04752559020706297
Sst_3,KIF5A,5.007038939505169,5.053111096840611,0.009159402050496136,2.411160951886478e-05,1565,788,0.0001437051927324341
Sst_3,KLF2,0.3353116819572971,0.3099761810703496,-0.07856503390903619,0.34724810490451363,1565,788,0.5334017281522941
Sst_3,KRT17,0.03818317991270436,0.03801743046542548,-0.004350351207547183,0.9291360060794289,1565,788,0.947459256725399
Sst_3,LAMP5,0.23476126769678632,0.21690002404111614,-0.07913258697237177,0.447605255566464,1565,788,0.6118640649486526
Sst_3,LAPTM5,0.8399629672010154,0.880809064936466,0.04748307286352289,0.3427972038150271,1565,788,0.5320498267545734
Sst_3,LATS1,1.8908996550655892,1.9128650854644043,0.011549439074109737,0.47820995007716705,1565,788,0.6305600226681229
Sst_3,LGALS1,2.496772674865564,2.1548930757513376,-0.147257862348341,5.5707245788570044e-09,1565,788,4.8825762485276094e-08
Sst_3,LILRB4,0.043251536599896674,0.03672486190424409,-0.16357879928085942,0.647496070871056,1565,788,0.7566816828218614
Sst_3,LINC02714,0.0411234885019575,0.02883933334123256,-0.35483925827736734,0.3578922389568767,1565,788,0.5345674591377376
Sst_3,LMO4,3.429922824083117,3.250785955322935,-0.05364096114544103,6.72955384271433e-05,1565,788,0.00036461946275070364
Sst_3,LPAR6,0.06812917276910913,0.02577778657470813,-0.9718923671739882,0.0064812409705357656,1565,788,0.02444822543316023
Sst_3,LST1,0.0914336309244154,0.07751376795553985,-0.16515779238264594,0.4078605524671516,1565,788,0.5760305432948396
Sst_3,LY86,0.038871113883325474,0.04766165689876537,0.2038758349559435,0.6036377178007748,1565,788,0.725338870583189
Sst_3,LZTS3,2.3954394157777155,2.351868298523335,-0.01835665323215272,0.41930733425481803,1565,788,0.5838952598501672
Sst_3,MAG,0.17073650712887156,0.17526734701911212,0.02619103131188786,0.9325690864399644,1565,788,0.947459256725399
Sst_3,MAP2K1,1.9718666380284182,1.9553717084326523,-0.008400318563836941,0.6108026048452213,1565,788,0.7310007078067308
Sst_3,MAPK3,1.835428464410991,1.774439714917023,-0.03379323031207014,0.5871046315481485,1565,788,0.7170376237760174
Sst_3,MBP,3.0573401078302824,3.5131608340398572,0.1389708626251262,1.6154336328714192e-26,1565,788,5.348880251063143e-25
Sst_3,MEIS2,0.2466344526874115,0.21201538822747662,-0.15124843377190939,0.24059058707596526,1565,788,0.4144277164661136
Sst_3,MEPE,0.09481909396996537,0.1571473808088881,0.505213294117111,0.007913658768344843,1565,788,0.028759394060570286
Sst_3,MOBP,0.6944333095173666,0.7423906891394545,0.06677950885403691,0.37696240911981893,1565,788,0.545314552998573
Sst_3,MOG,0.501435244663541,0.43264140276994106,-0.14756526000340053,0.11607339186527404,1565,788,0.23691692312227167
Sst_3,MRPL27,1.0156808698917508,1.0622292892407752,0.04481060737799225,0.24366186533857825,1565,788,0.4149213478336933
Sst_3,MRPL57,2.0008486683278743,1.8536304809430213,-0.07642528653285621,0.0033701107357309644,1565,788,0.013390573323304364
Sst_3,MT-ATP8,5.231241646848605,5.334680713406435,0.019580376953708196,5.02280667500861e-12,1565,788,6.507810387619851e-11
Sst_3,MT-ND1,6.668503351039646,6.7364710779298616,0.010140759268801437,1.5346807488656093e-11,1565,788,1.905561929841465e-10
Sst_3,MT-ND2,6.643111760421314,6.727514110479621,0.012625208720363395,3.477454414932892e-18,1565,788,5.757118975833343e-17
Sst_3,MT-ND4,6.322675923490774,6.455870910790608,0.020847411373510795,1.1744959265709255e-22,1565,788,2.6923060470625833e-21
Sst_3,MT-ND4L,6.277863558656425,6.097102323579174,-0.029216095537742105,4.2831740202821226e-20,1565,788,8.509239053627151e-19
Sst_3,MT-ND5,6.298650987612668,6.40634229892859,0.016953002354286106,4.421645898084414e-25,1565,788,1.3176504776291555e-23
Sst_3,MT-ND6,4.748163966572742,4.872409950000544,0.02583066098629199,4.1888844539098014e-10,1565,788,4.304439887121106e-09
Sst_3,MT1E,0.15202843270579358,0.1577933229054088,0.03721853323438569,0.9134057302450482,1565,788,0.9397694645606853
Sst_3,MT1M,0.16263878207738577,0.1572834060677061,-0.033482368594420824,0.784122880278143,1565,788,0.8479714307328345
Sst_3,MT1X,0.12032312680565097,0.12898446946433986,0.06951115808685035,0.7631862418030504,1565,788,0.8392232474439447
Sst_3,MT2A,0.5829719979757261,0.6834260104313247,0.15897924500900412,0.03494837701507399,1565,788,0.09572482522942137
Sst_3,MTRNR2L1,6.198274950012354,6.504347326841717,0.0481997533877595,1.8168772049789546e-42,1565,788,5.414294070837285e-40
Sst_3,MTRNR2L12,5.784418351399194,5.924735061605753,0.023968159359709394,2.0711934159278156e-09,1565,788,1.9287988685827784e-08
Sst_3,MTURN,4.3163623247427525,4.128655023469918,-0.0444612993139457,3.1659870409733846e-09,1565,788,2.8589822370002076e-08
Sst_3,MYL6,2.3337152098311074,2.4057719635170556,0.030409326452822873,0.0882714739083015,1565,788,0.1969335672126743
Sst_3,MYL9,0.4763808154474872,0.5301281559016633,0.10690121407568898,0.2032611547744999,1565,788,0.3627055336694669
Sst_3,NDUFB2,0.5461502600547391,0.524173701974982,-0.04107101774108586,0.6016546391663966,1565,788,0.725338870583189
Sst_3,NDUFB9,2.460031205459074,2.145634718511852,-0.13673862033523435,1.9167084566004392e-10,1565,788,2.1154782224701145e-09
Sst_3,NEFH,2.066495774253934,2.1038956832186755,0.01793640334025195,0.1543232414269934,1565,788,0.2905273031160681
Sst_3,NEFL,3.927724430648707,3.8805958329899313,-0.012071525852223217,0.749268615863862,1565,788,0.826970546397892
Sst_3,NEFM,2.820449550620682,2.824899887102472,0.0015766384181413386,0.7692921110059371,1565,788,0.8428273863226811
Sst_3,NORAD,4.438684078735301,4.153533776253451,-0.06639846959021052,5.151023509207776e-28,1565,788,2.192864293919882e-26
Sst_3,NOS1,3.416238512795817,3.4251690968192317,0.0026107460936638177,0.5620027383042778,1565,788,0.6949245477787336
Sst_3,NOTCH1,0.28338861557793305,0.2931200462137863,0.03376308355891558,0.7003300442216261,1565,788,0.7905240650683507
Sst_3,NPIPA1,3.7672776032231563,3.925051508195284,0.041026854811462815,4.460783569335407e-06,1565,788,2.8825191415124696e-05
Sst_3,NPTX1,1.874053648651514,2.023687243733715,0.07681740434939545,0.004414693097402294,1565,788,0.017310243987182675
Sst_3,NPTX2,0.7595591479713352,0.5991660293554503,-0.23719945925295374,0.001144646272345818,1565,788,0.005016243958221379
Sst_3,NPY,0.3662199694935513,0.13132851966948247,-1.0255321947173934,3.7849058053665046e-07,1565,788,2.7509803170712643e-06
Sst_3,NR4A2,0.13402141005952917,0.10266294726374725,-0.2665482980529433,0.13075290287720928,1565,788,0.25777772311942926
Sst_3,NRG1,0.4144828926631077,0.3770396702050673,-0.09468129357924238,0.34994058945372286,1565,788,0.5345674591377376
Sst_3,NRXN1,3.7974185234973876,3.729508065463038,-0.018045160934228317,0.0049285493317003425,1565,788,0.018829585908291053
Sst_3,NTRK2,5.152013801289506,5.019773229369467,-0.026002908369274828,6.012531910341266e-09,1565,788,5.1192414550905635e-08
Sst_3,NUDT14,0.04278717269287935,0.0519625327942781,0.19428458146257935,0.551898623622002,1565,788,0.68814138008099
Sst_3,NUPR1,0.19392540895710014,0.1906669064217224,-0.016945635048791242,0.8431837784485461,1565,788,0.8941948967176752
Sst_3,NXPH4,0.018182104691781314,0.019032784231588194,0.04572512642549014,0.8842657822062845,1565,788,0.9278563489347633
Sst_3,OGA,3.820049351805555,3.8637148221404596,0.011365767976904733,0.2075882860081325,1565,788,0.3682220787525208
Sst_3,OLFML3,0.08285884320383588,0.06931707236258286,-0.17844724540618476,0.423244164723489,1565,788,0.5860358911210043
Sst_3,OLR1,0.03647020944792102,0.03988586390108608,0.08952622510400315,0.8330756245818436,1565,788,0.8896619509612503
Sst_3,OSBPL1A,3.376198137477407,3.092523964446908,-0.08776269055327371,2.4906023896705984e-07,1565,788,1.8554987803045959e-06
Sst_3,OTOS,0.05787417023332898,0.05191133523238771,-0.10873400350931467,0.6280083911995081,1565,788,0.7426448435613231
Sst_3,P2RY12,0.2160671580525397,0.11916475165274701,-0.5950822729794751,0.0006018953790594396,1565,788,0.0027594588147648157
Sst_3,P2RY13,0.06029875707524965,0.046143288503060036,-0.2675599686827725,0.3446940996896898,1565,788,0.5322219777592101
Sst_3,PAQR6,0.8142768372929889,0.883240378394119,0.08129698963033218,0.14583144798497863,1565,788,0.2803727193517654
Sst_3,PCP4,0.34694260131093824,0.2812005760792792,-0.210091143594428,0.08939243207471828,1565,788,0.19732551672789664
Sst_3,PDXK,3.3730798839381246,3.367448498652888,-0.0016709036074912746,0.9347416828096219,1565,788,0.947459256725399
Sst_3,PECAM1,0.3805584503940094,0.49459027919551063,0.2620899208174494,0.0074436464178130836,1565,788,0.027727582906353736
Sst_3,PFN1,1.023960410917626,0.9952941818047559,-0.028394790073793915,0.6613443015378957,1565,788,0.7638783017763292
Sst_3,PLAAT3,0.8135878685694465,0.8880804433296212,0.087608394405695,0.12297978380869722,1565,788,0.24762145658778223
Sst_3,PLD4,0.16875817150656874,0.17920229574881152,0.06004855923416998,0.785369513027726,1565,788,0.8479714307328345
Sst_3,PLEC,2.6604099000622496,2.9026461843558478,0.08714258961258864,2.0690078343149396e-10,1565,788,2.2020154808066144e-09
Sst_3,PLP1,1.2328649210441862,1.1892398792611167,-0.036026318986312096,0.5998813217605595,1565,788,0.725338870583189
Sst_3,PMP22,0.29454075852236883,0.35550336295546103,0.18811731641622342,0.09786070875233233,1565,788,0.2113224000593843
Sst_3,PPM1K,1.538292271548726,1.4945201125508136,-0.02886772618264261,0.7233667840295293,1565,788,0.807154055597505
Sst_3,PSMA7,3.3273830985019894,3.2165515323082063,-0.033876305762316254,0.007814726734371244,1565,788,0.02875047613385964
Sst_3,PVALB,0.43488230721170573,0.3568920205417034,-0.1976421637874987,0.055361075660930674,1565,788,0.13863529871392724
Sst_3,PWP2,0.6975822178795542,0.7809715147729701,0.11291829456772409,0.06792818138907478,1565,788,0.16665548444258538
Sst_3,RANBP1,1.9604878690546508,1.890466204065144,-0.036369887580427085,0.36887219039250785,1565,788,0.545314552998573
Sst_3,RASD1,0.6530076264485147,0.7544587694632204,0.14441182224030552,0.027946225536201217,1565,788,0.08164681578223493
Sst_3,RASGRF2,4.782903089976442,4.619358675008358,-0.0347918226210099,6.894021968004212e-14,1565,788,1.0272092732326277e-12
Sst_3,RCAN2,4.677361775548799,4.333212848983291,-0.07642496347846696,5.621162417173083e-35,1565,788,4.187766000793947e-33
Sst_3,RELN,3.708101737424569,3.719926655342479,0.0031838671802956755,0.3315005508440483,1565,788,0.517210283515845
Sst_3,RERGL,0.08711273709160437,0.08054505284228078,-0.07838641792356485,0.6862331315884209,1565,788,0.783515223039653
Sst_3,RGS10,0.15773765829457753,0.14735479966013093,-0.06808998066302509,0.6213850489006207,1565,788,0.7377400182166732
Sst_3,RIPOR2,2.4850195522956953,2.4008712423317395,-0.03444883852751492,0.16873240813945534,1565,788,0.31226451660148646
Sst_3,RNASE1,2.007588225711456,1.3586574267266802,-0.39043708799529975,4.168224391328491e-23,1565,788,1.0351090571799088e-21
Sst_3,RORB,0.876927934106691,0.8435623485474981,-0.038791000068979904,0.5756082345693914,1565,788,0.7088068343044571
Sst_3,RPL36AL,2.505435415678652,2.402708347117415,-0.04186595899946221,0.11789472688070396,1565,788,0.23899747354047468
Sst_3,RPS26,2.417396710961272,2.11969848254376,-0.13141736851986505,1.888353986730238e-09,1565,788,1.8152564130503578e-08
Sst_3,RTF2,2.799376865273266,2.7755869902845274,-0.00853459143700206,0.46564580866738714,1565,788,0.6222531434209927
Sst_3,S100A6,1.608195812178782,1.6091314242487778,0.0005816082901213269,0.9009341927379375,1565,788,0.9363081472998414
Sst_3,S100B,1.7320204349029025,1.932525425976993,0.10953904991800774,4.010520581787384e-05,1565,788,0.00022983367949473856
Sst_3,SAMSN1,0.04870853241874814,0.03467756832769747,-0.3397611863836687,0.28107942885776316,1565,788,0.4577140426208384
Sst_3,SCG3,4.03162100874517,3.7922017861142505,-0.06122173388954478,5.1169779496505025e-20,1565,788,9.53037143122406e-19
Sst_3,SCN1B,2.9794350796079625,2.6795550260748584,-0.10608296625445421,8.815994362596613e-13,1565,788,1.1941665091153594e-11
Sst_3,SELPLG,0.08160090499995304,0.044680426934472585,-0.6023048230568036,0.015690813130546422,1565,788,0.0508245903576395
Sst_3,SERPINA3,0.12231205163764552,0.1786302769674682,0.3787425985309056,0.03894767352243464,1565,788,0.10368012073350431
Sst_3,SERPING1,1.4241192980048158,1.3791987734185334,-0.03205085458530302,0.83592398076896,1565,788,0.8896619509612503
Sst_3,SESN1,1.8658369369571632,1.7789176093968824,-0.04770461745871391,0.2163634228998189,1565,788,0.38151656819021323
Sst_3,SLC14A1,0.10071204132253736,0.11834996779375631,0.16138069506496108,0.39949815377346554,1565,788,0.5696193771506829
Sst_3,SLC2A1,0.5595134626612606,0.5237941138555278,-0.06596889479166301,0.5028582374265911,1565,788,0.6403921143295904
Sst_3,SLC32A1,3.2333707243400767,3.1177894672838162,-0.0364009143651877,0.0013389920668948018,1565,788,0.005782893274415231
Sst_3,SLC39A8,0.15172198914423224,0.10249006477907324,-0.39228396246522657,0.02116982630738899,1565,788,0.0643735534653257
Sst_3,SLC44A1,0.8373419704472387,0.7693530517915833,-0.08468258468161127,0.2527647853119317,1565,788,0.42080394426232204
Sst_3,SLN,0.022289021032697354,0.01640606190958595,-0.3064433316917581,0.454014352034104,1565,788,0.6149830768461954
Sst_3,SMAD1,0.8625065492539976,0.7754885579173895,-0.10634951416546491,0.10287342049395369,1565,788,0.21742042061842695
Sst_3,SMIM32,0.05201879296478934,0.06635749490237498,0.24345165803472832,0.41196953191480823,1565,788,0.5790892476915701
Sst_3,SMPX,0.10128614598203456,0.12208594216070064,0.18677560103757335,0.38380318582712014,1565,788,0.5498718720023164
Sst_3,SMYD2,0.6145354244534695,0.5823214369798929,-0.05384398246207678,0.4589979576933686,1565,788,0.6161323936604677
Sst_3,SNPH,3.2229751442281773,3.282213494859372,0.01821314997874007,0.0398931130938086,1565,788,0.10520484691995542
Sst_3,SOD2,3.78486042018679,3.585795188873732,-0.05402874965015284,7.732128734546271e-11,1565,788,9.216697451579155e-10
Sst_3,SOX2-OT,1.2034054361421795,1.21225612753785,0.007327790558893556,0.6402029338325201,1565,788,0.75407302087783
Sst_3,SPRY2,2.583013557333575,2.007379078843326,-0.2521268324508928,3.396888468748816e-27,1565,788,1.265340954608934e-25
Sst_3,SSBP1,2.21510390813927,2.1137974839413487,-0.04681322822941715,0.14959318238488734,1565,788,0.28576133558138733
Sst_3,SST,6.049419924374478,5.9474017923609335,-0.017007936542168253,0.1280765169534513,1565,788,0.2561530339069026
Sst_3,SV2A,4.815768773026941,4.672154157401164,-0.030275453608004765,2.0419599352770513e-15,1565,788,3.202652951118743e-14
Sst_3,SVBP,0.7329414539760333,0.6118807202335569,-0.1805284649667528,0.011835185278374882,1565,788,0.04198672872566327
Sst_3,SYK,0.1057407889871622,0.09391513196243433,-0.1185991893658899,0.45804348889088864,1565,788,0.6161323936604677
Sst_3,SYT2,3.2144329204846867,2.9199486862208657,-0.09608491367676576,1.5945925190311486e-10,1565,788,1.827648348735701e-09
Sst_3,SYTL4,0.057904850880356205,0.0456361810807849,-0.23810031472309484,0.4828497605779679,1565,788,0.6315047036724243
Sst_3,TAGLN,0.778553027615729,0.9592403098944545,0.2087045232564457,0.00010783727514003074,1565,788,0.0005738483569951636
Sst_3,TEF,3.0218582740498094,2.9034236215711124,-0.03998136484365632,0.01214347419120591,1565,788,0.04257359187034543
Sst_3,TF,0.8451721750113523,0.8082837112460896,-0.04462723934135982,0.5459705813155673,1565,788,0.6863910013846031
Sst_3,THEMIS,0.08529643137581074,0.07512819225983815,-0.12693673286948917,0.41469110362850303,1565,788,0.5801781637619432
Sst_3,TIMP1,0.09759201757694708,0.10517692259505795,0.07484820631917329,0.7347765748903694,1565,788,0.8139904063841267
Sst_3,TMEM119,0.08715823196271154,0.06650737301370557,-0.2704124110062006,0.27104016513034923,1565,788,0.4437910396090334
Sst_3,TMEM144,0.547893562268457,0.5005279748218592,-0.09041754770266713,0.2515955919166841,1565,788,0.42080394426232204
Sst_3,TMSB10,3.2451349311895847,3.2548024317306967,0.0029746464096257505,0.9017464371646123,1565,788,0.9363081472998414
Sst_3,TNFSF10,0.06001234503968016,0.03256294288834806,-0.6113753711209061,0.06884771736469443,1565,788,0.16665548444258538
Sst_3,TNK2,3.5035659821890923,3.6165391665664552,0.03173623534109656,0.002171248738464433,1565,788,0.008986557278644459
Sst_3,TRABD2A,0.04645005004426934,0.06471581473448443,0.3316280607537051,0.2585033018134969,1565,788,0.4279665774467893
Sst_3,TREM2,0.04991217676701761,0.058411891456770434,0.15725449356564758,0.5870887707541371,1565,788,0.7170376237760174
Sst_3,TSC22D3,2.3467957251175617,2.386301165700594,0.016693661225449113,0.37600948060503236,1565,788,0.545314552998573
Sst_3,TTC9B,2.40862954265459,2.175514674069057,-0.10179266295344448,5.581146652748327e-08,1565,788,4.264568467997439e-07
Sst_3,TXNIP,0.25475739592476937,0.42189368704390195,0.5044416520901748,3.3512614107900666e-06,1565,788,2.269717955489636e-05
Sst_3,TYROBP,0.08769477844438647,0.0823850298335028,-0.062458615140770946,0.5608713663121707,1565,788,0.6949245477787336
Sst_3,UGT8,0.04493662410544194,0.04040049671644863,-0.10641106404328983,0.6692205600030219,1565,788,0.7698659682173989
Sst_3,UQCRFS1,3.234823631272684,3.096618836787793,-0.04366358910313133,0.000966856248942291,1565,788,0.004365502457345496
Sst_3,USP22,3.0881600938419087,3.052182316406475,-0.011718626341990715,0.725896935906481,1565,788,0.807154055597505
Sst_3,VAMP1,3.349111985481692,3.374911069140179,0.007673742356288985,0.6572278629729542,1565,788,0.7620774442254489
Sst_3,VGF,3.8803840376423646,2.8665224605444326,-0.3028345186461157,1.1576165075204831e-38,1565,788,1.72484859620552e-36
Sst_3,VIM,1.2390836488764263,1.2905241159843988,0.04067631373478316,0.2973113726517621,1565,788,0.4815151578816582
Sst_3,VIP,0.11518049562551748,0.08352010007213201,-0.321413102805897,0.25078373248257513,1565,788,0.42080394426232204
Sst_3,XRRA1,1.247373579280187,1.0571640400770483,-0.1654503153892325,0.0014487402142236176,1565,788,0.006167494054837686
Sst_3,YWHAH,4.787437938932384,4.695657885439405,-0.01935716373755205,4.546255021848526e-06,1565,788,2.8825191415124696e-05
Sst_3,ZBTB16,2.7939215992681685,2.760828258728963,-0.011915471597976842,0.2432523934562184,1565,788,0.4149213478336933
Sst_3,ZNF483,3.7692161889485973,3.5906956590255463,-0.048521111788270614,0.00013746133810669554,1565,788,0.000718657522031496
Sst_3,ZNF804A,0.23105809984171552,0.17026310553886165,-0.30532427309485116,0.031155941715107695,1565,788,0.0867707535617018
Sst_3,ZP3,0.4119621251139055,0.4060030156220319,-0.014570828573964746,0.8817082934714812,1565,788,0.9278563489347633
Sst_20,A2M,0.2823086698959109,0.26918926792512954,-0.04758631600030665,0.5773358030388767,1563,1685,0.705106841416333
Sst_20,ABCA2,2.5069154734725765,2.5181328447635956,0.0044645898758363025,0.3593614731355034,1563,1685,0.506837561980553
Sst_20,ABCG2,0.1664013166175804,0.12153671921019481,-0.31418600787667367,0.04207414546158865,1563,1685,0.09151894414272567
Sst_20,ACO1,1.600337956447964,1.6034592259463387,0.0019484819470093502,0.6045793247627302,1563,1685,0.7206585551171745
Sst_20,ACTA2,1.3782895778804092,1.4579040232192684,0.05615650960964357,0.04542652491427955,1563,1685,0.09738924046370724
