celltype,merfish_prop,xenium_prop
Sst_11,0.0008899768405655139,0.005611873399830963
Sst_13,0.0016427489933021724,1.95160031225605e-05
Sst_19,0.0019030247973287591,0.0003155038560372734
Sst_2,0.0010474509068294478,0.0007590252684775723
Sst_20,0.0005073561541590252,0.001402554272643905
Sst_23,0.0005842971789398334,3.5911817797519105e-05
Sst_25,0.001297885684219248,0.0007255338524397785
Sst_3,0.0014516098688166891,0.0009010432868104158
Sst_4,0.0003421115259215109,0.0013066712955138139
Sst_5,0.0007138453749023694,0.00046048686390692904
Sst_7,0.00017709207987234458,0.00034031951128258095
Sst_9,0.0035725500678938714,7.865267517803012e-05
VLMC_1,0.00686396648209432,0.021971419529588726
Vip_1,0.0006773075116501261,0.004520612020218812
Vip_11,0.0012986763575382422,2.1326895178162705e-05
Vip_12,0.002034844816867441,0.0003212057698709403
Vip_13,0.0007586482724893748,0.0001760908151674669
Vip_14,0.0009403446610965015,0.00025971419397858593
Vip_15,0.0006851489629262262,3.880254662802496e-05
Vip_16,0.0003097955895542309,0.0006564926127179253
Vip_18,0.0004180867729799604,1.677574119323793e-05
Vip_19,0.0009765154494932404,0.0008513660883328645
Vip_2,0.000866961680592594,2.7930819931998557e-05
Vip_21,0.0008744955251666108,0.03109613355950067
Vip_23,0.0014548917341689852,1.8007054608194308e-05
Vip_4,0.0017542893625545632,0.00026099855121834383
Vip_5,0.0006957247669765979,4.3938282031020376e-05
Vip_6,0.0008730418571843515,8.056283207436578e-05
Vip_9,0.002662202458508849,0.0022532053157336153
