sample,diagnosis,stratum,celltype,proportion,count,n_stratum,level
Br2719,Control,L2/3,Vip_5,0.0007905138339920949,3,3795,cluster
Br2719,Control,L2/3,Vip_6,0.004216073781291172,16,3795,cluster
Br2719,Control,L2/3,Vip_9,0.001054018445322793,4,3795,cluster
Br2719,Control,L4,Astro_1,0.0,0,5880,cluster
Br2719,Control,L4,Astro_2,0.08775510204081632,516,5880,cluster
Br2719,Control,L4,Astro_3,0.0,0,5880,cluster
Br2719,Control,L4,Astro_4,0.0066326530612244895,39,5880,cluster
Br2719,Control,L4,Astro_5,0.008333333333333333,49,5880,cluster
Br2719,Control,L4,Astro_6-SEAAD,0.0032312925170068026,19,5880,cluster
Br2719,Control,L4,Chandelier_1,0.004251700680272109,25,5880,cluster
Br2719,Control,L4,Chandelier_2,0.002891156462585034,17,5880,cluster
Br2719,Control,L4,Endo_1,0.047789115646258505,281,5880,cluster
Br2719,Control,L4,Endo_2,0.14540816326530612,855,5880,cluster
Br2719,Control,L4,Endo_3,0.008843537414965987,52,5880,cluster
Br2719,Control,L4,L2/3 IT_1,0.04115646258503401,242,5880,cluster
Br2719,Control,L4,L2/3 IT_10,0.002210884353741497,13,5880,cluster
Br2719,Control,L4,L2/3 IT_12,0.047619047619047616,280,5880,cluster
Br2719,Control,L4,L2/3 IT_13,0.004421768707482994,26,5880,cluster
Br2719,Control,L4,L2/3 IT_2,0.04897959183673469,288,5880,cluster
Br2719,Control,L4,L2/3 IT_3,0.0032312925170068026,19,5880,cluster
Br2719,Control,L4,L2/3 IT_5,0.004081632653061225,24,5880,cluster
Br2719,Control,L4,L2/3 IT_6,0.0008503401360544217,5,5880,cluster
Br2719,Control,L4,L2/3 IT_7,0.039965986394557826,235,5880,cluster
Br2719,Control,L4,L2/3 IT_8,0.0010204081632653062,6,5880,cluster
Br2719,Control,L4,L4 IT_1,0.005612244897959183,33,5880,cluster
Br2719,Control,L4,L4 IT_2,0.0005102040816326531,3,5880,cluster
Br2719,Control,L4,L4 IT_3,0.0008503401360544217,5,5880,cluster
Br2719,Control,L4,L4 IT_4,0.003061224489795918,18,5880,cluster
Br2719,Control,L4,L5 ET_1,0.0,0,5880,cluster
Br2719,Control,L4,L5 ET_2,0.0017006802721088435,10,5880,cluster
Br2719,Control,L4,L5 IT_1,0.0,0,5880,cluster
Br2719,Control,L4,L5 IT_2,0.00017006802721088434,1,5880,cluster
Br2719,Control,L4,L5 IT_3,0.0,0,5880,cluster
Br2719,Control,L4,L5 IT_5,0.0,0,5880,cluster
Br2719,Control,L4,L5 IT_6,0.003401360544217687,20,5880,cluster
Br2719,Control,L4,L5 IT_7,0.0005102040816326531,3,5880,cluster
Br2719,Control,L4,L5/6 NP_1,0.0,0,5880,cluster
Br2719,Control,L4,L5/6 NP_2,0.0,0,5880,cluster
Br2719,Control,L4,L5/6 NP_3,0.0,0,5880,cluster
Br2719,Control,L4,L5/6 NP_4,0.0,0,5880,cluster
Br2719,Control,L4,L5/6 NP_6,0.0,0,5880,cluster
Br2719,Control,L4,L6 CT_1,0.0,0,5880,cluster
Br2719,Control,L4,L6 CT_2,0.0,0,5880,cluster
Br2719,Control,L4,L6 CT_3,0.0,0,5880,cluster
Br2719,Control,L4,L6 CT_4,0.0,0,5880,cluster
Br2719,Control,L4,L6 IT Car3_1,0.0,0,5880,cluster
Br2719,Control,L4,L6 IT Car3_2,0.0,0,5880,cluster
Br2719,Control,L4,L6 IT Car3_3,0.00017006802721088434,1,5880,cluster
Br2719,Control,L4,L6 IT_1,0.0003401360544217687,2,5880,cluster
Br2719,Control,L4,L6 IT_2,0.0,0,5880,cluster
Br2719,Control,L4,L6b_1,0.012244897959183673,72,5880,cluster
Br2719,Control,L4,L6b_2,0.0032312925170068026,19,5880,cluster
Br2719,Control,L4,L6b_3,0.0005102040816326531,3,5880,cluster
Br2719,Control,L4,L6b_4,0.0006802721088435374,4,5880,cluster
Br2719,Control,L4,L6b_5,0.0011904761904761906,7,5880,cluster
Br2719,Control,L4,L6b_6,0.006122448979591836,36,5880,cluster
Br2719,Control,L4,Lamp5_1,0.003061224489795918,18,5880,cluster
Br2719,Control,L4,Lamp5_2,0.00017006802721088434,1,5880,cluster
Br2719,Control,L4,Lamp5_3,0.002210884353741497,13,5880,cluster
Br2719,Control,L4,Lamp5_4,0.00017006802721088434,1,5880,cluster
Br2719,Control,L4,Lamp5_5,0.001530612244897959,9,5880,cluster
Br2719,Control,L4,Lamp5_6,0.0,0,5880,cluster
Br2719,Control,L4,Lamp5_Lhx6_1,0.0018707482993197278,11,5880,cluster
Br2719,Control,L4,Lymphocyte,0.013945578231292517,82,5880,cluster
Br2719,Control,L4,Micro-PVM_1,0.003401360544217687,20,5880,cluster
Br2719,Control,L4,Micro-PVM_2,0.015136054421768708,89,5880,cluster
Br2719,Control,L4,Micro-PVM_2_1-SEAAD,0.001530612244897959,9,5880,cluster
Br2719,Control,L4,Micro-PVM_2_3-SEAAD,0.00017006802721088434,1,5880,cluster
Br2719,Control,L4,Micro-PVM_3-SEAAD,0.0326530612244898,192,5880,cluster
Br2719,Control,L4,Micro-PVM_4-SEAAD,0.0,0,5880,cluster
Br2719,Control,L4,Monocyte,0.01802721088435374,106,5880,cluster
Br2719,Control,L4,OPC_1,0.001530612244897959,9,5880,cluster
Br2719,Control,L4,OPC_2,0.0,0,5880,cluster
Br2719,Control,L4,OPC_2_1-SEAAD,0.012755102040816327,75,5880,cluster
Br2719,Control,L4,OPC_2_2-SEAAD,0.0,0,5880,cluster
Br2719,Control,L4,Oligo_1,0.0003401360544217687,2,5880,cluster
Br2719,Control,L4,Oligo_2,0.0,0,5880,cluster
Br2719,Control,L4,Oligo_2_1-SEAAD,0.034523809523809526,203,5880,cluster
Br2719,Control,L4,Oligo_3,0.001530612244897959,9,5880,cluster
Br2719,Control,L4,Oligo_4,0.053061224489795916,312,5880,cluster
Br2719,Control,L4,Pax6_1,0.0010204081632653062,6,5880,cluster
Br2719,Control,L4,Pax6_2,0.0013605442176870747,8,5880,cluster
Br2719,Control,L4,Pax6_3,0.0011904761904761906,7,5880,cluster
Br2719,Control,L4,Pax6_4,0.0,0,5880,cluster
Br2719,Control,L4,Pericyte_1,0.028741496598639456,169,5880,cluster
Br2719,Control,L4,Pericyte_2-SEAAD,0.017346938775510204,102,5880,cluster
Br2719,Control,L4,Pvalb_1,0.0,0,5880,cluster
Br2719,Control,L4,Pvalb_10,0.00017006802721088434,1,5880,cluster
Br2719,Control,L4,Pvalb_12,0.0,0,5880,cluster
Br2719,Control,L4,Pvalb_13,0.0011904761904761906,7,5880,cluster
Br2719,Control,L4,Pvalb_15,0.015306122448979591,90,5880,cluster
Br2719,Control,L4,Pvalb_2,0.0,0,5880,cluster
Br2719,Control,L4,Pvalb_3,0.0,0,5880,cluster
Br2719,Control,L4,Pvalb_5,0.0,0,5880,cluster
Br2719,Control,L4,Pvalb_6,0.0005102040816326531,3,5880,cluster
Br2719,Control,L4,Pvalb_7,0.0,0,5880,cluster
Br2719,Control,L4,Pvalb_8,0.003401360544217687,20,5880,cluster
Br2719,Control,L4,Pvalb_9,0.0,0,5880,cluster
Br2719,Control,L4,SMC-SEAAD,0.09438775510204081,555,5880,cluster
Br2719,Control,L4,Sncg_2,0.00017006802721088434,1,5880,cluster
Br2719,Control,L4,Sncg_3,0.0005102040816326531,3,5880,cluster
Br2719,Control,L4,Sncg_4,0.0005102040816326531,3,5880,cluster
Br2719,Control,L4,Sncg_5,0.0010204081632653062,6,5880,cluster
Br2719,Control,L4,Sncg_6,0.00017006802721088434,1,5880,cluster
Br2719,Control,L4,Sncg_8,0.0003401360544217687,2,5880,cluster
Br2719,Control,L4,Sst Chodl_1,0.0,0,5880,cluster
Br2719,Control,L4,Sst Chodl_2,0.0011904761904761906,7,5880,cluster
Br2719,Control,L4,Sst_1,0.0006802721088435374,4,5880,cluster
Br2719,Control,L4,Sst_10,0.0020408163265306124,12,5880,cluster
Br2719,Control,L4,Sst_11,0.0010204081632653062,6,5880,cluster
Br2719,Control,L4,Sst_12,0.0,0,5880,cluster
Br2719,Control,L4,Sst_13,0.0008503401360544217,5,5880,cluster
Br2719,Control,L4,Sst_19,0.0010204081632653062,6,5880,cluster
Br2719,Control,L4,Sst_2,0.0,0,5880,cluster
Br2719,Control,L4,Sst_20,0.007482993197278911,44,5880,cluster
Br2719,Control,L4,Sst_22,0.00017006802721088434,1,5880,cluster
Br2719,Control,L4,Sst_23,0.0,0,5880,cluster
Br2719,Control,L4,Sst_25,0.0005102040816326531,3,5880,cluster
Br2719,Control,L4,Sst_3,0.0039115646258503405,23,5880,cluster
Br2719,Control,L4,Sst_4,0.0003401360544217687,2,5880,cluster
Br2719,Control,L4,Sst_5,0.0018707482993197278,11,5880,cluster
Br2719,Control,L4,Sst_7,0.00017006802721088434,1,5880,cluster
Br2719,Control,L4,Sst_9,0.0,0,5880,cluster
Br2719,Control,L4,VLMC_1,0.020918367346938777,123,5880,cluster
Br2719,Control,L4,Vip_1,0.007993197278911564,47,5880,cluster
Br2719,Control,L4,Vip_11,0.00017006802721088434,1,5880,cluster
Br2719,Control,L4,Vip_12,0.0005102040816326531,3,5880,cluster
Br2719,Control,L4,Vip_13,0.0010204081632653062,6,5880,cluster
Br2719,Control,L4,Vip_14,0.002380952380952381,14,5880,cluster
Br2719,Control,L4,Vip_15,0.0005102040816326531,3,5880,cluster
Br2719,Control,L4,Vip_16,0.003401360544217687,20,5880,cluster
Br2719,Control,L4,Vip_18,0.0017006802721088435,10,5880,cluster
Br2719,Control,L4,Vip_19,0.01020408163265306,60,5880,cluster
Br2719,Control,L4,Vip_2,0.001530612244897959,9,5880,cluster
Br2719,Control,L4,Vip_21,0.00901360544217687,53,5880,cluster
Br2719,Control,L4,Vip_23,0.0013605442176870747,8,5880,cluster
Br2719,Control,L4,Vip_4,0.0005102040816326531,3,5880,cluster
Br2719,Control,L4,Vip_5,0.0005102040816326531,3,5880,cluster
Br2719,Control,L4,Vip_6,0.002380952380952381,14,5880,cluster
Br2719,Control,L4,Vip_9,0.0006802721088435374,4,5880,cluster
Br2719,Control,L5,Astro_1,0.0,0,16166,cluster
Br2719,Control,L5,Astro_2,0.0847457627118644,1370,16166,cluster
Br2719,Control,L5,Astro_3,0.00012371644191513053,2,16166,cluster
Br2719,Control,L5,Astro_4,0.0010515897562786095,17,16166,cluster
Br2719,Control,L5,Astro_5,0.0029691946059631326,48,16166,cluster
Br2719,Control,L5,Astro_6-SEAAD,0.001422739082024001,23,16166,cluster
Br2719,Control,L5,Chandelier_1,0.0060002474328838306,97,16166,cluster
Br2719,Control,L5,Chandelier_2,0.002165037733514784,35,16166,cluster
Br2719,Control,L5,Endo_1,0.030743535815909936,497,16166,cluster
Br2719,Control,L5,Endo_2,0.1472844240999629,2381,16166,cluster
Br2719,Control,L5,Endo_3,0.006433254979586787,104,16166,cluster
Br2719,Control,L5,L2/3 IT_1,0.008412718050228876,136,16166,cluster
Br2719,Control,L5,L2/3 IT_10,0.0012371644191513053,20,16166,cluster
Br2719,Control,L5,L2/3 IT_12,0.019794630706420884,320,16166,cluster
Br2719,Control,L5,L2/3 IT_13,0.005567239886180873,90,16166,cluster
Br2719,Control,L5,L2/3 IT_2,0.016021279228009402,259,16166,cluster
Br2719,Control,L5,L2/3 IT_3,0.003587776815538785,58,16166,cluster
Br2719,Control,L5,L2/3 IT_5,0.0038970679203266115,63,16166,cluster
Br2719,Control,L5,L2/3 IT_6,0.0,0,16166,cluster
Br2719,Control,L5,L2/3 IT_7,0.006371396758629222,103,16166,cluster
Br2719,Control,L5,L2/3 IT_8,0.00043300754670295684,7,16166,cluster
Br2719,Control,L5,L4 IT_1,0.0395274031918842,639,16166,cluster
Br2719,Control,L5,L4 IT_2,0.019794630706420884,320,16166,cluster
Br2719,Control,L5,L4 IT_3,0.0032166274897933935,52,16166,cluster
Br2719,Control,L5,L4 IT_4,0.008536434492144005,138,16166,cluster
Br2719,Control,L5,L5 ET_1,0.0001855746628726958,3,16166,cluster
Br2719,Control,L5,L5 ET_2,0.012247927749597922,198,16166,cluster
Br2719,Control,L5,L5 IT_1,0.0017938884077693925,29,16166,cluster
Br2719,Control,L5,L5 IT_2,0.010144748237040703,164,16166,cluster
Br2719,Control,L5,L5 IT_3,0.0016083137448966967,26,16166,cluster
Br2719,Control,L5,L5 IT_5,0.0032166274897933935,52,16166,cluster
Br2719,Control,L5,L5 IT_6,0.028764072745267846,465,16166,cluster
Br2719,Control,L5,L5 IT_7,0.009031300259804528,146,16166,cluster
Br2719,Control,L5,L5/6 NP_1,0.0003711493257453916,6,16166,cluster
Br2719,Control,L5,L5/6 NP_2,0.00024743288383026105,4,16166,cluster
Br2719,Control,L5,L5/6 NP_3,0.0,0,16166,cluster
Br2719,Control,L5,L5/6 NP_4,0.008969442038846963,145,16166,cluster
Br2719,Control,L5,L5/6 NP_6,0.0001855746628726958,3,16166,cluster
Br2719,Control,L5,L6 CT_1,0.0,0,16166,cluster
Br2719,Control,L5,L6 CT_2,0.0004948657676605221,8,16166,cluster
Br2719,Control,L5,L6 CT_3,0.0005567239886180873,9,16166,cluster
Br2719,Control,L5,L6 CT_4,0.0,0,16166,cluster
Br2719,Control,L5,L6 IT Car3_1,0.00012371644191513053,2,16166,cluster
Br2719,Control,L5,L6 IT Car3_2,0.0,0,16166,cluster
Br2719,Control,L5,L6 IT Car3_3,0.0024743288383026105,40,16166,cluster
Br2719,Control,L5,L6 IT_1,0.0003092911047878263,5,16166,cluster
Br2719,Control,L5,L6 IT_2,0.0009897315353210442,16,16166,cluster
Br2719,Control,L5,L6b_1,0.008412718050228876,136,16166,cluster
Br2719,Control,L5,L6b_2,0.004020784362241742,65,16166,cluster
Br2719,Control,L5,L6b_3,0.0005567239886180873,9,16166,cluster
Br2719,Control,L5,L6b_4,0.0003092911047878263,5,16166,cluster
Br2719,Control,L5,L6b_5,0.0012990226401088706,21,16166,cluster
Br2719,Control,L5,L6b_6,0.004144500804156873,67,16166,cluster
Br2719,Control,L5,Lamp5_1,0.003835209699369046,62,16166,cluster
Br2719,Control,L5,Lamp5_2,0.00117530619819374,19,16166,cluster
Br2719,Control,L5,Lamp5_3,0.0022887541754299146,37,16166,cluster
Br2719,Control,L5,Lamp5_4,6.185822095756526e-05,1,16166,cluster
Br2719,Control,L5,Lamp5_5,0.00024743288383026105,4,16166,cluster
Br2719,Control,L5,Lamp5_6,0.0,0,16166,cluster
Br2719,Control,L5,Lamp5_Lhx6_1,0.002412470617345045,39,16166,cluster
Br2719,Control,L5,Lymphocyte,0.003958926141284177,64,16166,cluster
Br2719,Control,L5,Micro-PVM_1,0.0016083137448966967,26,16166,cluster
Br2719,Control,L5,Micro-PVM_2,0.012433502412470617,201,16166,cluster
Br2719,Control,L5,Micro-PVM_2_1-SEAAD,0.001917604849684523,31,16166,cluster
Br2719,Control,L5,Micro-PVM_2_3-SEAAD,0.00043300754670295684,7,16166,cluster
Br2719,Control,L5,Micro-PVM_3-SEAAD,0.03563033527155759,576,16166,cluster
Br2719,Control,L5,Micro-PVM_4-SEAAD,0.0,0,16166,cluster
Br2719,Control,L5,Monocyte,0.0060002474328838306,97,16166,cluster
Br2719,Control,L5,OPC_1,0.001670171965854262,27,16166,cluster
Br2719,Control,L5,OPC_2,0.0,0,16166,cluster
Br2719,Control,L5,OPC_2_1-SEAAD,0.016516144995669925,267,16166,cluster
Br2719,Control,L5,OPC_2_2-SEAAD,0.0,0,16166,cluster
Br2719,Control,L5,Oligo_1,0.0010515897562786095,17,16166,cluster
Br2719,Control,L5,Oligo_2,0.0,0,16166,cluster
Br2719,Control,L5,Oligo_2_1-SEAAD,0.068724483483855,1111,16166,cluster
Br2719,Control,L5,Oligo_3,0.002659903501175306,43,16166,cluster
Br2719,Control,L5,Oligo_4,0.1526042311023135,2467,16166,cluster
Br2719,Control,L5,Pax6_1,0.0,0,16166,cluster
Br2719,Control,L5,Pax6_2,0.0006804404305332178,11,16166,cluster
Br2719,Control,L5,Pax6_3,0.0001855746628726958,3,16166,cluster
Br2719,Control,L5,Pax6_4,0.0,0,16166,cluster
Br2719,Control,L5,Pericyte_1,0.02913522207101324,471,16166,cluster
Br2719,Control,L5,Pericyte_2-SEAAD,0.0032784857107509588,53,16166,cluster
Br2719,Control,L5,Pvalb_1,0.0,0,16166,cluster
Br2719,Control,L5,Pvalb_10,0.0003092911047878263,5,16166,cluster
Br2719,Control,L5,Pvalb_12,0.00024743288383026105,4,16166,cluster
Br2719,Control,L5,Pvalb_13,0.0029691946059631326,48,16166,cluster
Br2719,Control,L5,Pvalb_15,0.03154769268835828,510,16166,cluster
Br2719,Control,L5,Pvalb_2,0.0,0,16166,cluster
Br2719,Control,L5,Pvalb_3,0.0,0,16166,cluster
Br2719,Control,L5,Pvalb_5,0.0,0,16166,cluster
Br2719,Control,L5,Pvalb_6,0.0008041568724483484,13,16166,cluster
Br2719,Control,L5,Pvalb_7,0.0,0,16166,cluster
Br2719,Control,L5,Pvalb_8,0.002412470617345045,39,16166,cluster
Br2719,Control,L5,Pvalb_9,0.0006804404305332178,11,16166,cluster
Br2719,Control,L5,SMC-SEAAD,0.028083632314734628,454,16166,cluster
Br2719,Control,L5,Sncg_2,0.00012371644191513053,2,16166,cluster
Br2719,Control,L5,Sncg_3,0.0,0,16166,cluster
Br2719,Control,L5,Sncg_4,0.00012371644191513053,2,16166,cluster
Br2719,Control,L5,Sncg_5,0.00024743288383026105,4,16166,cluster
Br2719,Control,L5,Sncg_6,6.185822095756526e-05,1,16166,cluster
Br2719,Control,L5,Sncg_8,0.0,0,16166,cluster
Br2719,Control,L5,Sst Chodl_1,0.00024743288383026105,4,16166,cluster
Br2719,Control,L5,Sst Chodl_2,0.0004948657676605221,8,16166,cluster
Br2719,Control,L5,Sst_1,0.0006804404305332178,11,16166,cluster
Br2719,Control,L5,Sst_10,0.010887046888531485,176,16166,cluster
Br2719,Control,L5,Sst_11,0.00024743288383026105,4,16166,cluster
Br2719,Control,L5,Sst_12,6.185822095756526e-05,1,16166,cluster
Br2719,Control,L5,Sst_13,0.0022887541754299146,37,16166,cluster
Br2719,Control,L5,Sst_19,0.004886799455647656,79,16166,cluster
Br2719,Control,L5,Sst_2,6.185822095756526e-05,1,16166,cluster
Br2719,Control,L5,Sst_20,0.004020784362241742,65,16166,cluster
Br2719,Control,L5,Sst_22,0.0,0,16166,cluster
Br2719,Control,L5,Sst_23,0.0,0,16166,cluster
Br2719,Control,L5,Sst_25,0.0001855746628726958,3,16166,cluster
Br2719,Control,L5,Sst_3,0.004886799455647656,79,16166,cluster
Br2719,Control,L5,Sst_4,0.0008041568724483484,13,16166,cluster
Br2719,Control,L5,Sst_5,0.005010515897562786,81,16166,cluster
Br2719,Control,L5,Sst_7,0.0011134479772361746,18,16166,cluster
Br2719,Control,L5,Sst_9,0.00043300754670295684,7,16166,cluster
Br2719,Control,L5,VLMC_1,0.0029691946059631326,48,16166,cluster
Br2719,Control,L5,Vip_1,0.003154769268835828,51,16166,cluster
Br2719,Control,L5,Vip_11,6.185822095756526e-05,1,16166,cluster
Br2719,Control,L5,Vip_12,0.00043300754670295684,7,16166,cluster
Br2719,Control,L5,Vip_13,0.00012371644191513053,2,16166,cluster
Br2719,Control,L5,Vip_14,0.001670171965854262,27,16166,cluster
Br2719,Control,L5,Vip_15,0.00024743288383026105,4,16166,cluster
Br2719,Control,L5,Vip_16,0.0004948657676605221,8,16166,cluster
Br2719,Control,L5,Vip_18,0.00117530619819374,19,16166,cluster
Br2719,Control,L5,Vip_19,0.007608561177780527,123,16166,cluster
Br2719,Control,L5,Vip_2,0.0008660150934059137,14,16166,cluster
Br2719,Control,L5,Vip_21,0.003958926141284177,64,16166,cluster
Br2719,Control,L5,Vip_23,0.003587776815538785,58,16166,cluster
Br2719,Control,L5,Vip_4,0.0003711493257453916,6,16166,cluster
Br2719,Control,L5,Vip_5,0.0003092911047878263,5,16166,cluster
Br2719,Control,L5,Vip_6,0.0007422986514907832,12,16166,cluster
Br2719,Control,L5,Vip_9,0.0,0,16166,cluster
Br2719,Control,L6,Astro_1,0.0,0,5549,cluster
Br2719,Control,L6,Astro_2,0.08289781942692377,460,5549,cluster
Br2719,Control,L6,Astro_3,0.0005406379527842854,3,5549,cluster
Br2719,Control,L6,Astro_4,0.0027031897639214274,15,5549,cluster
Br2719,Control,L6,Astro_5,0.005766804829699045,32,5549,cluster
Br2719,Control,L6,Astro_6-SEAAD,0.002342764462065237,13,5549,cluster
Br2719,Control,L6,Chandelier_1,0.0016219138583528565,9,5549,cluster
Br2719,Control,L6,Chandelier_2,0.001261488556496666,7,5549,cluster
Br2719,Control,L6,Endo_1,0.025590196431789513,142,5549,cluster
Br2719,Control,L6,Endo_2,0.10362227428365471,575,5549,cluster
Br2719,Control,L6,Endo_3,0.006307442782483331,35,5549,cluster
Br2719,Control,L6,L2/3 IT_1,0.0003604253018561903,2,5549,cluster
Br2719,Control,L6,L2/3 IT_10,0.0,0,5549,cluster
Br2719,Control,L6,L2/3 IT_12,0.002522977112993332,14,5549,cluster
Br2719,Control,L6,L2/3 IT_13,0.0,0,5549,cluster
Br2719,Control,L6,L2/3 IT_2,0.001261488556496666,7,5549,cluster
Br2719,Control,L6,L2/3 IT_3,0.00018021265092809516,1,5549,cluster
Br2719,Control,L6,L2/3 IT_5,0.0,0,5549,cluster
Br2719,Control,L6,L2/3 IT_6,0.0,0,5549,cluster
Br2719,Control,L6,L2/3 IT_7,0.00018021265092809516,1,5549,cluster
Br2719,Control,L6,L2/3 IT_8,0.0,0,5549,cluster
Br2719,Control,L6,L4 IT_1,0.007388718688051901,41,5549,cluster
Br2719,Control,L6,L4 IT_2,0.002522977112993332,14,5549,cluster
Br2719,Control,L6,L4 IT_3,0.0,0,5549,cluster
Br2719,Control,L6,L4 IT_4,0.001261488556496666,7,5549,cluster
Br2719,Control,L6,L5 ET_1,0.0,0,5549,cluster
Br2719,Control,L6,L5 ET_2,0.006307442782483331,35,5549,cluster
Br2719,Control,L6,L5 IT_1,0.0005406379527842854,3,5549,cluster
Br2719,Control,L6,L5 IT_2,0.004505316273202379,25,5549,cluster
Br2719,Control,L6,L5 IT_3,0.0028834024148495225,16,5549,cluster
Br2719,Control,L6,L5 IT_5,0.00018021265092809516,1,5549,cluster
Br2719,Control,L6,L5 IT_6,0.0014417012074247613,8,5549,cluster
Br2719,Control,L6,L5 IT_7,0.003424040367633808,19,5549,cluster
Br2719,Control,L6,L5/6 NP_1,0.0,0,5549,cluster
Br2719,Control,L6,L5/6 NP_2,0.00018021265092809516,1,5549,cluster
Br2719,Control,L6,L5/6 NP_3,0.0,0,5549,cluster
Br2719,Control,L6,L5/6 NP_4,0.01189403496125428,66,5549,cluster
Br2719,Control,L6,L5/6 NP_6,0.0,0,5549,cluster
Br2719,Control,L6,L6 CT_1,0.0,0,5549,cluster
Br2719,Control,L6,L6 CT_2,0.011713822310326185,65,5549,cluster
Br2719,Control,L6,L6 CT_3,0.012975310866822852,72,5549,cluster
Br2719,Control,L6,L6 CT_4,0.0,0,5549,cluster
Br2719,Control,L6,L6 IT Car3_1,0.0005406379527842854,3,5549,cluster
Br2719,Control,L6,L6 IT Car3_2,0.0003604253018561903,2,5549,cluster
Br2719,Control,L6,L6 IT Car3_3,0.016939989187240944,94,5549,cluster
Br2719,Control,L6,L6 IT_1,0.0019823391602090466,11,5549,cluster
Br2719,Control,L6,L6 IT_2,0.032077851865200936,178,5549,cluster
Br2719,Control,L6,L6b_1,0.00594701748062714,33,5549,cluster
Br2719,Control,L6,L6b_2,0.009190845197332853,51,5549,cluster
Br2719,Control,L6,L6b_3,0.0028834024148495225,16,5549,cluster
Br2719,Control,L6,L6b_4,0.00018021265092809516,1,5549,cluster
Br2719,Control,L6,L6b_5,0.005406379527842855,30,5549,cluster
Br2719,Control,L6,L6b_6,0.04054784645882141,225,5549,cluster
Br2719,Control,L6,Lamp5_1,0.0019823391602090466,11,5549,cluster
Br2719,Control,L6,Lamp5_2,0.0,0,5549,cluster
Br2719,Control,L6,Lamp5_3,0.00018021265092809516,1,5549,cluster
Br2719,Control,L6,Lamp5_4,0.0,0,5549,cluster
Br2719,Control,L6,Lamp5_5,0.00018021265092809516,1,5549,cluster
Br2719,Control,L6,Lamp5_6,0.0,0,5549,cluster
Br2719,Control,L6,Lamp5_Lhx6_1,0.004685528924130474,26,5549,cluster
Br2719,Control,L6,Lymphocyte,0.004865741575058569,27,5549,cluster
Br2719,Control,L6,Micro-PVM_1,0.0019823391602090466,11,5549,cluster
Br2719,Control,L6,Micro-PVM_2,0.016579563885384754,92,5549,cluster
Br2719,Control,L6,Micro-PVM_2_1-SEAAD,0.0018021265092809514,10,5549,cluster
Br2719,Control,L6,Micro-PVM_2_3-SEAAD,0.0007208506037123806,4,5549,cluster
Br2719,Control,L6,Micro-PVM_3-SEAAD,0.03279870246891332,182,5549,cluster
Br2719,Control,L6,Micro-PVM_4-SEAAD,0.0,0,5549,cluster
Br2719,Control,L6,Monocyte,0.007208506037123806,40,5549,cluster
Br2719,Control,L6,OPC_1,0.0019823391602090466,11,5549,cluster
Br2719,Control,L6,OPC_2,0.0,0,5549,cluster
Br2719,Control,L6,OPC_2_1-SEAAD,0.013335736168679042,74,5549,cluster
Br2719,Control,L6,OPC_2_2-SEAAD,0.0,0,5549,cluster
Br2719,Control,L6,Oligo_1,0.00558659217877095,31,5549,cluster
Br2719,Control,L6,Oligo_2,0.0,0,5549,cluster
Br2719,Control,L6,Oligo_2_1-SEAAD,0.09929717066138043,551,5549,cluster
Br2719,Control,L6,Oligo_3,0.00558659217877095,31,5549,cluster
Br2719,Control,L6,Oligo_4,0.2760857812218418,1532,5549,cluster
Br2719,Control,L6,Pax6_1,0.0,0,5549,cluster
Br2719,Control,L6,Pax6_2,0.0,0,5549,cluster
Br2719,Control,L6,Pax6_3,0.0,0,5549,cluster
Br2719,Control,L6,Pax6_4,0.0,0,5549,cluster
Br2719,Control,L6,Pericyte_1,0.016219138583528563,90,5549,cluster
Br2719,Control,L6,Pericyte_2-SEAAD,0.0019823391602090466,11,5549,cluster
Br2719,Control,L6,Pvalb_1,0.0,0,5549,cluster
Br2719,Control,L6,Pvalb_10,0.002522977112993332,14,5549,cluster
Br2719,Control,L6,Pvalb_12,0.0007208506037123806,4,5549,cluster
Br2719,Control,L6,Pvalb_13,0.004505316273202379,25,5549,cluster
Br2719,Control,L6,Pvalb_15,0.008650207244548567,48,5549,cluster
Br2719,Control,L6,Pvalb_2,0.0,0,5549,cluster
Br2719,Control,L6,Pvalb_3,0.0,0,5549,cluster
Br2719,Control,L6,Pvalb_5,0.0,0,5549,cluster
Br2719,Control,L6,Pvalb_6,0.0,0,5549,cluster
Br2719,Control,L6,Pvalb_7,0.0,0,5549,cluster
Br2719,Control,L6,Pvalb_8,0.001081275905568571,6,5549,cluster
Br2719,Control,L6,Pvalb_9,0.0009010632546404757,5,5549,cluster
Br2719,Control,L6,SMC-SEAAD,0.030636150657776175,170,5549,cluster
Br2719,Control,L6,Sncg_2,0.0,0,5549,cluster
Br2719,Control,L6,Sncg_3,0.0,0,5549,cluster
Br2719,Control,L6,Sncg_4,0.0,0,5549,cluster
Br2719,Control,L6,Sncg_5,0.0,0,5549,cluster
Br2719,Control,L6,Sncg_6,0.0,0,5549,cluster
Br2719,Control,L6,Sncg_8,0.0,0,5549,cluster
Br2719,Control,L6,Sst Chodl_1,0.001261488556496666,7,5549,cluster
Br2719,Control,L6,Sst Chodl_2,0.0,0,5549,cluster
Br2719,Control,L6,Sst_1,0.002522977112993332,14,5549,cluster
Br2719,Control,L6,Sst_10,0.006487655433411426,36,5549,cluster
Br2719,Control,L6,Sst_11,0.0,0,5549,cluster
