compartment,stratum,celltype,scz_coef,scz_se,scz_pval,sex_coef,sex_pval,age_coef,age_pval,r_squared,n,ctrl_mean,scz_mean,scz_pval_fdr,scz_pval_fdr_stratum
Neuronal,L4,L6b_4,3.213671489670661e-05,2.5939838784143078e-05,0.22972808721964744,-3.169534406689053e-06,0.9042499051562822,2.6928959401706235e-06,0.08871993453702084,0.21631915289826087,24,0.0,3.8856163834325e-05,0.5491724688564353,0.5155161977680353
Neuronal,L2/3,Endo_3,3.5368653361386414e-05,2.864802455187046e-05,0.23129138331526486,8.93588797709851e-06,0.7590152541309734,-1.1612623397512599e-06,0.49280494898248994,0.0870471309113624,24,3.6765662055738585e-05,6.986743241412827e-05,0.5496571697609824,0.5456104426924197
Neuronal,L5,L2/3 IT_2,-0.0008992360039851309,0.0007358529666437375,0.23590341187193062,-0.00035921113461391963,0.6317451645249788,-4.682919853076859e-05,0.285724134109626,0.15637996774621654,24,0.005477805834345542,0.004427191847619459,0.5573390549488887,0.6202980294172004
Non-neuronal,L5,Endo_2,-0.007112331236015758,0.005845252943476591,0.2378560503781745,0.006048561060067846,0.3145072098625254,-0.00048323743982749124,0.16959785788316253,0.18715867671730924,24,0.055969348061438606,0.04810786781980921,0.5860217485926207,0.6456092795979023
Neuronal,L5,Astro_3,0.0007063171994173171,0.0005811077603724052,0.23834173986458373,-0.0004857701425710026,0.41441464279587426,-2.5773836955411208e-05,0.45351642009458304,0.11385349003264911,24,8.605900247514167e-05,0.0006850552061738417,0.558212461961492,0.6202980294172004
Neuronal,L5,L6b_6,0.00023110904540181177,0.00019043178543241027,0.23903652455281713,-0.0003363967091873179,0.09346733117880691,-7.070487651402336e-06,0.5294698107027123,0.1953077771783971,24,0.0005227269247172765,0.0007074667797108417,0.558212461961492,0.6202980294172004
Non-neuronal,L2/3,Sncg_3,-0.00029368125535048355,0.00024391338362215152,0.2426314948171526,5.382538249898276e-06,0.9826638625885153,-1.5357897400770464e-06,0.9146604374389762,0.07134955012033051,24,0.0005595813557744833,0.000262365830552225,0.5860217485926207,0.4755354108338018
Neuronal,L4,VLMC_2,0.004937154437442397,0.00410589902852807,0.24323113281773726,-0.00242630757736206,0.5623251129632483,0.0004374546635056976,0.08121396686628297,0.21841737678972917,24,0.054537300724592425,0.06040672862461278,0.5615615680630293,0.5155161977680353
Neuronal,L4,Astro_3,0.00040825658012884987,0.0003395340947058238,0.2432506792352231,-0.0002759639977742986,0.42725530311732063,-1.6647727809219056e-05,0.4080534054638799,0.11612345910179833,24,4.8268908857100005e-05,0.0003903553817195166,0.5615615680630293,0.5155161977680353
Non-neuronal,L2/3,Astro_3,0.00035350553437434235,0.0002954674678072406,0.2455208539380777,0.0002519508493505305,0.40526785322837433,-1.359985457438104e-05,0.43689104914497445,0.11289632701702723,24,0.00019385083351761666,0.000533083315808275,0.5860217485926207,0.4755354108338018
Neuronal,L4,L2/3 IT_1,1.3985028420251825e-05,1.1758075793507074e-05,0.24821267978672512,-1.0290510625726989e-05,0.3932269498231711,-6.082805853854372e-07,0.38317400657266076,0.12245438408762732,24,0.0,1.1550011550008333e-05,0.5644758366622061,0.5155161977680353
Non-neuronal,L4,L6b_3,0.0001382218904823874,0.00011621166691804838,0.24821267978672518,-0.0001017068961159442,0.3932269498231712,-6.011978662406925e-06,0.38317400657266076,0.12245438408762688,24,0.0,0.00011415525114155,0.5860217485926207,0.5587523501584156
Neuronal,L5,Endo_3,1.1511920142852256e-05,9.67878115803073e-06,0.24821267978672518,-8.470739779190848e-06,0.3932269498231713,-5.007124271027033e-07,0.38317400657266076,0.12245438408762721,24,0.0,9.507510933633334e-06,0.5644758366622061,0.6202980294172004
Non-neuronal,L2/3,Pvalb_5,0.00010722845914149103,9.015357794917696e-05,0.24821267978672518,-7.890120527591865e-05,0.3932269498231711,-4.6639154341732905e-06,0.38317400657266076,0.12245438408762743,24,0.0,8.855827134254167e-05,0.5860217485926207,0.4755354108338018
Neuronal,L5,Vip_1,-0.0002647366780781572,0.00022309967518976135,0.24927864733588423,0.0003818900656496737,0.10335346659968057,1.817589421748103e-05,0.17559588321830574,0.24093380896898842,24,0.0011496605233012917,0.0009638841696979418,0.5644758366622061,0.6202980294172004
Non-neuronal,L5,L4 IT_4,-3.902544329573363e-05,3.2946825933701897e-05,0.2501019177290468,3.510204056691103e-05,0.3007638235679825,1.40730010583201e-06,0.4701441973574402,0.12714576993326832,24,3.245067497403333e-05,0.0,0.5860217485926207,0.6479913322979849
Neuronal,L4,L5/6 NP_6,-1.2734096363839809e-05,1.0750628843421302e-05,0.2501019177290468,1.1453880581423802e-05,0.3007638235679824,4.592054220807766e-07,0.4701441973574402,0.12714576993326787,24,1.0588733587458333e-05,0.0,0.5644758366622061,0.5155161977680353
Non-neuronal,L4,Astro_1,-5.99027724945948e-05,5.0572294678874804e-05,0.2501019177290468,5.3880478288009166e-05,0.3007638235679824,2.1601593973562914e-06,0.47014419735744006,0.12714576993326854,24,4.981071926678333e-05,0.0,0.5860217485926207,0.5587523501584156
Non-neuronal,L6,Vip_19,-4.803926929107227e-05,4.061520239370259e-05,0.2507627947466098,-4.3098411286682994e-05,0.3026555507068028,-3.6404819753133015e-06,0.1380431758181111,0.24080851603087017,24,6.107178682094166e-05,0.0,0.5860217485926207,0.6269069868665245
Neuronal,L6,L5 IT_7,-0.0020647943587749668,0.001756023580464239,0.2534683430668938,0.0005323787290009761,0.7655571787515734,0.0002559464934330783,0.02068723680264393,0.2685785067383969,24,0.0061596288274827415,0.004802953935760975,0.5653209258276054,0.5379736261011624
Neuronal,L5,Sst_2,-0.00031802303201557646,0.0002719206947839617,0.2559346846525132,-9.286203318395724e-05,0.7370289236167209,-1.0171197743317068e-05,0.5264414073477999,0.10411069814804619,24,0.0016664289180085834,0.0013142900770800083,0.5653209258276054,0.6223866194958844
Neuronal,L2/3,Sst_20,-0.0004499157591156361,0.0003847133334432089,0.25595835863575894,-0.00021526585343153602,0.5830996394065333,-3.836400688654346e-05,0.1010952793409025,0.22552430926847755,24,0.003025728748580524,0.002458383510486492,0.5653209258276054,0.5627961222464263
Neuronal,L2/3,Chandelier_1,4.491159490183682e-05,3.8412561506909475e-05,0.2560735876892371,-1.5594651652651965e-05,0.6899308472817975,-2.1255684724116678e-06,0.3515939370950103,0.09951085735173326,24,5.718028736685364e-05,9.52800203925152e-05,0.5653209258276054,0.5627961222464263
Neuronal,L2/3,Sncg_5,-0.00037162937213935915,0.0003192422394696725,0.25808348068632975,3.465208843778328e-05,0.9148945469176627,-5.0808826977243065e-06,0.7866539521024303,0.07193183874025888,24,0.0036893569722283837,0.003307438851662742,0.5666615554199849,0.5627961222464263
Neuronal,L2/3,Micro-PVM_2,-0.005572565281983462,0.00483875990842423,0.26304601365865576,0.003070035182086028,0.5341574535332283,-0.0007080091978302874,0.020259103383189425,0.3029152101291368,24,0.03443150218070342,0.02727866931085392,0.5744356190167401,0.5627961222464263
Non-neuronal,L5,Pvalb_5,0.00019759711324201745,0.0001717579434889674,0.2635330361595937,0.00015272937433713274,0.3858292859549217,-1.444856035336576e-05,0.1625837978320037,0.15354722427691292,24,5.4546874119075e-05,0.00022740150203945833,0.609243040584007,0.6531036113520367
Non-neuronal,L2/3,Lamp5_6,0.00019907780352979924,0.00017521945160357716,0.2693199363078746,0.00021570096629027074,0.2339160356946453,-1.5108062030789254e-05,0.15283501404283859,0.1783093535857425,24,0.0,0.000177872643187475,0.6113091707592193,0.4755354108338018
Non-neuronal,L6,Pax6_4,-8.669580597609414e-05,7.698697597207556e-05,0.27345061908125023,4.959998321295448e-06,0.9494188847248164,1.5561560964663793e-06,0.7311847716892493,0.06129968821049647,24,0.00010443838676044999,2.2191545454633332e-05,0.6113091707592193,0.6390295474898022
Neuronal,L6,L5/6 NP_4,-0.00021358335444506,0.00019103772881056644,0.27680997273718294,9.253970235831088e-05,0.6343517290720826,7.176890252969361e-06,0.5246603406784601,0.07993513424212717,24,0.00068194718610665,0.0004946875422474833,0.6012431665904403,0.5581076674291188
Non-neuronal,L2/3,Chandelier_2,-7.63857868420367e-05,6.915118508393355e-05,0.2824368512529432,7.726275146668912e-05,0.2784783060499229,1.0158177374148585e-06,0.8027037096321779,0.10635493125269391,24,6.731287022078334e-05,0.0,0.6113091707592193,0.4755354108338018
Non-neuronal,L4,Pax6_4,-4.7330132187410095e-05,4.284743099795461e-05,0.28243685125294327,4.7873516674557116e-05,0.27847830604992296,6.294206000598835e-07,0.8027037096321779,0.10635493125269369,24,4.170837504170833e-05,0.0,0.6113091707592193,0.5587523501584156
Neuronal,L5,Sst_3,-0.0005158663906431792,0.00046745756805713443,0.28288662778671453,-0.0005055239377699519,0.2937513417092356,-1.3067988972783035e-06,0.9620476511152418,0.11824555093698186,24,0.0028375039597564665,0.0022761216091588495,0.6111561370365383,0.6726415371817435
Non-neuronal,L6,Sncg_2,1.1017135819846257e-05,1.002141831459437e-05,0.2846693378993752,-9.323870934123154e-06,0.36464223663332573,-2.134716406822589e-07,0.7173618425503672,0.09367753114726962,24,0.0,9.686543453833333e-06,0.6113091707592193,0.6390295474898022
Non-neuronal,L4,Endo_3,0.00018731308193308587,0.00017038391652264646,0.28466933789937526,-0.00015852423250249992,0.36464223663332573,-3.629439772311369e-06,0.7173618425503672,0.09367753114726962,24,0.0,0.00016469038208168335,0.6113091707592193,0.5587523501584156
Neuronal,L6,Sncg_5,8.66375859767261e-05,7.954406087851139e-05,0.28902620673789775,-2.2196122920121783e-05,0.7836970851566021,-1.0458784159604489e-05,0.03468430236668565,0.23147506825628283,24,0.0001652426653703333,0.00022290746084980835,0.6194381803334176,0.5581076674291188
Non-neuronal,L2/3,Lamp5_5,-0.00024189856141544603,0.00022270996954429326,0.29032679206018147,0.0003527951906266983,0.12991825948028016,-1.5329690475626277e-06,0.9067446459633959,0.14799692720187796,24,0.0005273776354099833,0.00031090317348341667,0.6113091707592193,0.4755354108338018
Non-neuronal,L2/3,OPC_2,-0.0018277167430925298,0.0016861780227378342,0.2912858334349112,0.0020230548047369726,0.24558212047059072,0.00020014656611330503,0.05414511862380982,0.25554137853467285,24,0.01169161322981964,0.010551531148575698,0.6113091707592193,0.4755354108338018
Non-neuronal,L6,L2/3 IT_3,-6.55247371291958e-05,6.053908186105539e-05,0.2919727985990352,6.877748686888869e-05,0.27071659698886685,3.632605853457689e-07,0.9186572666275624,0.10396971988717474,24,5.885122410545833e-05,0.0,0.6113091707592193,0.6390295474898022
Neuronal,L6,Astro_5,-0.004391349760016444,0.004079733605981809,0.29457002320762,0.0028363162277776884,0.4961675411063742,-1.0916359309400323e-05,0.9636727180687089,0.07246548741470027,24,0.0210566646680164,0.01687336483517239,0.6194381803334176,0.5581076674291188
Neuronal,L6,Sst_4,-0.00090365043057418,0.0008398348873696027,0.2947426652564069,0.000744079088630106,0.3875248323765008,2.2434497979792448e-05,0.6501791849808374,0.09159511835561718,24,0.007177592574631475,0.006394128866204067,0.6194381803334176,0.5581076674291188
Neuronal,L2/3,Sncg_6,0.00016710079731030062,0.0001555502422040857,0.2954982371036494,-0.0001337750608951672,0.4013337944122388,6.759888176055925e-06,0.4625538986846942,0.10797466160923308,24,0.00118119221929905,0.0013546757382046583,0.6194381803334176,0.6178599503076306
Neuronal,L4,L2/3 IT_6,1.2835566033382273e-05,1.2008928330721588e-05,0.2978752018015061,1.396459487250118e-05,0.2599327272025383,-7.945023016866468e-07,0.2676262362120277,0.14327020577528393,24,0.0,1.1938872970383333e-05,0.6194381803334176,0.5793878622070253
Non-neuronal,L4,L4 IT_4,-7.599494568341835e-05,7.121779088297216e-05,0.2986486308590732,8.192826833579926e-05,0.264912412685296,-1.7792551024414946e-08,0.996606898704941,0.10349133944432554,24,6.9213732004425e-05,0.0,0.6113091707592193,0.5587523501584156
Neuronal,L5,VLMC_1,0.0036981015475496377,0.003469059574691055,0.29911320134683406,-0.0005273868951235668,0.8810368723615558,3.80700981257812e-05,0.8518813215408584,0.05899126243210828,24,0.009533769930841892,0.013286651024937424,0.6194381803334176,0.681581103310375
Neuronal,L6,Lamp5_Lhx6_1,0.000814709511924815,0.0007645564780226538,0.29930143385137636,-0.0003631166745067709,0.6409529438587667,-1.2308418183605879e-05,0.7842615053394724,0.06270203310281686,24,0.00607070840816145,0.00682323836605455,0.6194381803334176,0.5581076674291188
Neuronal,L6,Sst_12,1.5909491002664372e-05,1.4950891223737114e-05,0.29995545158389336,1.731447656232332e-05,0.2618271475120752,-9.672961216611758e-07,0.27801355113860343,0.14097955676809448,24,0.0,1.4843842774016666e-05,0.6194381803334176,0.5581076674291188
Neuronal,L6,Vip_1,5.22493506675649e-05,4.9160075625031035e-05,0.30051951323106396,6.419515346742845e-05,0.2077101999760057,-1.739361315507949e-06,0.5488380231983605,0.13361618200481418,24,3.808483378065833e-05,9.117303689229167e-05,0.6194381803334176,0.5581076674291188
Non-neuronal,L2/3,Oligo_3,0.0002764176187905781,0.000260122609470286,0.30060695508537394,-0.0002180395633792349,0.41316408976861885,-1.2341227971230722e-05,0.4231413908990478,0.10545859646343247,24,0.00020276148802623334,0.00042900422532981663,0.6113091707592193,0.4755354108338018
Non-neuronal,L4,L2/3 IT_13,0.0005303738003610858,0.0004994085632524681,0.30089023402684173,-0.0002446836192093231,0.6305024916719352,6.131151553534363e-05,0.047081546782658176,0.2413317682106535,24,0.0008709509547593918,0.0015399356504746916,0.6113091707592193,0.5587523501584156
Neuronal,L4,Pvalb_8,0.0025454980489589578,0.002411288028568024,0.30371001314445956,-0.002327533782332,0.34732464112999883,0.00016381079910323575,0.2553923592135321,0.14497200656222609,24,0.02400233525384131,0.02677868815994699,0.6209707231309746,0.5793878622070253
Non-neuronal,L6,L5/6 NP_3,-0.00018953342228853279,0.00017961728961202235,0.30391163629559254,0.0001844480468101323,0.31811658804647897,1.1430731622951747e-05,0.28572390814676846,0.14043940507290087,24,0.00044053796432955,0.00029601890995071666,0.6113091707592193,0.6390295474898022
Non-neuronal,L2/3,Micro-PVM_1,-0.0049650163695814115,0.0047629351939331875,0.3096509651941035,0.0029227326637957336,0.5475361443828637,-2.7703816884037527e-05,0.9211411888312885,0.06606319980888498,24,0.016258602163181382,0.01146530161713035,0.6113091707592193,0.4755354108338018
Neuronal,L4,L6b_3,8.509893811051394e-05,8.172343715628931e-05,0.3101593983252019,-2.480504583725721e-05,0.7652940290371646,-3.376884920954127e-07,0.9439297091355647,0.054026021892147114,24,0.0001727873135337249,0.0002549434256683,0.6209707231309746,0.5793878622070253
Neuronal,L5,VLMC_2,0.0024282146449294603,0.0023320707366609114,0.31019430372941176,-0.0016733678623005975,0.4826062175193778,1.928334813431834e-05,0.8880953434445649,0.07178920886506357,24,0.039282196395119,0.04162097186768509,0.6209707231309746,0.681581103310375
Neuronal,L4,L5/6 NP_3,-5.68045482271635e-05,5.463615173723058e-05,0.31089148372008907,-0.00010280395203394594,0.07531489622189175,7.076668034357592e-06,0.037178842118904924,0.29250006822454233,24,0.00013989952094991666,9.288013582235834e-05,0.6209707231309746,0.5793878622070253
Neuronal,L2/3,L4 IT_3,2.7521395580443693e-05,2.6480011599074956e-05,0.3110550877793811,-1.79993064548776e-05,0.5057036732798503,-5.538083573646527e-07,0.7222704273522356,0.07204596362435056,24,1.9269085736406765e-05,4.385432943884498e-05,0.6209707231309746,0.6249984837542639
Neuronal,L4,Vip_15,-7.047418030148433e-05,6.816444441785028e-05,0.313530556287992,-5.774616050504996e-05,0.408283834079327,4.953436676811113e-06,0.2248300575390313,0.12644629814530217,24,0.000145361413302025,8.292096540698334e-05,0.6209707231309746,0.5793878622070253
Neuronal,L5,L6 IT_1,4.415355707378214e-05,4.284508673582414e-05,0.3150590184721869,3.764750038690052e-05,0.3913711993118011,6.588275669120182e-07,0.7936937908613158,0.1015493028812604,24,3.534161216838333e-05,8.434102043126571e-05,0.6209707231309746,0.681581103310375
Non-neuronal,L4,Endo_2,-0.005671584595232189,0.005509949636562141,0.3156106396521149,0.006530032188633968,0.2512019024068584,-0.0005362714237616553,0.10899769345299841,0.20571313800247604,24,0.05470422008535312,0.048186074280218545,0.6113091707592193,0.5587523501584156
Neuronal,L5,Pvalb_8,0.0031794499010255866,0.003095856102661557,0.31668117801460516,0.0001395684766210062,0.9645928740794176,2.1851709086067754e-05,0.9043841913420331,0.05432035545805458,24,0.02491677107611229,0.02816452044908617,0.6209707231309746,0.681581103310375
Neuronal,L2/3,Pax6_4,-0.0001616303449220448,0.00015750926801074152,0.3170662013948787,0.00012933632741443543,0.4225916255765577,-8.780253800674801e-06,0.3481225502870646,0.11716094893772522,24,0.0010017762890767248,0.0008281538465827999,0.6209707231309746,0.6249984837542639
Non-neuronal,L6,L4 IT_1,-0.00024560645690388126,0.00024001908650750608,0.31839463903193005,0.0004115444763776121,0.10281082507438609,-1.8660057498304665e-05,0.19527473667544407,0.21189348914033845,24,0.0008103689659913916,0.0005506661330067082,0.6113091707592193,0.6390295474898022
Neuronal,L2/3,Vip_14,0.0001273578539244595,0.00012469765385224167,0.31929270365706963,0.00012143429937970618,0.34315907735649753,-1.840469623103125e-05,0.019327025080901332,0.2701759900514499,24,0.00046009923326786434,0.000549847099914825,0.6209707231309746,0.6249984837542639
Neuronal,L4,Endo_3,2.4645331711160064e-05,2.4195615877975258e-05,0.32056346641422867,-1.093837945563633e-06,0.9644941797747033,7.157336496446934e-07,0.6157310688715429,0.06907746335865816,24,1.8484564328916667e-05,4.4894878809358334e-05,0.6209707231309746,0.5793878622070253
Neuronal,L5,L2/3 IT_13,-0.010126207619010258,0.009945941996658339,0.3207776315566543,0.0052324948697122335,0.6056619579116939,0.0001622795286590968,0.781427367061817,0.060743803894617865,24,0.11345817671197207,0.10418885524309378,0.6209707231309746,0.681581103310375
Non-neuronal,L5,Sst_4,-3.0286253912786427e-05,2.97765586983619e-05,0.3212447552831031,-2.775497787622159e-05,0.3637776962692877,1.4089716407152537e-06,0.4243515339093371,0.10389921421493198,24,2.8945235614216666e-05,0.0,0.6113091707592193,0.707406169079123
Neuronal,L4,Sst_23,-1.1082120617039619e-05,1.0895616737740247e-05,0.3212447552831032,-1.0155894929537526e-05,0.3637776962692877,5.155604160672534e-07,0.4243515339093371,0.10389921421493209,24,1.0591425182166668e-05,0.0,0.6209707231309746,0.5793878622070253
Non-neuronal,L6,Sst_5,-5.095638352715029e-05,5.0902100639464964e-05,0.3287533992124161,-4.6660306643555224e-05,0.3716159295617636,2.134348735156148e-06,0.4782244247526869,0.0976618089295338,24,4.9309664694275e-05,0.0,0.6113091707592193,0.6390295474898022
Non-neuronal,L4,Lamp5_5,-6.14238859920775e-05,6.135845226869076e-05,0.3287533992124161,-5.624530544052516e-05,0.3716159295617636,2.5727884182697955e-06,0.4782244247526868,0.09766180892953424,24,5.9438896814075e-05,0.0,0.6113091707592193,0.5587523501584156
Neuronal,L6,Vip_4,4.271318608111686e-05,4.28428533475088e-05,0.3306875610532267,1.7977425323221915e-05,0.6801261043867703,1.528392899015932e-06,0.5455658875570977,0.08812228779980291,24,1.6478808252583335e-05,6.465374536208334e-05,0.6304452306854192,0.6016027380559054
Neuronal,L5,Lamp5_5,0.00016545400626727816,0.0001660782174157764,0.33103428476311236,0.00015675346279404582,0.3578906107127102,-7.666071843637035e-06,0.43560575715934124,0.10223589780660436,24,0.0004049013344802916,0.0005635374496659083,0.6304452306854192,0.681581103310375
Neuronal,L5,Pvalb_15,-0.0008058888359865074,0.0008092743902059565,0.3312356763751355,7.598258035095375e-05,0.9263470195676532,-1.472718088777869e-05,0.7570274335532496,0.05667133441184791,24,0.005980915890962776,0.0051431664475698755,0.6304452306854192,0.681581103310375
Non-neuronal,L4,OPC_1,0.004248275896308563,0.004282807803702722,0.33307835753685766,-0.0032993177164817858,0.45140044308570637,6.431196451013619e-06,0.9796079543774865,0.06922609459305451,24,0.010280966317777876,0.014270977307175919,0.6113091707592193,0.5587523501584156
Neuronal,L4,Sncg_6,8.419631908951992e-05,8.521737552879809e-05,0.3349469740921379,-4.2045104233763305e-05,0.6281185531671549,4.291418500929474e-06,0.3957034164869623,0.09455342282078272,24,0.00014606993149875828,0.00023789157054787498,0.6304452306854192,0.5842488129196775
Non-neuronal,L4,Sst Chodl_1,0.00011108909650130125,0.00011250882442336362,0.33525141009504933,-0.00011733793415000745,0.31081241474398014,2.938891986439373e-06,0.6573888056585466,0.09672380830193905,24,0.0,0.00010893246187363333,0.6113091707592193,0.5587523501584156
Non-neuronal,L6,L6b_4,8.697488365929067e-06,8.80864299292504e-06,0.33525141009504944,-9.186728034464539e-06,0.3108124147439801,2.3009439869266737e-07,0.6573888056585466,0.09672380830193905,24,0.0,8.528639170333333e-06,0.6113091707592193,0.6390295474898022
Non-neuronal,L6,Lamp5_5,1.7394976731858133e-05,1.761728598585008e-05,0.33525141009504944,-1.8373456068929077e-05,0.3108124147439801,4.6018879738533474e-07,0.6573888056585466,0.09672380830193905,24,0.0,1.7057278340666667e-05,0.6113091707592193,0.6390295474898022
Non-neuronal,L2/3,L2/3 IT_5,0.00031223487183336586,0.0003163980249036363,0.33550921930040867,-0.000330211028612519,0.3104803318812356,8.350358446251008e-06,0.6540876443109868,0.09691245038334495,24,0.0,0.0003063725490196,0.6113091707592193,0.497479187238537
Neuronal,L4,L5/6 NP_2,2.1131596202698395e-05,2.1413352270156262e-05,0.3355092193004088,-2.2348196014573957e-05,0.3104803318812356,5.651399595370625e-07,0.6540876443109868,0.0969124503833444,24,0.0,2.073484282988333e-05,0.6304452306854192,0.5842488129196775
Non-neuronal,L5,Sncg_4,4.382243815205045e-05,4.4406740337351565e-05,0.3355092193004088,-4.6345407524563124e-05,0.3104803318812356,1.171980132807135e-06,0.6540876443109868,0.09691245038334495,24,0.0,4.299965600275e-05,0.6113091707592193,0.707406169079123
Neuronal,L6,Lamp5_6,2.3470467082677857e-05,2.3783408255847266e-05,0.3355092193004088,-2.4821721647809633e-05,0.3104803318812356,6.276903405776211e-07,0.6540876443109869,0.0969124503833445,24,0.0,2.3029800561925002e-05,0.6304452306854192,0.6016027380559054
Non-neuronal,L6,Lamp5_Lhx6_1,3.322097406222676e-05,3.428191012432997e-05,0.34409283326373963,7.177417383616829e-05,0.04984662124878345,-2.4977933201539105e-06,0.22365566832469808,0.23834880293268457,24,1.4904906695283334e-05,4.7629451233591664e-05,0.6179126077014747,0.6390295474898022
Neuronal,L6,Endo_1,0.007702153479508984,0.008008089933323371,0.34763692400339274,-0.005895685411874345,0.47143323534421877,-0.00018538072836587826,0.6941230432238419,0.07050491283626648,24,0.08397110129224422,0.09070119363186818,0.6464577531754546,0.6101040904240801
Non-neuronal,L5,Sncg_3,-0.00013108993602521258,0.00013642605642974316,0.3480832658576617,7.80227647021433e-06,0.9550929433340711,5.117975555720929e-06,0.5252424070383989,0.05646176403465952,24,0.000290186904394325,0.00017301977468279998,0.6179126077014747,0.707406169079123
Neuronal,L2/3,L6b_5,-1.2747265224032662e-05,1.3272185053603225e-05,0.348297559924026,-9.93933076750645e-06,0.4639403491250985,-1.216555517121657e-06,0.12982037133444294,0.20214887353053923,24,2.5364233352952426e-05,8.633756590558733e-06,0.6464577531754546,0.6411003553267977
Neuronal,L2/3,Vip_16,0.00021762699623251224,0.00022684531846880952,0.3488311638422008,0.0003620350182733656,0.12723110399771262,-2.4219941813066046e-05,0.0806192785227355,0.22794825014307896,24,0.00172711017856235,0.001912096377215758,0.6464577531754546,0.6411003553267977
Neuronal,L2/3,Vip_11,-1.2653030538405943e-05,1.3307289139659584e-05,0.3530383876302229,-2.144826826104523e-06,0.8739386999332637,6.714227059858118e-07,0.394812707732884,0.06853103924242421,24,2.0848064873609103e-05,9.757521650550996e-06,0.6512671625689956,0.6411003553267977
Neuronal,L2/3,L5/6 NP_2,-7.457470751201341e-06,7.882390005476605e-06,0.3553925882789857,-6.807385769256108e-06,0.3993967658769134,1.768476633483224e-07,0.7030606201195593,0.08096827852631894,24,7.566127958356031e-06,0.0,0.6518178429956387,0.6411003553267977
Non-neuronal,L2/3,Vip_14,-9.968031899724634e-05,0.00010536000427223145,0.3553925882789857,-9.09909549303231e-05,0.3993967658769134,2.3638351506291375e-06,0.7030606201195593,0.08096827852631916,24,0.00010113268608414167,0.0,0.6179126077014747,0.5093960431998794
Non-neuronal,L4,L2/3 IT_8,0.00020224942528359946,0.00021443443051829956,0.3568457994356037,0.0005177800854659475,0.02583488955376169,-3.552045866687153e-05,0.00978579308279986,0.39095705461648156,24,0.0003914142869242167,0.0005446956631872251,0.6179126077014747,0.559839575451269
Non-neuronal,L4,Sst_11,-0.00016119395210905185,0.00017143350834195015,0.3582973282888121,-0.00016630586117855192,0.3449740998775197,1.0256834596933626e-05,0.3147464023843499,0.11235221684541419,24,0.00031745265884811666,0.0001689992760289,0.6179126077014747,0.559839575451269
Neuronal,L5,Vip_23,-1.4913578621757065e-05,1.5865343092203697e-05,0.35842799963934713,-1.360821138072988e-05,0.40256110964121716,3.199263291103682e-07,0.7317983326873607,0.07965568336904127,24,1.5217920623324998e-05,0.0,0.6518178429956387,0.7072110141557912
Neuronal,L6,VLMC_2,0.0026706386065377067,0.002856984085906922,0.3610540718174672,-0.002280243801058242,0.4354992037411052,0.00011556355133822578,0.49371240029172825,0.0892481804252051,24,0.042893813959438774,0.04567412705902543,0.6518178429956387,0.6101040904240801
Neuronal,L2/3,Vip_1,0.001078104922339724,0.0011593523047195911,0.36350161262393954,0.001128949278735831,0.34318524077962875,-0.0001375753289580796,0.05420550257682292,0.2057920235633961,24,0.011879954078636719,0.012695359421106478,0.6518178429956387,0.6431182377192777
Non-neuronal,L5,L5/6 NP_1,-6.113872095852648e-05,6.585444761015761e-05,0.364274333392795,-0.00012659504776058226,0.06967554458440377,2.0305139910025599e-07,0.9581442828511251,0.1973077514999163,24,0.00010665292649309167,3.5491198182849996e-05,0.6179126077014747,0.707406169079123
Non-neuronal,L6,Lamp5_4,5.3111743847493414e-05,5.734626026719756e-05,0.3654052410948,5.85098436054805e-05,0.3211613114202612,-1.0089634490006902e-06,0.7648289502204847,0.09174515752996892,24,0.0,5.5370985603541666e-05,0.6179126077014747,0.6419281262476216
Non-neuronal,L6,Lamp5_1,2.6555871923742712e-05,2.8673130133594467e-05,0.3654052410948,2.925492180273585e-05,0.32116131142026116,-5.044817245002692e-07,0.7648289502204847,0.0917451575299687,24,0.0,2.768549280176667e-05,0.6179126077014747,0.6419281262476216
Neuronal,L6,Sncg_8,1.5989832864669025e-05,1.7264677275882264e-05,0.3654052410948001,1.761498592243475e-05,0.3211613114202612,-3.0375874989919845e-07,0.7648289502204848,0.09174515752996881,24,0.0,1.66700006668e-05,0.6518178429956387,0.6101040904240801
Neuronal,L6,Sst_22,1.5989832864669025e-05,1.7264677275882264e-05,0.3654052410948001,1.761498592243475e-05,0.3211613114202612,-3.0375874989919845e-07,0.7648289502204848,0.09174515752996881,24,0.0,1.66700006668e-05,0.6518178429956387,0.6101040904240801
Neuronal,L5,Vip_14,3.1816977723237355e-05,3.436314981270616e-05,0.3655344467243178,0.00010057052713211481,0.008502942084249484,-6.9270046027532625e-06,0.0023924232363036957,0.4819605601988487,24,0.00010804041553241817,0.00013027423858019165,0.6518178429956387,0.7072110141557912
Neuronal,L5,L5 IT_5,9.74273184065602e-06,1.0610680530361335e-05,0.36945515978443766,-1.2370897340673841e-05,0.2587284852037322,7.118462313014666e-07,0.2611766783834867,0.14474582552498405,24,0.0,1.0557878288775e-05,0.6518178429956387,0.7072110141557912
Non-neuronal,L5,Sst_5,3.2751014658571684e-05,3.566869737060175e-05,0.36945515978443777,-4.1585814612425315e-05,0.2587284852037322,2.3929311344397567e-06,0.2611766783834867,0.14474582552498405,24,0.0,3.5491198182849996e-05,0.6179126077014747,0.707406169079123
