stratum,celltype,scz_coef,scz_se,scz_pval,sex_coef,sex_pval,age_coef,age_pval,r_squared,n,scz_pval_fdr_global,scz_pval_fdr_stratum
L5,Lamp5_5,0.00013918203124408404,0.00013021768594595899,0.29787257769938286,0.00011887266920147639,0.3735575331083171,-6.095207403710961e-06,0.429285274870286,0.10636066599257576,24,0.577845344208466,0.638451681481537
L4,L2/3 IT_6,1.0904606975781603e-05,1.0202327135887196e-05,0.2978752018015061,1.1863786783114996e-05,0.2599327272025383,-6.749788298166533e-07,0.2676262362120277,0.14327020577528404,24,0.577845344208466,0.517651888186258
L4,Vip_14,-0.00010516127005743639,9.842122235738837e-05,0.29803073125211155,-9.570104261894983e-05,0.3438706639575302,-5.25781766835291e-07,0.92755283626935,0.10636737358818882,24,0.577845344208466,0.517651888186258
L4,Sst_10,0.00033755268974552797,0.00031685713686580973,0.29942609218616884,-0.0009295091640362425,0.008374410849328013,-1.1109476305677731e-05,0.5524271658792392,0.33600626848708326,24,0.577845344208466,0.517651888186258
L5,L5 IT_6,0.0038283474897832636,0.0035950853891980714,0.29961659158916065,0.0013350280973670001,0.7150819407489841,-0.00010233510839027592,0.6290309348899411,0.06574450634859086,24,0.577845344208466,0.638451681481537
L6,Sst_12,8.805667207824293e-06,8.275096453718222e-06,0.2999554515838933,9.583305868173864e-06,0.2618271475120752,-5.353840507745328e-07,0.27801355113860343,0.1409795567680946,24,0.577845344208466,0.5588536259512745
L5,Sncg_5,-6.22304095577496e-05,5.86720485050536e-05,0.30149107181072576,-2.7562907496848364e-05,0.6445625736937033,2.2196282632923407e-06,0.5217899760420388,0.07419522353807106,24,0.577845344208466,0.638451681481537
L6,L4 IT_1,-0.0025129511993804868,0.0023736223003916882,0.30235669880249194,0.0012838627558494822,0.5956328316455126,7.291985244126245e-05,0.602284783291271,0.07219736854582925,24,0.577845344208466,0.5588536259512745
L6,Pvalb_14,-0.00012207455340604057,0.00011564986287102286,0.3037573325301227,3.275491593869332e-05,0.78054320795845,4.368824536548587e-06,0.5223868952181425,0.06801430172507639,24,0.577845344208466,0.5588536259512745
L2/3,L4 IT_3,2.618120264121781e-05,2.4934942944132273e-05,0.3062497185840723,-1.7038415016224954e-05,0.5034885666130773,-5.396738217608915e-07,0.7130415446278586,0.0734758609251227,24,0.5798895134300258,0.5851673866781877
L6,Vip_1,3.412010224568824e-05,3.265610248057129e-05,0.30856591289835444,4.2949170761546096e-05,0.20459995707034154,-1.2871450526803458e-06,0.5046989336733406,0.13469625649117978,24,0.5807847398427887,0.5588536259512745
L4,L5/6 NP_3,-4.975262252396073e-05,4.7718685253863316e-05,0.3095625263709729,-9.289058288060285e-05,0.0664941838380967,4.868456663234116e-06,0.09395922573862911,0.2580140718895719,24,0.5807847398427887,0.526256294830654
L6,L6b_5,0.00041433826514525736,0.0004006272149037404,0.31337586501940623,2.2440115444216234e-05,0.9560169551894888,-2.5541223785135132e-05,0.28488843747261194,0.09090410418377592,24,0.5813677208442001,0.5588536259512745
L4,Sncg_6,7.467550523969528e-05,7.254823676419948e-05,0.31561658855312835,-3.203291541931676e-05,0.6644814339489382,3.323002599711624e-06,0.43909401847959084,0.09110805811927569,24,0.5813677208442001,0.5277523284003129
L2/3,Vip_14,0.00011646043996491904,0.00011319914398098837,0.31585122670578103,0.0001026233306481629,0.3768006309147126,-1.7329507821452156e-05,0.015751100540033813,0.28008331842729817,24,0.5813677208442001,0.5851673866781877
L5,Vip_1,-0.00018069650019916295,0.0001757717431538301,0.31621467320268626,0.0002871768938923356,0.11896073688654728,1.4051272670737212e-05,0.1834727869189298,0.2228986205091913,24,0.5813677208442001,0.6542253511351132
