gene,frac_detected,mean_raw_counts,max_raw_counts,n_cells_detected,in_v1
RBMS2,0.18789486700991523,0.24342918811970232,10,8357,False
BAG2,0.18787238347910157,0.2296692672617308,6,8356,False
KCNH2,0.18780493288666053,0.2202261843199856,5,8353,False
PCSK1,0.18780493288666053,0.3902916113946534,37,8353,True
HSPBP1,0.1871753940238775,0.22092317377520965,6,8325,False
TJP2,0.18710794343143647,0.25806596667940734,12,8322,False
HMGN5,0.18699552577736808,0.2789531668053151,13,8317,False
INHA,0.186860624592486,0.23783078894709625,9,8311,False
PRDM15,0.1866582728151629,0.2402365267441599,10,8302,False
CLCN5,0.18650088809946713,0.242260044517391,7,8295,False
CNP,0.18647840456865347,0.2762776266384873,22,8294,False
ADAM12,0.1863210198529577,0.419879937945455,35,8287,False
CDC34,0.18629853632214402,0.22006879960428985,6,8286,False
PRPS2,0.18571396452098837,0.2556827124131574,9,8260,False
ERN1,0.18562403039773365,0.25700924073116443,15,8256,False
OSGIN2,0.1854891292128516,0.2314679497268251,9,8250,False
RWDD4,0.18542167862041056,0.22132787732985587,5,8247,False
COL18A1,0.18535422802796953,0.27110641455134116,12,8244,False
PHB2,0.18519684331227376,0.21943926074150685,5,8237,False
LIPE,0.18479213975762754,0.22263192211704927,7,8219,False
AMIGO1,0.18458978798030443,0.21644895114328755,6,8210,False
RPAP1,0.18456730444949074,0.22020370078917192,5,8209,False
PSRC1,0.18447737032623604,0.27002720507228456,9,8205,False
ITPKA,0.18414011736403085,0.3551723362636868,11,8190,False
ADGRA2,0.18409515030240348,0.22957933313847606,7,8188,False
AHRR,0.18405018324077613,0.28403444476920653,23,8186,False
HTATIP2,0.1838927985250804,0.22537491287631808,7,8179,False
KCNK3,0.18384783146345302,0.23837039368662455,7,8177,False
NUTF2,0.18378038087101198,0.21469523573982058,5,8174,False
COCH,0.1836454796861299,0.23846032780987927,7,8168,False
BCOR,0.18321829260067002,0.23632439238257977,9,8149,False
SCN7A,0.18321829260067002,0.35209209254221285,16,8149,False
RNF128,0.1831058749466016,0.23985430672032737,8,8144,False
KMO,0.18299345729253322,0.5158171639274232,30,8139,False
LSG1,0.18299345729253322,0.21977651370371204,5,8139,False
CCKBR,0.18292600670009218,0.2499718955864829,10,8136,False
METTL2A,0.18292600670009218,0.21687613822874743,5,8136,False
TESK2,0.18231895136812284,0.3240326460867415,17,8109,False
KCNV1,0.1822739843064955,0.3038874024776851,11,8107,False
RASD1,0.18218405018324077,0.27407424061874675,12,8103,False
MAFB,0.18218405018324077,0.2997054657463408,11,8103,False
YIF1B,0.18202666546754503,0.2143579827776154,6,8096,False
PEBP4,0.18184679722103558,0.2557726465364121,12,8088,False
OSCP1,0.18164444544371247,0.2174607100299031,5,8079,False
KXD1,0.18110484070418417,0.21116532140207298,5,8055,False
TRIM67,0.18110484070418417,0.28434921420059805,14,8055,False
CBR1,0.18094745598848844,0.21577444521887718,7,8048,False
NEK5,0.18072262068035164,0.24417114463655373,11,8038,False
GPR12,0.18063268655709694,0.22467792342109405,7,8034,False
PBX3,0.18058771949546956,0.4497605503968343,67,8032,False
DDX20,0.18047530184140118,0.21629156642759179,6,8027,False
TRIB2,0.1803179171257054,0.24423859522899477,10,8020,False
CLN3,0.1800256312251276,0.211232771994514,5,8007,False
SCML2,0.1799132135710592,0.23470557816399487,11,8002,False
MYLK,0.1798007959169908,0.32000809407109293,24,7997,False
RGS5,0.17964341120129504,0.49344605076781256,27,7990,False
DCDC1,0.17964341120129504,0.3307552218000315,18,7990,False
NOP2,0.179575960608854,0.21406569687703758,7,7987,False
CCDC43,0.17950851001641296,0.21552712637992671,6,7984,False
EMD,0.17941857589315827,0.20648874699282777,4,7980,False
PRDM1,0.17937360883153092,0.3853227510848304,18,7978,False
GABRG1,0.17935112530071723,0.3543629291543944,30,7977,False
XBP1,0.17901387233851204,0.2133911909526272,6,7962,False
SCIMP,0.17869910290712054,0.22157519616880636,8,7948,False
FZD6,0.17856420172223847,0.24871281786091687,10,7942,False
KCTD9,0.1784068170065427,0.21995638195022146,8,7935,False
JPT2,0.17811453110596487,0.22254198799379454,9,7922,False
TOP1MT,0.1778672122670144,0.2128740697439126,6,7911,False
BAX,0.17768734402050498,0.2066686152393372,6,7903,False
CHAMP1,0.1775749263664366,0.21107538727881828,6,7898,False
LDLR,0.17744002518155452,0.239179800795917,9,7892,False
HTR2C,0.17730512399667245,3.157249814510871,265,7886,True
ENOSF1,0.17708028868853565,0.2917462958382984,10,7876,False
SSRP1,0.17685545338039885,0.2054769881062122,5,7866,False
WRAP73,0.1768329698495852,0.2044202621579693,5,7865,False
PPP1R37,0.1767880027879578,0.20669109877015088,5,7863,False
NRP2,0.17674303572633046,0.30071722463295636,20,7861,False
NR1H2,0.17665310160307574,0.20615149403062258,5,7857,False
PTPRU,0.17582121096296963,0.2742990759268836,11,7820,False
CABCOCO1,0.17579872743215594,0.28907075567147067,16,7819,False
HPSE2,0.17496683679204983,1.144276817231378,101,7782,False
SLC25A11,0.1748769026687951,0.20902938597477347,5,7778,False
PKP2,0.17462958382984464,0.5083076646356544,36,7767,False
CSK,0.17449468264496257,0.20603907637655416,5,7761,False
FN3KRP,0.17447219911414888,0.20457764687366503,5,7760,False
RIC8A,0.17386514378217954,0.20338601974054005,6,7733,False
NOTCH2,0.1738201767205522,0.28232569642736693,15,7731,False
NTMT1,0.1735953414124154,0.20050812779638916,4,7721,False
DHRS1,0.17352789081997436,0.19992355599523348,5,7718,False
TRPC3,0.173482923758347,0.655619758526879,75,7716,False
CHRM1,0.1731681543269555,0.20815252827304,6,7702,False
QPCTL,0.1726510331182409,0.21116532140207298,6,7679,False
CEP19,0.17253861546417248,0.20941160599860603,5,7674,False
ATG2A,0.1724486813409178,0.19859702767722642,5,7670,False
NIFK,0.17233626368684937,0.20244171144636552,5,7665,False
CCDC113,0.17204397778627156,0.206331362277132,7,7652,False
CD247,0.1719090766013895,0.24091103266857028,13,7646,False
LTBP1,0.1718865930705758,0.44096948984868584,66,7645,False
ERCC2,0.17179665894732107,0.20050812779638916,5,7641,False
FAIM,0.17123457067697911,0.2041729433190188,5,7616,False
NACC2,0.17123457067697911,0.24511545293072823,11,7616,False
RASSF3,0.17121208714616543,0.27391685590305104,14,7615,False
PRKCQ,0.1711446365537244,0.3035726330462936,19,7612,False
CASP2,0.17107718596128335,0.20005845718011556,5,7609,False
PALB2,0.1710547024304697,0.2071632529172381,5,7608,False
SLC16A4,0.1708073835915192,0.21251433325089372,8,7597,False
VAV3,0.17035771297524563,0.5036086066955955,51,7577,False
EGF,0.1702003282595499,0.3059334037817299,17,7570,False
ITGAE,0.1701778447287362,0.19972120421791037,9,7569,False
KAT5,0.17015536119792252,0.1967983452121321,4,7568,False
MIEN1,0.16993052588978574,0.20394810801088203,5,7558,False
U2AF2,0.16990804235897206,0.19324594734357084,4,7557,False
WNT5B,0.16959327292758056,0.21973154664208466,14,7543,False
CD151,0.16957078939676687,0.21046833194684894,5,7542,False
MAN2B1,0.16925601996537537,0.2051622186748207,6,7528,False
TCOF1,0.16896373406479753,0.19967623715628302,5,7515,False
UNC119,0.16867144816421972,0.19412280504530433,5,7502,False
PABPC4,0.16853654697933765,0.19313352968950243,4,7496,False
SYVN1,0.16828922814038716,0.1926388920116015,4,7485,False
NOC3L,0.16828922814038716,0.19837219236908965,4,7485,False
PSKH1,0.16817681048631877,0.19772016997549294,6,7480,False
PNPLA2,0.16817681048631877,0.1926388920116015,5,7480,False
NDRG1,0.16786204105492727,0.23241225802099963,24,7466,False
DAP,0.1678395575241136,0.21226701441194326,8,7465,False
CDAN1,0.16756975515434944,0.1942352226993727,4,7453,False
OXSM,0.16745733750028105,0.19666344402725003,5,7448,False
NKAPD1,0.16741237043865367,0.19610135575690807,5,7446,False
SNX17,0.16732243631539898,0.19765271938305193,5,7442,False
MYBBP1A,0.16712008453807586,0.19657350990399533,5,7433,False
MKRN3,0.16712008453807586,0.28041459630820426,16,7433,False
ANP32E,0.1668727656991254,0.1976752029138656,5,7422,False
PTH2R,0.16685028216831171,0.4432403264608674,27,7421,False
PHLDB2,0.16678283157587068,0.4256132383029431,38,7418,True
CCDC124,0.16678283157587068,0.19711311464352363,5,7418,False
RUBCNL,0.16669289745261595,0.22939946489196664,10,7414,False
RBPMS,0.16662544686017491,0.23268206039076378,11,7411,False
GPR149,0.16653551273692022,0.5816039750882479,29,7407,False
P2RX4,0.16631067742878342,0.2115475414259055,8,7397,False
HELLS,0.16617577624390134,0.1997886548103514,6,7391,False
CKAP4,0.166130809182274,0.19463992625401894,5,7389,False
PCBD1,0.16604087505901927,0.1987319288621085,6,7385,False
NDST4,0.1652539514805405,0.5103761494705128,94,7350,True
RUVBL2,0.1652539514805405,0.19614632281853542,5,7350,False
TMA16,0.16523146794972682,0.19526946511680193,5,7349,False
JRK,0.16511905029565843,0.1915821660633586,6,7344,False
TAC1,0.16478179733345324,0.844031746745509,454,7329,True
GXYLT2,0.1647143467410122,0.2676439508060346,13,7326,False
DNAJB4,0.16466937967938486,0.19115497897789868,5,7324,False
DLL1,0.16403984081660183,0.1988443465161769,6,7296,False
CCDC77,0.16399487375497449,0.20293634912426647,6,7294,False
ACHE,0.16370258785439665,0.20102524900510377,7,7281,False
MTRF1,0.16356768666951457,0.1957416192638892,8,7275,False
AFAP1L2,0.16325291723812307,0.21357105919913663,10,7261,False
TRMT2A,0.16273579602940846,0.18533174449715584,4,7238,False
MUTYH,0.1626908289677811,0.18724284461631854,5,7236,False
AAR2,0.16251096072127166,0.1879398340715426,5,7228,False
ELK1,0.16244351012883063,0.19164961665579963,6,7225,False
PLD1,0.16242102659801697,0.32277356836117543,19,7224,False
CHRNA4,0.16224115835150751,0.19430267329181375,5,7216,False
FMO5,0.16217370775906648,0.21548215931829934,11,7213,False
BAG6,0.16197135598174336,0.18535422802796953,5,7204,False
IL17RA,0.16190390538930233,0.20475751512017448,8,7201,False
TNXB,0.16185893832767498,0.20455516334285137,7,7199,False
CFAP20,0.16138678418058772,0.18735526227038693,6,7178,False
APLF,0.16125188299570564,0.28432673066978437,18,7172,False
NEXN,0.1612069159340783,0.20723070350967915,7,7170,False
RPF1,0.16116194887245092,0.19059289070755672,5,7168,False
SNX15,0.1609820806259415,0.18746767992445534,6,7160,False
NCSTN,0.16084717944105942,0.18070013714953798,4,7154,True
CLK3,0.16080221237943207,0.18222901724486815,4,7152,False
SMAD7,0.16024012410909008,0.19394293679879487,8,7127,False
WDR55,0.15985790408525755,0.1817118960361535,5,7110,False
DRC3,0.1594981675922387,0.18926636238954966,6,7094,False
NECTIN2,0.15934078287654294,0.19805742293769812,5,7087,False
PEF1,0.1591609146300335,0.18706297636980912,6,7079,False
KCNA4,0.1590709805067788,0.2046226139352924,8,7075,False
PPP1R15B,0.15902601344515144,0.1806551700879106,5,7073,False
TGFB1,0.1589585628527104,0.19095262720057557,6,7070,True
NTNG2,0.15828405692830003,0.4509296939991456,70,7040,True
CDKN1B,0.15814915574341795,0.18618611866807563,6,7034,False
CD302,0.15796928749690853,0.19812487353013916,7,7026,False
TSHR,0.15781190278121277,0.22850012365941946,12,7019,False
DKC1,0.15742968275738023,0.17883400409200262,5,7002,False
PLSCR1,0.1573397486341255,0.19452750859995055,7,6998,False
PTGFRN,0.15722733098005712,0.22553229759201385,13,6993,False
SART1,0.15718236391842974,0.18240888549137757,5,6991,False
KCNK4,0.157024979202734,0.19936146772489152,6,6984,False
ZNF177,0.15675517683296986,0.18384783146345302,7,6972,False
PORCN,0.15662027564808778,0.1786316523146795,5,6966,False
SP1,0.15646289093239202,0.18530926096634215,6,6959,False
NXF1,0.15630550621669628,0.17953099354722665,5,6952,False
NEURL4,0.1559457697236774,0.1762708815792432,6,6936,False
FURIN,0.15533871439170807,0.1761584639251748,5,6909,False
SEPTIN5,0.15513636261438496,0.18144209366638936,5,6900,False
MAPKAPK2,0.15482159318299346,0.19079524248487983,7,6886,False
WDHD1,0.15459675787485666,0.20338601974054005,10,6876,False
CDK5,0.1545517908132293,0.1829035231692785,7,6874,False
POLR2M,0.1543719225667199,0.18706297636980912,6,6866,False
PHLDB3,0.15407963666614205,0.18926636238954966,8,6853,False
PHF21B,0.15405715313532836,0.24423859522899477,13,6852,False
AOAH,0.1540346696045147,0.24803831193650652,13,6851,False
NEFH,0.15398970254288732,0.21224453088112957,12,6849,False
KPNA2,0.15385480135800525,0.18105987364255682,6,6843,False
NEK6,0.15367493311149583,0.19637115812667222,11,6835,False
UCN,0.15356251545742744,0.17878903703037524,5,6830,False
RILPL2,0.15311284484115387,0.21429053218517435,13,6810,False
NEMP1,0.15286552600220338,0.18105987364255682,7,6799,False
CA4,0.15282055894057603,0.2505115003260112,11,6797,False
TNIP1,0.15279807540976234,0.17719270634260403,5,6796,False
GDF11,0.1527306248173213,0.17919374058502147,5,6793,False
KCNQ4,0.15257324010162557,0.18892910942734448,8,6786,False
EIF5A,0.15196618476965623,0.17717022281179037,6,6759,False
CHD7,0.15131416237605955,0.2971423432335814,16,6730,False
DNAH5,0.15129167884524586,0.21804528183105876,16,6729,False
ZNF142,0.1512467117836185,0.17278593430312297,5,6727,False
ARL4D,0.15097690941385436,0.1841626008948445,6,6715,False
POLE,0.15095442588304067,0.185039458596578,10,6714,False
TTC12,0.15088697529059963,0.21139015671020978,9,6711,False
CYTH2,0.15057220585920814,0.171594307169998,5,6697,False
PCA3,0.15023495289700295,0.2862378307889471,24,6682,False
SNRPB,0.14958293050340626,0.16862648110259235,4,6653,False
ETV3,0.14875103986330013,0.17334802257346493,8,6616,False
ENKUR,0.14850372102434967,0.19452750859995055,12,6605,False
SLC25A1,0.14848123749353598,0.16930098702700272,5,6604,False
NOLC1,0.14841378690109494,0.16918856937293433,5,6601,False
NOMO3,0.14832385277784024,0.1669851833531938,5,6597,False
NOA1,0.14773928097668457,0.17058254828338243,5,6571,False
PTCD1,0.14762686332261618,0.1688737999415428,5,6566,False
CRH,0.1474919621377341,0.6423319918159948,55,6560,False
NEUROD2,0.14742451154529307,0.2041729433190188,10,6557,False
TFR2,0.14740202801447938,0.17964341120129504,6,6556,False
VEGFA,0.1469748409290195,0.18025046653326438,11,6537,False
RFC5,0.14677248915169638,0.17451716617577626,5,6528,False
PHLDA3,0.14661510443600062,0.1656811385660004,4,6521,False
RBM15,0.14652517031274592,0.1662207433055287,5,6517,False
HEXIM1,0.14652517031274592,0.16723250219214425,6,6517,False
TFE3,0.14650268678193223,0.16453447849450278,5,6516,False
POPDC3,0.14618791735054074,0.20037322661150708,11,6502,False
GORAB,0.14607549969647232,0.16954830586595318,5,6497,False
TNS2,0.14603053263484497,0.1699530094205994,8,6495,False
EDA,0.14598556557321762,0.29851383861321584,15,6493,False
COL7A1,0.1457832137958945,0.17636081570249793,8,6484,False
PPARA,0.14553589495694405,0.2041954268498325,8,6473,False
TOR1A,0.14551341142613036,0.1659059738741372,5,6472,False
RAI14,0.1453560267104346,0.22180003147694313,16,6465,False
TRIM65,0.1452660925871799,0.16572610562762777,5,6461,False
TBRG4,0.14508622434067045,0.1627807630910358,4,6453,False
IRF3,0.14490635609416103,0.16275827956022212,4,6445,False
LAMA3,0.14488387256334734,0.4084133372304787,27,6444,False
ZFPL1,0.1445241360703285,0.1633428513613778,5,6428,False
BAP1,0.1442993007621917,0.16293814780673158,4,6418,False
PRKAB1,0.144276817231378,0.16350023607707354,6,6417,False
LPAR6,0.14423185016975065,0.19306607909706142,11,6415,False
SLC2A4RG,0.14405198192324123,0.17388762731299323,6,6407,False
DLK2,0.14353486071452662,0.168019425770623,5,6384,False
PTK7,0.14346741012208558,0.23771837129302786,14,6381,False
SOCS2,0.14328754187557613,0.18838950468781618,7,6373,False
SF3A1,0.14299525597499832,0.16053241000966792,5,6360,False
CCDC61,0.14268048654360682,0.16484924792589428,6,6346,False
SH3BGR,0.14254558535872475,0.17314567079614182,5,6340,False
CD2BP2,0.14220833239651956,0.1591609146300335,4,6325,False
RITA1,0.1420284641500101,0.1639723902241608,6,6317,False
GMEB2,0.1419385300267554,0.16545630325786362,7,6313,False
GNL2,0.14189356296512803,0.16320795017649573,5,6311,False
GTPBP1,0.141826112372687,0.1601277064550217,4,6308,False
ANGPT1,0.14169121118780492,0.37668907525237766,33,6302,True
HMGA1,0.14169121118780492,0.16062234413292265,4,6302,False
SNRPD3,0.14166872765699126,0.15913843109921982,5,6301,False
SNTG2,0.14157879353373654,0.38840299480630436,46,6297,False
UNG,0.14126402410234504,0.16059986060210896,4,6283,False
ZCCHC3,0.14115160644827665,0.15936326640735662,4,6278,False
CALB2,0.1406794523011894,0.41958765204487714,41,6257,False
PAPPA2,0.1406569687703757,0.24046136205229668,16,6256,False
JAG1,0.14049958405467994,0.20127256784405423,9,6249,False
DYRK1B,0.14049958405467994,0.15623805562425525,4,6249,False
RGN,0.14049958405467994,0.19279627672729727,8,6249,False
DMKN,0.14038716640061155,0.17224632956359467,5,6244,False
PTPRQ,0.14020729815410213,0.3131506171729208,25,6236,False
HTR5A,0.14007239696922005,0.16464689614857117,6,6230,False
KCNH4,0.14007239696922005,0.20624142815387728,9,6230,False
CORT,0.1399150122535243,0.27560312071407694,111,6223,False
ETS1,0.13987004519189694,0.2230141421408818,11,6221,False
IRAK2,0.13966769341457383,0.1765856510106347,9,6212,False
FOXO1,0.1396002428221328,0.3070350967916001,30,6209,False
RBM12,0.1396002428221328,0.15641792387076467,4,6209,False
PAK4,0.1395777592913191,0.1658834903433235,6,6208,False
MAP3K20,0.13942037457562337,0.2131663556444904,16,6201,False
CNNM3,0.13919553926748657,0.15443937315916093,4,6191,False
IPP,0.13910560514423184,0.16167907008116555,5,6187,False
MEIS1,0.13885828630528138,0.2076129235335117,17,6176,False
ART3,0.1387233851203993,0.2775367043640533,16,6170,False
TAP2,0.13867841805877196,0.15781190278121277,4,6168,False
SORD,0.13854351687388988,0.16761472221597679,8,6162,False
VIP,0.1384086156890078,1.1756413427164603,95,6156,True
ALG2,0.13831868156575308,0.1548665602446208,4,6152,False
MNS1,0.13827371450412573,0.17181914247813476,6,6150,False
PRPS1,0.13827371450412573,0.15864379342131887,5,6150,False
CTH,0.13804887919598893,0.16284821368347685,6,6140,False
TELO2,0.13784652741866582,0.15389976841963263,4,6131,False
BRCA1,0.1376666591721564,0.16761472221597679,10,6123,False
HCFC1,0.13759920857971536,0.1543719225667199,4,6120,False
TAFA4,0.13757672504890167,0.4057153135328372,32,6119,False
GRM2,0.13746430739483328,0.19084020954650718,7,6114,False
CAD,0.13737437327157856,0.15612563797018683,5,6110,False
ADRB1,0.13719450502506914,0.17845178406817006,8,6102,False
FLII,0.13705960384018706,0.15201115183128358,4,6096,False
GPN1,0.13676731793960922,0.1529554601254581,5,6083,False
PRR13,0.13645254850821772,0.15868876048294625,5,6069,False
TOR3A,0.1362726802617083,0.1532702295568496,4,6061,False
RSPO3,0.13620522966926726,0.24693661892663624,12,6058,False
DDR2,0.13616026260763991,0.31431976077523216,29,6056,True
TIRAP,0.13611529554601254,0.15637295680913732,5,6054,False
BARD1,0.13582300964543473,0.23396362164714346,24,6041,False
MELTF,0.13582300964543473,0.17181914247813476,10,6041,False
TDO2,0.1357555590529937,0.28936304157204845,20,6038,False
ZFHX4,0.13546327315241585,0.2459923106324617,18,6025,False
LBH,0.1352159543134654,0.19043550599186096,9,6014,False
CD83,0.1346538660431234,0.16545630325786362,9,5989,True
SURF6,0.13454144838905502,0.15223598713942038,4,5984,False
CNTROB,0.13442903073498663,0.15398970254288732,5,5979,False
PLA2G6,0.1343615801425456,0.1495379634417789,4,5976,False
USF1,0.1343615801425456,0.15093194235222698,5,5976,False
MYO1E,0.1343390966117319,0.2463520471254806,30,5975,False
PYM1,0.13429412955010456,0.1494255457877105,4,5973,False
AMACR,0.13424916248847718,0.15464172493648404,5,5971,False
AP5B1,0.1338219754030173,0.15446185668997459,5,5952,False
NEDD4,0.13375452481057626,0.2120871461654338,14,5949,False
SH3BP5L,0.13375452481057626,0.15032488702025767,4,5949,False
EYA4,0.13366459068732153,0.7809879263439531,105,5945,True
SNHG15,0.1335971400948805,0.1488859410481822,5,5942,False
PCDH20,0.1334847224408121,0.18760258110933742,13,5937,False
DDIT3,0.1330575353553522,0.1541470872585831,5,5918,False
SLC26A2,0.13303505182453854,0.15758706747307596,6,5917,False
GRN,0.13290015063965646,0.1499876340580525,5,5911,False
GNB1L,0.132720282393147,0.15612563797018683,6,5903,False
HCN3,0.1325404141466376,0.1501675023045619,4,5895,False
TCF3,0.13247296355419655,0.155203813206826,6,5892,False
RACGAP1,0.13245048002338286,0.15389976841963263,5,5891,False
MPI,0.1324055129617555,0.14778424803831194,5,5889,False
SEMA7A,0.13238302943094182,0.1614992018346561,8,5888,False
ORC6,0.13227061177687344,0.16176900420442025,10,5883,False
IL1RL2,0.13215819412280505,0.19619128988016277,8,5878,False
TSBP1,0.13204577646873666,0.19987858893360613,15,5873,False
SULF1,0.13193335881466825,0.4625536794298177,89,5868,True
IRF2BPL,0.13182094116059986,0.15010005171212087,5,5863,False
TCEANC2,0.13175349056815883,0.15808170515097691,8,5860,False
KCNJ2,0.13164107291409044,0.21078310137824044,14,5855,False
PPP1R9B,0.13155113879083571,0.14983024934235672,5,5851,False
SIGMAR1,0.13150617172920837,0.14657013737437327,4,5849,False
OVOL2,0.13116891876700318,0.19475234390808732,11,5834,False
MYO15A,0.1309215999280527,0.15646289093239202,5,5823,False
TRAF2,0.13089911639723903,0.15300042718708545,6,5822,False
ABCF3,0.13047192931177912,0.14623288441216808,5,5803,False
SLC22A9,0.13024709400364234,0.2241832857431931,14,5793,False
MANEA,0.13004474222631923,0.15156148121501,5,5784,False
SMPD1,0.1299772916338782,0.14639026912786385,5,5781,False
KIT,0.12986487397980978,0.5754210041144862,56,5776,True
FUCA1,0.12957258807923197,0.14623288441216808,5,5763,False
FOXJ2,0.12957258807923197,0.146097983227286,5,5763,False
WNT3,0.12946017042516356,0.16873889875666073,8,5758,False
NGF,0.1294152033635362,0.197855071160375,12,5756,False
DHFR,0.12937023630190886,0.15142658003012793,5,5754,False
TRPM4,0.12932526924028148,0.15778941925039908,5,5752,False
PODXL,0.12860579625424376,0.16761472221597679,8,5720,False
LPAR1,0.12840344447692065,0.33968118353306204,31,5711,False
GRAMD2B,0.1282460597612249,0.2901949322121546,31,5704,False
EZH2,0.1280437079839018,0.1576770015963307,7,5695,False
TGFBR1,0.12795377386064707,0.1781819816984059,10,5691,False
PIEZO2,0.1278413562065787,0.43656271780920475,35,5686,False
TOP3B,0.12752658677518716,0.14292780538255728,4,5672,False
FSTL1,0.1274816197135598,0.1754165074083234,9,5670,False
MPDU1,0.12745913618274615,0.1410841558558356,4,5669,False
CAPN3,0.12741416912111878,0.17085235065314658,9,5667,True
ELAC1,0.12732423499786408,0.14295028891337094,5,5663,False
ADTRP,0.12714436675135463,0.3107448793758572,49,5655,False
GCNT2,0.1269869820356589,0.19245902376509208,11,5648,False
ZSCAN1,0.12687456438159048,0.14425433370056434,6,5643,False
MEN1,0.12649234435775794,0.141196573509904,4,5626,False
TSNAXIP1,0.12631247611124852,0.14701980799064684,5,5618,False
ZSCAN12,0.12617757492636644,0.14268048654360682,4,5612,False
KCTD5,0.12602019021067068,0.14016233109247475,4,5605,False
KEAP1,0.12595273961822964,0.14292780538255728,4,5602,False
BMP6,0.1257953549025339,0.3053713155113879,33,5595,False
DUSP6,0.1255930031252108,0.17699035456528092,9,5586,False
SDC2,0.125368167817074,0.20044067720394812,23,5576,False
FMC1,0.12530071722463296,0.13863345099714458,4,5573,False
AMH,0.12527823369381927,0.14434426782381904,5,5572,False
WDR81,0.12512084897812353,0.14047710052386628,4,5565,False
ITGA1,0.12500843132405512,0.25718910897767383,30,5560,False
TICAM2,0.1249409807316141,0.14832385277784024,6,5557,False
FAM107A,0.12453627717696787,0.16545630325786362,8,5539,False
SMOC1,0.1245137936461542,0.31569125615486654,47,5538,False
MDFIC,0.12446882658452683,0.4330328034714572,73,5536,False
CREB3,0.12415405715313532,0.13775659329541112,5,5522,False
CPB2,0.12401915596825326,0.14980776581154304,6,5516,False
NUP62,0.12390673831418486,0.13793646154192055,4,5511,False
TCIM,0.12374935359848911,0.2528497875306338,25,5504,False
SFRP4,0.12350203475953864,0.16095959709512783,10,5493,False
ITGB5,0.12345706769791127,0.2077478247183938,12,5491,False
UBE2T,0.12323223238977449,0.14072441936281674,5,5481,False
SHC4,0.12309733120489241,0.1772376734042314,22,5475,False
IQGAP2,0.12307484767407874,0.392562448006835,41,5474,False
TFEB,0.12271511118105988,0.1542370213818378,6,5458,False
EIF4A3,0.1225802099961778,0.1364750320390314,5,5452,False
TSPYL5,0.12251275940373677,0.13827371450412573,4,5449,False
CEACAM1,0.12219798997234525,0.1571373968568024,8,5435,False
TEX30,0.1221530229107179,0.14380466308429077,6,5433,False
IL11RA,0.12199563819502214,0.1355307237448569,4,5426,False
CHRNB2,0.12177080288688535,0.13634013085414934,4,5416,False
TEK,0.12165838523281697,0.19637115812667222,16,5411,False
STK33,0.12156845110956224,0.21354857566832294,13,5407,False
MCTP2,0.12156845110956224,0.4898936528992513,76,5407,True
ESR1,0.12147851698630753,0.17676551925714415,25,5403,False
TBL2,0.1210738134316613,0.13454144838905502,4,5385,False
RAVER1,0.12105132990084763,0.13474380016637813,4,5384,False
SEMA3C,0.12102884637003394,0.314117408997909,22,5383,False
NFE2L3,0.12093891224677923,0.14470400431683791,7,5379,False
COL10A1,0.12091642871596556,0.16948085527351214,11,5378,False
SLC29A3,0.12091642871596556,0.14755941273017514,7,5378,False
SEMA4C,0.12089394518515188,0.13440654720417294,7,5377,False
CAT,0.12084897812352452,0.1772376734042314,7,5375,False
DNAI1,0.12071407693864245,0.17523663916181398,20,5369,False
LGALSL,0.12069159340782877,0.13600287789194415,5,5368,False
TMEM201,0.12062414281538773,0.13299008476291116,4,5365,False
FHAD1,0.1205566922229467,0.18229646783730918,9,5362,False
OCLN,0.12053420869213301,0.13494615194370124,5,5361,False
BCL10,0.1204442745688783,0.13784652741866582,6,5357,False
PABPC1L,0.12039930750725093,0.14513119140229783,7,5355,False
MIIP,0.12039930750725093,0.1331699530094206,4,5355,False
ANO1,0.12030937338399622,0.172853384895564,13,5351,False
PACC1,0.1200170874834184,0.14232075005058795,5,5338,False
RBM20,0.11997212042179103,0.34993367358409966,34,5336,False
HCRTR2,0.11952244980551746,0.3958000764440048,54,5316,False
MERTK,0.11927513096656699,0.1888841423657171,16,5305,False
HTR7,0.11925264743575331,0.22530746228387705,17,5304,False
BACE2,0.11909526272005756,0.20064302898127123,20,5297,False
GADD45A,0.11898284506598916,0.139375407513996,7,5292,False
PSEN2,0.11896036153517549,0.13193335881466825,4,5291,True
EPHX2,0.1189378780043618,0.14308519009825302,6,5290,False
DRC1,0.11891539447354812,0.1406569687703757,5,5289,False
TUBG1,0.11875800975785238,0.13431661308091822,5,5282,False
RHD,0.11846572385727455,0.1467500056208827,7,5269,False
HTRA2,0.11842075679564719,0.1311239517053758,5,5267,False
SAC3D1,0.11835330620320615,0.13011219281876027,4,5264,False
OPRK1,0.11830833914157879,0.17935112530071723,9,5262,False
DNMT3B,0.11806102030262833,0.13816129685005735,5,5251,False
SCRIB,0.11792611911774625,0.12970748926411405,4,5245,False
TAC3,0.1175438990939137,0.5486880859770218,37,5228,False
ZPR1,0.11749893203228635,0.13089911639723903,4,5226,False
PRMT5,0.11729658025496324,0.12988735751062347,4,5217,False
U2AF1,0.11720664613170852,0.12946017042516356,4,5213,False
RARA,0.11698181082357173,0.13663241675472718,5,5203,False
DIRAS3,0.11698181082357173,0.14423185016975065,9,5203,False
ANXA5,0.11677945904624862,0.1581716392742316,9,5194,False
CCDC170,0.1161724037142793,0.1549789778986892,9,5167,False
