supertype,rank,gene,score,logfoldchange,pval_adj
Pax6_4,9,ADRA1A,14.626387,2.733642,1.0172089629569627e-45
Pax6_4,10,SEZ6L,14.310747,2.2486255,9.003170977830836e-44
Pvalb_1,1,SLIT2,35.834133,3.848027,1.560227806437189e-277
Pvalb_1,2,PLCE1,33.827904,3.6020846,1.841771192113962e-247
Pvalb_1,3,CHRM2,32.98045,3.2806058,2.4793693486138695e-235
Pvalb_1,4,COBLL1,31.545307,3.517096,2.496518162280524e-215
Pvalb_1,5,TRPC4,31.442657,2.8597949,5.079542131847386e-214
Pvalb_1,6,CNTNAP3,30.756645,2.9968333,7.975618309875465e-205
Pvalb_1,7,RGS5,30.510702,3.4561863,1.2892683450503832e-201
Pvalb_1,8,SOX6,29.918655,3.4514992,6.756316853173278e-194
Pvalb_1,9,MAGI1,29.763834,1.1489726,6.127450184299055e-192
Pvalb_1,10,KLF12,29.51777,2.0532043,8.178057455270819e-189
Pvalb_2,1,ZNF804A,33.21838,3.3260913,2.8064118619777266e-238
Pvalb_2,2,RGS5,30.803425,3.6425571,5.6610129347853215e-205
Pvalb_2,3,SOX5,30.184849,2.253424,5.993527572807745e-197
Pvalb_2,4,MYO5B,29.903322,3.1227195,2.1386626333101863e-193
Pvalb_2,5,SLIT2,29.833097,2.880597,1.1641216335751982e-192
Pvalb_2,6,TAFA4,29.217314,3.5533686,7.015656307335278e-185
Pvalb_2,7,KLF12,28.095587,1.9630016,5.917554603428198e-171
Pvalb_2,8,SOX6,27.775831,3.2019415,4.080685534338117e-167
Pvalb_2,9,TAC1,27.028742,3.221389,2.9648375597567102e-158
Pvalb_2,10,ROR1,26.88031,3.1277232,1.4933828049182652e-156
Pvalb_3,1,MYO5B,32.267574,3.432885,9.578079606115855e-225
Pvalb_3,2,RGS5,31.799671,3.754962,1.5705528355523865e-218
Pvalb_3,3,KLF12,30.961172,2.18432,2.8766498733045458e-207
Pvalb_3,4,ZNF804A,30.8462,3.0245667,7.562008117180601e-206
Pvalb_3,5,SOX5,28.837467,2.159628,5.823718641929978e-180
Pvalb_3,6,TAC1,28.284271,3.3739557,3.238906910306906e-173
Pvalb_3,7,CNTNAP3,28.099375,2.496449,5.319419837367783e-171
Pvalb_3,8,ROR1,27.902592,3.2039764,1.1916883862854312e-168
Pvalb_3,9,TRPC4,27.283627,2.3752742,2.8966422979085686e-161
Pvalb_3,10,SLIT2,27.086588,2.5282645,5.6696153002309e-159
Pvalb_5,1,MYO5B,23.56483,3.3487754,4.2479414775020265e-119
Pvalb_5,2,SOX5,22.92751,2.2869253,5.932292888809365e-113
Pvalb_5,3,KLF12,22.320055,2.1107323,3.777619085339683e-107
Pvalb_5,4,SOX2-OT,22.231785,2.8499134,2.0320601759419953e-106
Pvalb_5,5,ZNF804A,21.65583,2.7916937,5.143615721903646e-101
Pvalb_5,6,PTPRM,20.722773,2.3611317,1.727840297591061e-92
Pvalb_5,7,SOX6,20.668602,3.1735904,4.555864941897999e-92
Pvalb_5,8,CMTM8,20.3935,2.6661525,1.1463687982367709e-89
Pvalb_5,9,RGS5,20.378756,3.6265745,1.3772835872258377e-89
Pvalb_5,10,ALK,20.224346,2.4918313,2.870490693297263e-88
Pvalb_6,1,MYO5B,26.246279,3.5184333,3.785011606345579e-148
Pvalb_6,2,SOX6,23.158913,3.3037717,2.8385223117519577e-115
Pvalb_6,3,ZNF804A,22.44536,2.6879253,2.2737339556166947e-108
Pvalb_6,4,KLF12,22.323961,1.9107785,2.076885215225937e-107
Pvalb_6,5,RBMS3,21.706253,2.3684883,1.4331779825614626e-101
Pvalb_6,6,PTPRM,21.490026,2.2840104,1.3240157077765757e-99
Pvalb_6,7,SOX5,21.475933,2.0112753,1.5691564279309912e-99
Pvalb_6,8,TRPC4,21.445919,2.326101,2.659872941167637e-99
Pvalb_6,9,TIAM1,21.195198,1.8099923,4.616513622895506e-97
Pvalb_6,10,TAC1,21.030737,3.3031776,1.3736838522686882e-95
Pvalb_7,1,TRPM3,28.334738,4.476192,6.197938906248895e-173
Pvalb_7,2,GABRG3,26.815819,2.2397845,5.073766404471716e-155
Pvalb_7,3,SLIT2,26.64429,3.720373,3.336123499810812e-153
Pvalb_7,4,PAM,24.955328,2.1627223,1.795135651607238e-134
Pvalb_7,5,CHRM2,23.640156,3.0470304,1.192703310492562e-120
Pvalb_7,6,TRPC4,23.389389,2.8700495,3.7594271383790807e-118
Pvalb_7,7,BACH2,22.004057,1.8611078,1.5806895333868106e-104
Pvalb_7,8,GRIA1,21.956566,1.5504705,3.999183945908445e-104
Pvalb_7,9,BCHE,21.60063,4.073831,8.50847896585623e-101
Pvalb_7,10,DAB1,21.258034,1.9482493,1.2127974615590034e-97
Pvalb_8,1,MYO5B,18.9537,3.6689444,1.976524966480287e-76
Pvalb_8,2,SOX6,18.694105,3.7371123,1.3275301592578175e-74
Pvalb_8,3,KLF12,17.013504,2.0830712,1.0439127412257247e-61
Pvalb_8,4,SMARCA2,16.981268,1.6908773,1.356761260604604e-61
Pvalb_8,5,RBMS3,16.577692,2.5153108,9.703375818481903e-59
Pvalb_8,6,PTPRM,16.283297,2.4124095,1.0379434586568823e-56
Pvalb_8,7,TIAM1,15.790548,1.9226474,2.1694545094468146e-53
Pvalb_8,8,DMD,15.781745,1.3967125,2.2171372405959343e-53
Pvalb_8,9,FLT3,15.698937,2.9150398,7.385312932576984e-53
Pvalb_8,10,TCF4,15.640259,1.1024628,1.6900998203063427e-52
Pvalb_9,1,SLIT2,36.111004,3.9273705,7.317692690031069e-282
Pvalb_9,2,CHRM2,34.01487,3.5911388,3.2244487759427035e-250
Pvalb_9,3,PLCE1,32.447136,3.6669555,9.515310441230047e-228
Pvalb_9,4,TRPM3,31.68386,3.3237188,3.1123047466396323e-217
Pvalb_9,5,ASTN2,30.45379,2.2087464,1.0249306207107452e-200
Pvalb_9,6,GRIA1,29.794912,1.6084136,3.6389987480735785e-192
Pvalb_9,7,GPR149,28.908525,3.4898365,5.599542863714065e-181
Pvalb_9,8,TRPC4,28.182144,2.6188142,5.164763584397032e-172
Pvalb_9,9,PTPRM,28.082954,2.4023807,7.5977590226034555e-171
Pvalb_9,10,SVIL,27.113052,2.886557,3.0161135718772654e-159
Pvalb_10,1,RUNX2,27.63317,3.0637257,2.135316146127158e-164
Pvalb_10,2,MYO5B,27.04473,3.4760025,1.0577475752294631e-157
Pvalb_10,3,SLIT2,26.88631,3.150419,5.082630811830637e-156
Pvalb_10,4,CNTNAP3,26.749416,3.0169811,1.505693709513914e-154
Pvalb_10,5,VAV3,26.672152,3.849724,9.514189733857608e-154
Pvalb_10,6,PPARGC1A,26.630928,2.6865554,2.382455707403423e-153
Pvalb_10,7,SAMD5,26.071339,2.6998737,5.287979522779002e-147
Pvalb_10,8,GABRG3,24.892172,1.7555026,5.428684599384298e-134
Pvalb_10,9,ASTN2,23.78624,2.0246284,2.2262685153641707e-122
Pvalb_10,10,DACH1,23.542078,3.1948125,6.606125025530988e-120
Pvalb_12,1,SLIT2,30.974453,3.12796,5.7175736149301384e-207
Pvalb_12,2,CNTNAP3,30.820892,3.153958,3.303135641625147e-205
Pvalb_12,3,SULF1,30.489794,3.9934769,5.696064651635027e-201
Pvalb_12,4,MYO5B,29.961187,3.3679595,3.776584694982542e-194
Pvalb_12,5,VAV3,29.889473,3.7866602,2.58977472128021e-193
Pvalb_12,6,RUNX2,29.587025,2.8423595,1.7564978296476415e-189
Pvalb_12,7,ROR1,28.6923,3.3947365,2.8570689044490424e-178
Pvalb_12,8,TRPC4,27.413517,2.4965243,9.088172117114878e-163
Pvalb_12,9,PAM,27.100058,1.7435957,4.291765700621469e-159
Pvalb_12,10,PTPRM,26.425716,2.3139465,2.777182829741255e-151
Pvalb_13,1,MYO5B,25.656765,3.436492,1.7063687497282557e-141
Pvalb_13,2,SLIT2,24.59361,2.9009664,3.5499145088843253e-130
Pvalb_13,3,PAM,23.865553,1.8190606,1.1176793335380844e-122
Pvalb_13,4,ASTN2,23.391146,2.034253,6.313761405047175e-118
Pvalb_13,5,SAMD5,22.468067,2.3629754,5.846022073738965e-109
Pvalb_13,6,SOX5,22.412992,2.029941,1.764714384711853e-108
Pvalb_13,7,HGF,22.102617,3.5216248,1.5914405743628579e-105
Pvalb_13,8,SULF1,22.070793,3.4058545,2.896717216826406e-105
Pvalb_13,9,TRPC4,21.832994,2.2915366,4.923506572813247e-103
Pvalb_13,10,PPARGC1A,21.750225,2.1642826,2.750854702362489e-102
Pvalb_14,1,RGS5,30.693083,3.9992127,3.38035942097181e-203
Pvalb_14,2,TAC1,29.400074,3.7724106,1.315645926601092e-186
Pvalb_14,3,SLIT2,28.070711,2.9134629,3.573082521880656e-170
Pvalb_14,4,SOX6,27.472404,3.4159982,4.504480664684192e-163
Pvalb_14,5,CUX2,27.10883,2.9429448,6.201187818514244e-159
Pvalb_14,6,TAFA4,26.953457,3.488173,3.564511157855783e-157
Pvalb_14,7,SCN9A,26.76683,2.5131977,4.721201661654073e-155
Pvalb_14,8,KLF12,26.623104,1.990844,1.7610560745598427e-153
Pvalb_14,9,INPP4B,26.413935,2.099095,4.11070563232109e-151
Pvalb_14,10,ROR1,26.410892,3.4952626,4.11070563232109e-151
Pvalb_15,1,SULF1,32.698795,4.5111885,7.800820043964289e-231
Pvalb_15,2,ZNF804A,31.992954,3.177222,3.280937404394215e-221
Pvalb_15,3,MYO5B,31.378094,3.388639,6.446282050748206e-213
Pvalb_15,4,CNTNAP3,30.584454,3.0305948,2.365393575865496e-202
Pvalb_15,5,RUNX2,30.355112,2.8786054,2.0658307159684394e-199
Pvalb_15,6,SOX5,29.79545,2.231221,3.581030168865019e-192
Pvalb_15,7,SLIT2,28.283274,2.6959236,3.331730899863465e-173
Pvalb_15,8,MAGI1,27.923418,1.0701402,7.398492139689979e-169
Pvalb_15,9,TAC1,27.415405,3.4004104,8.628800350751093e-163
Pvalb_15,10,PAM,27.295345,1.7235914,2.1028997246323453e-161
Sncg_1,1,INPP4B,29.716396,3.3796496,2.2642587470504504e-190
Sncg_1,2,RELN,28.18487,5.2126484,2.152081966777732e-171
Sncg_1,3,HS3ST5,26.8206,3.3521593,2.9749096055367754e-155
Sncg_1,4,MAGI3,26.618368,2.4632163,4.995103281648333e-153
Sncg_1,5,EGFR,26.140482,3.4830112,1.2143589107359015e-147
Sncg_1,6,CNTNAP4,25.984953,2.846598,5.86363478662361e-146
Sncg_1,7,SCG2,25.584068,3.0600717,1.3775062129307625e-141
Sncg_1,8,DAB1,25.20385,2.1648955,1.9393459996247468e-137
Sncg_1,9,NDST4,23.578518,3.9348326,3.0748312689685634e-120
Sncg_1,10,SEMA3C,23.472359,3.9951932,3.4119998206346597e-119
Sncg_2,1,SEMA3C,14.259685,4.5819173,1.8738118958072657e-42
Sncg_2,2,RELN,13.869357,4.6880355,2.3324064070425922e-40
Sncg_2,3,INPP4B,13.683806,2.8914025,2.0308187648522645e-39
Sncg_2,4,CNR1,13.430102,3.2298942,4.83625925776755e-38
Sncg_2,5,DAB1,13.071128,2.2499683,4.623994073445434e-36
Sncg_2,6,CHRNA7,12.998773,3.2874858,9.949996653877418e-36
Sncg_2,7,CALB2,12.880522,4.0626373,3.974852555291445e-35
Sncg_2,8,SCG2,12.191041,2.7488046,1.8512234093723347e-31
Sncg_2,9,LINGO2,11.841833,2.3327305,1.1390876493594404e-29
Sncg_2,10,CNTNAP4,11.549259,2.401769,3.2504975724922258e-28
Sncg_3,1,CNR1,16.6474,4.9644613,1.5176222315586945e-58
Sncg_3,2,PRKCA,16.492458,2.8990896,9.98068438177577e-58
Sncg_3,3,IGF1,15.348681,3.3506792,5.78573850807804e-50
Sncg_3,4,ADRA1A,14.453225,3.0667853,2.871808099369392e-44
Sncg_3,5,PDE3A,14.1189995,4.038559,2.7859177602972393e-42
Sncg_3,6,WWP1,13.907395,2.5465283,4.5716868313194895e-41
Sncg_3,7,HTR3A,13.834083,7.913655,1.0890173098887142e-40
Sncg_3,8,SCN7A,13.762155,3.5417957,2.296960056045407e-40
Sncg_3,9,NECAB2,13.62092,3.0128353,1.4442197432095637e-39
Sncg_3,10,DOK5,13.599324,2.9727476,1.764297222817191e-39
Sncg_4,1,SORCS1,31.994066,4.041516,6.332306907463306e-221
Sncg_4,2,CNR1,30.463526,3.9545548,1.9041644697392015e-200
Sncg_4,3,CNTNAP4,30.245432,3.372114,9.589740616526232e-198
Sncg_4,4,INPP4B,29.145445,2.8185685,1.1454786087366124e-183
Sncg_4,5,ADAM33,28.904045,4.871333,1.0200130055157832e-180
Sncg_4,6,CHRNA7,28.417646,4.0196195,9.7967416319304e-175
Sncg_4,7,NTN4,28.054497,3.1272855,2.41514236800754e-170
Sncg_4,8,DAB1,27.935843,2.3192842,5.88028538912593e-169
Sncg_4,9,CCK,27.832527,3.6897671,9.354016233930482e-168
Sncg_4,10,EGFR,27.5726,3.49238,1.1389617078107004e-164
Sncg_5,1,SORCS1,25.166435,3.7377095,4.484973482613595e-136
Sncg_5,2,INPP4B,25.130913,3.1549792,5.486904288668674e-136
Sncg_5,3,CNR1,24.915697,3.8468785,6.649799185344341e-134
Sncg_5,4,CNTNAP4,24.911827,3.3561091,6.649799185344341e-134
Sncg_5,5,EGFR,23.501694,3.6323154,3.7640182190549994e-119
Sncg_5,6,DAB1,22.715244,2.2545886,2.5345993214782475e-111
Sncg_5,7,SEMA3C,22.533566,4.340805,1.335236624215041e-109
Sncg_5,8,NTN4,22.29142,2.9248009,2.686519583096767e-107
Sncg_5,9,CHRNA7,21.178442,3.4098902,6.589454370294619e-97
Sncg_5,10,ADAM33,20.933197,4.4325757,1.0683409621840017e-94
Sncg_6,1,CNR1,26.263351,4.9470954,2.416063420277102e-148
Sncg_6,2,CCK,25.946705,5.395964,4.756091957846815e-145
Sncg_6,3,CHRNA7,24.494488,4.368086,2.7069128649461445e-129
Sncg_6,4,WWP1,23.329565,2.5955703,2.667918674785374e-117
Sncg_6,5,PID1,22.841585,2.5372064,1.7016222677032626e-112
Sncg_6,6,SORCS1,22.57015,3.3327582,6.815306267209083e-110
Sncg_6,7,ADRA1A,22.150349,2.981609,7.101116661815686e-106
Sncg_6,8,RBMS3,21.798843,2.7364583,1.4283290174083504e-102
Sncg_6,9,CRH,21.438362,3.8287256,3.128803673778668e-99
Sncg_6,10,LAMA3,21.292412,3.8436964,6.40970718962198e-98
Sncg_8,1,INPP4B,28.336014,3.3420715,5.9774239138527244e-173
Sncg_8,2,CNR1,25.13915,3.1302302,4.459142615314007e-136
Sncg_8,3,CNTNAP4,24.226912,2.7394853,1.853981725824816e-126
Sncg_8,4,DAB1,23.93995,2.1500473,1.411674175992936e-123
Sncg_8,5,TAFA4,23.85556,3.9997654,8.515405308881718e-123
Sncg_8,6,CHRNA7,23.70562,3.4263916,2.525302649718978e-121
Sncg_8,7,ADRA1A,23.209822,2.8075964,2.4859061195835518e-116
Sncg_8,8,PROX1,22.373743,3.0893354,4.257573095190846e-108
Sncg_8,9,ADRA1B,22.12276,2.7644532,9.165975185137744e-106
Sncg_8,10,LINGO2,21.893631,2.241279,1.195494440743396e-103
Sst Chodl_1,1,NOS1,15.317027,7.4537354,2.8258837561324156e-49
Sst Chodl_1,2,MPPED2,15.254488,4.709872,3.690238510881064e-49
Sst Chodl_1,3,SOX6,15.122025,5.057277,1.855543213541646e-48
Sst Chodl_1,4,SOX2-OT,15.048136,4.839727,4.2629918490364413e-48
Sst Chodl_1,5,TACR1,14.840712,5.0981674,7.673922534193298e-47
Sst Chodl_1,6,PLCB1,14.57467,1.9924235,3.258045245571725e-45
Sst Chodl_1,7,CORT,14.289291,6.0516043,1.750617409210889e-43
Sst Chodl_1,8,RUNX1T1,13.908498,2.4644153,3.3763236546984655e-41
Sst Chodl_1,9,CHRM2,13.848224,3.6488333,6.957387530949365e-41
Sst Chodl_1,10,CDHR1,13.828256,5.2767735,8.26639134853708e-41
Sst Chodl_2,1,NELL1,13.962423,3.0392141,1.2691299927604863e-40
Sst Chodl_2,2,SOX6,13.857326,4.1515837,2.758165596502316e-40
Sst Chodl_2,3,GRM7,13.279988,2.3256152,4.841100307522445e-37
Sst Chodl_2,4,UTRN,13.116193,3.097765,3.192886980447111e-36
Sst Chodl_2,5,ADAMTS12,12.70564,4.9643598,5.102435720662821e-34
Sst Chodl_2,6,TMEFF2,12.176335,2.0661805,2.49425997597627e-31
Sst Chodl_2,7,TRPC6,11.615325,3.2324858,1.837975586849637e-28
Sst Chodl_2,8,TACR1,11.498953,3.3691409,5.829023713731686e-28
Sst Chodl_2,9,NXPH2,11.440841,2.9431334,1.0458019613604583e-27
Sst Chodl_2,10,MAML2,11.392672,2.8590608,1.680054667207619e-27
Sst_1,1,SAMD5,24.626713,3.1692688,3.139665884205001e-130
Sst_1,2,PAM,24.357988,2.233781,1.1454534273740334e-127
Sst_1,3,GABRG3,24.225073,2.0502832,1.6866242930127345e-126
Sst_1,4,PDE4B,24.211973,2.5941195,1.6866242930127345e-126
Sst_1,5,BACH2,24.209755,2.2676558,1.6866242930127345e-126
Sst_1,6,SASH1,24.094612,3.0273044,2.2784555629096175e-125
Sst_1,7,GRM1,22.272547,2.5218816,4.679347918160935e-107
Sst_1,8,CTNND2,21.712133,1.1779499,9.458233654697381e-102
Sst_1,9,ASTN2,21.399954,2.1165252,7.135864974682748e-99
Sst_1,10,NETO1,20.882204,1.8989558,3.732263996774516e-94
Sst_2,1,SOX6,26.577044,3.59399,6.006695538784683e-152
Sst_2,2,TIAM1,26.109707,2.1963313,6.791684060142755e-147
Sst_2,3,COL25A1,25.189947,3.1342676,8.263095177613094e-137
Sst_2,4,CDH7,23.954348,2.7689092,9.99402064917167e-124
Sst_2,5,RBMS3,23.798134,2.4523973,3.3534694115378254e-122
Sst_2,6,GRIK3,23.387953,2.4259796,4.536024785531823e-118
Sst_2,7,DMD,22.99093,1.3595433,3.940673249791677e-114
Sst_2,8,PCDH11X,22.376553,2.2861087,3.997543650906633e-108
Sst_2,9,EPHB6,22.049692,2.1064625,5.131461653186995e-105
Sst_2,10,NOS1,21.882391,3.14769,1.8356271189114164e-103
Sst_3,1,GRIK3,30.019968,2.6912394,2.586476234736361e-194
Sst_3,2,ADCY2,29.87472,1.5935596,1.0066149943820972e-192
Sst_3,3,PCDH11X,29.641468,2.6877623,6.993314704309038e-190
Sst_3,4,CDH13,29.425936,2.8608022,3.071767538805431e-187
Sst_3,5,RUNX1T1,28.970282,1.8359789,1.4969094273727787e-181
Sst_3,6,TIAM1,28.644323,2.0288417,1.5098713697985105e-177
Sst_3,7,RBMS3,28.358742,2.5073745,4.479989997077244e-174
Sst_3,8,SOX6,28.282711,3.2528062,3.3850966264810515e-173
Sst_3,9,BCL11A,27.248344,1.9599932,9.276665387971822e-161
Sst_3,10,PAWR,26.59054,3.0406072,4.1936014376936316e-153
Sst_4,1,CDH13,34.683216,3.5424535,6.775130953187504e-260
Sst_4,2,CTNND2,34.162083,1.5809336,2.1241969142674874e-252
Sst_4,3,SLIT2,33.113853,3.4777458,3.005660290323571e-237
Sst_4,4,NDST4,32.44199,4.5542936,8.434544492636308e-228
Sst_4,5,ASTN2,31.672117,2.3649116,3.613227993949218e-217
Sst_4,6,PAM,31.297455,2.10814,4.0447170830168484e-212
Sst_4,7,SAMD5,30.816195,2.8469198,1.090944016947548e-205
Sst_4,8,PAWR,30.498133,3.5022109,1.6559806943269518e-201
Sst_4,9,DAB1,30.286177,2.1658845,8.37158406455884e-199
Sst_4,10,ITPR1,29.41146,2.0419807,1.7108225101837106e-187
Sst_5,1,PLCB1,35.66286,1.7885973,7.150360254965498e-275
Sst_5,2,SLIT2,34.55377,3.5999792,3.0042421546698527e-258
Sst_5,3,CTNND2,34.234364,1.4753181,1.1929747409250493e-253
Sst_5,4,CDH13,32.553974,3.2423403,2.2082292336088462e-229
Sst_5,5,NETO1,32.21706,2.2564695,9.779787796327035e-225
Sst_5,6,PTPRM,32.104122,2.824309,3.0907992120284352e-223
Sst_5,7,GRM1,31.944456,2.82868,4.424909086771772e-221
Sst_5,8,CDH2,31.90955,2.062651,1.1814429480050442e-220
Sst_5,9,SPON1,31.504995,3.9071684,3.959226394833588e-215
Sst_5,10,PAWR,31.472977,3.5977783,9.775952947463356e-215
Sst_7,1,SLIT2,24.184628,3.602701,1.5505135575527596e-125
Sst_7,2,PAM,21.787592,2.0428088,4.869691556470494e-102
Sst_7,3,PTPRM,21.660242,2.6602576,5.842427309013263e-101
Sst_7,4,ITGA1,21.034052,4.2124157,3.074287577902838e-95
Sst_7,5,PLCB1,20.034332,1.3279486,2.213127228170633e-86
Sst_7,6,PAWR,19.919174,3.083181,1.6658951587156975e-85
Sst_7,7,SAMD5,19.903618,2.5082314,2.0200259043712208e-85
Sst_7,8,RUNX1T1,19.809568,1.7237446,1.1821896507612357e-84
Sst_7,9,NETO1,19.74076,1.9434686,4.2047425760725355e-84
Sst_7,10,CDH13,19.726042,2.6871107,5.15705832199364e-84
Sst_9,1,NAV2,33.361206,1.7082769,2.4061724532583503e-240
Sst_9,2,DAPK1,32.793594,2.1792655,1.7445909132857054e-232
Sst_9,3,PCDH11X,31.42568,2.8610299,1.4443930523305944e-213
Sst_9,4,ASTN2,29.874271,2.1745205,5.101104692622419e-193
Sst_9,5,FLT3,29.532455,3.2390976,1.0596772663090976e-188
Sst_9,6,TIAM1,29.188133,2.0560725,2.195484924828122e-184
Sst_9,7,GRIK3,29.100048,2.5716815,2.459198873101981e-183
Sst_9,8,FREM1,28.83138,3.017006,5.206830774318502e-180
Sst_9,9,TAC1,28.433916,4.075968,4.110532146107296e-175
Sst_9,10,SPATS2L,26.48181,1.797397,7.540786595504855e-152
Sst_10,1,TRPC6,33.77733,3.9586604,2.0387396491680562e-246
Sst_10,2,ASTN2,31.614193,2.2970889,3.7718169426310086e-216
Sst_10,3,DAPK1,30.96825,2.0711813,1.7325035022282295e-207
Sst_10,4,NAV2,30.564322,1.5340623,3.5041469863138155e-202
Sst_10,5,GRM1,29.620436,2.472506,6.525515511922567e-190
Sst_10,6,PTPRG,29.283627,1.6447564,1.1499720524744317e-185
Sst_10,7,TRPM3,28.516233,3.0260627,4.423993339150854e-176
Sst_10,8,SOX6,28.029442,3.2323802,3.795872098244849e-170
Sst_10,9,SAMD5,27.719933,2.544496,1.9285093725328468e-166
Sst_10,10,MITF,27.68941,2.5936203,4.0885887447660655e-166
Sst_11,1,SMARCA2,31.312645,2.458141,1.507667647624126e-211
Sst_11,2,TMEFF2,30.924858,2.8256183,1.3288609958277158e-206
Sst_11,3,SOX6,30.269186,4.147554,4.670266755689741e-198
Sst_11,4,TIAM1,28.80495,2.5006227,2.232394408221869e-179
Sst_11,5,RBMS3,28.051792,2.9147363,3.0400627443043882e-170
Sst_11,6,NXPH2,27.287132,3.6162257,4.135960307405343e-161
Sst_11,7,DAB1,27.136684,2.2049515,2.1826568521806958e-159
Sst_11,8,ADAMTS19,26.511427,2.5964174,3.818377686466453e-152
Sst_11,9,CUX2,26.160652,3.2020407,3.5803338163924646e-148
Sst_11,10,SLC24A4,25.942163,3.271612,9.730574323336555e-146
Sst_12,1,PAM,33.317867,2.2345195,1.0218967422837942e-239
Sst_12,2,MAP3K5,32.05444,2.4227657,4.5713927713631315e-222
Sst_12,3,ASTN2,31.817163,2.3088777,5.998788636681952e-219
Sst_12,4,CHRM3,31.563992,2.0142872,1.383584603706939e-215
Sst_12,5,MPPED2,31.087088,2.6759167,3.457275134296817e-209
Sst_12,6,UTRN,30.989382,3.0723145,5.99758831548201e-208
Sst_12,7,GRIK3,30.803947,2.7546144,1.5915782514377615e-205
Sst_12,8,GRM1,30.788494,2.562491,2.2425740134122245e-205
Sst_12,9,NETO1,30.746496,2.1006906,7.267191138747061e-205
Sst_12,10,DAPK1,30.354578,1.9722537,1.049783977965385e-199
Sst_13,1,ASTN2,35.317593,2.654371,1.5143427324647735e-269
Sst_13,2,NETO1,33.374256,2.390316,7.780619352204767e-241
Sst_13,3,NAV2,31.532782,1.6163746,4.942979021504499e-215
Sst_13,4,DAPK1,31.308353,2.1445556,4.3118210499366e-212
Sst_13,5,PAWR,31.054096,3.7099833,9.646600263207601e-209
Sst_13,6,GRIK3,30.324463,2.7248204,4.367081499468194e-199
Sst_13,7,SAMD5,28.427704,2.6314685,5.518964854257703e-175
Sst_13,8,TIAM1,28.261082,1.9931742,5.550502979026823e-173
Sst_13,9,GRM1,28.11425,2.3114226,3.14991092132447e-171
Sst_13,10,ADAMTSL3,27.699945,2.77076,3.052611672672007e-166
Sst_19,1,ASTN2,34.432556,2.5647721,3.9448607434253904e-256
Sst_19,2,NETO1,33.479202,2.4427733,2.3237123247428623e-242
Sst_19,3,RELN,32.21654,3.9331725,1.6573834209604722e-224
Sst_19,4,GRIK3,30.089731,2.7419186,7.9257732584228675e-196
Sst_19,5,DAPK1,29.85082,1.9454637,8.226698398989499e-193
Sst_19,6,ADAMTSL3,29.479885,2.9140077,4.172684820387296e-188
Sst_19,7,CDH13,29.353432,2.7877498,1.48193036648812e-186
Sst_19,8,PCDH11X,29.145132,2.6104743,5.779867256326988e-184
Sst_19,9,ADCY2,28.19924,1.4881195,3.1877696558331097e-172
Sst_19,10,EPHB6,27.778225,2.3126252,3.817866146839715e-167
Sst_20,1,RBMS3,31.761557,3.2915099,1.0560166185128884e-217
Sst_20,2,SOX6,29.581944,3.9046392,6.125285552094423e-189
Sst_20,3,TIAM1,29.28138,2.4392502,2.8659087606440866e-185
Sst_20,4,SLC24A4,27.971603,3.3948731,3.4580234567025543e-169
Sst_20,5,DMD,27.504065,1.5507022,1.2562756804227729e-163
Sst_20,6,TAC1,27.34536,3.870411,8.411954544943324e-162
Sst_20,7,TMEFF2,27.136902,2.085341,2.1697328460109226e-159
Sst_20,8,RUNX1T1,27.081114,1.9629197,8.769051411523149e-159
Sst_20,9,ADAMTS19,26.338745,2.372061,3.316583497025724e-150
Sst_20,10,SMARCA2,26.000605,1.6795466,2.128088234347488e-146
Sst_22,1,RBMS3,24.020859,3.2187414,8.085486620641067e-124
Sst_22,2,MAN1A1,23.82305,3.4066463,4.627216490712479e-122
Sst_22,3,TMEFF2,23.382442,2.4867108,1.0322188806954057e-117
Sst_22,4,NOS1AP,21.601126,2.14914,2.1043846649844163e-100
Sst_22,5,GRIA1,21.159883,1.675313,2.1490944919444408e-96
Sst_22,6,SOX6,21.092346,3.557919,7.48374114488611e-96
Sst_22,7,SMARCA2,20.937143,1.7910181,1.685890630860527e-94
Sst_22,8,TIAM1,20.225746,2.1005464,3.1001936334313984e-88
Sst_22,9,PDE4B,19.84902,2.1748827,5.396010353742358e-85
Sst_22,10,LPAR1,19.726194,3.5486364,5.608951208470176e-84
Sst_23,1,COL25A1,32.324764,3.796429,1.5078989820419232e-225
Sst_23,2,SOX6,32.05866,3.926275,3.992529554526082e-222
Sst_23,3,TIAM1,31.839603,2.4904785,2.934829912740579e-219
Sst_23,4,DMD,31.773176,1.7730122,1.8244948364630117e-218
Sst_23,5,DAB1,31.294636,2.3039236,5.301541707223738e-212
Sst_23,6,NXPH2,30.45229,3.6338294,8.941123666268026e-201
Sst_23,7,TMEFF2,29.407497,2.1202362,3.0211205981706404e-187
Sst_23,8,NCOA2,28.825209,1.6864146,6.222053437196914e-180
Sst_23,9,SMARCA2,28.768755,1.8714826,2.8161319436266667e-179
Sst_23,10,UTRN,28.670916,2.924635,4.223921485930259e-178
Sst_25,1,MAP3K5,33.50515,2.5677745,1.94741676620052e-242
Sst_25,2,CALB1,33.26802,5.046581,2.6900284489640253e-239
Sst_25,3,CRYBG3,32.514713,3.8570013,1.0573926050841964e-228
Sst_25,4,MAN1A1,31.626064,2.9357183,1.942776933407156e-216
Sst_25,5,CBLN4,31.509312,3.9039674,6.219746176270555e-215
