gene,frac_snrna,mean_snrna,frac_merscope_4k,mean_merscope_4k,in_xenium_5k,in_xenium_v1,in_merscope_250,detection_efficiency
COL15A1,0.05277855347668249,0.14539700269943218,0.02609570188439551,0.03281812407368198,False,False,False,0.4944376108360864
PTPRH,0.013590244810574328,0.014427999627664525,0.02609570188439551,0.02937751429176371,False,False,False,1.9201789407127463
LINC01239,0.044121753700083775,0.07092990784697012,0.026042769426212153,0.027260215964429388,False,False,False,0.5902478311092767
MICB,0.007912128828074095,0.008284464302336404,0.026042769426212153,0.028001270378996402,True,False,False,3.291499669950555
SGSH,0.07837661733221633,0.08461323652611002,0.025989836968028795,0.027789540546262967,True,False,False,0.331601922265479
C10orf67,0.08880201061156101,0.1204505259238574,0.025936904509845437,0.02805420283717976,False,False,False,0.2920756448105551
DNAH9,0.30336032765521737,0.49613701945452854,0.02588397205166208,0.028160067753546476,True,False,False,0.08532418280178143
ZNF252P-AS1,0.023364051009959974,0.02429488969561575,0.02588397205166208,0.027101418589879314,False,False,False,1.1078546284900626
CYP3A5,0.19333519501070465,0.24899934841292004,0.02588397205166208,0.027630743171712893,True,False,False,0.1338813248680817
PKN3,0.007260541748115051,0.007539793353811784,0.02583103959347872,0.029112852000846918,False,False,False,3.557728953240281
EFCC1,0.015545006050451457,0.01815135437028763,0.02583103959347872,0.02905991954266356,False,False,False,1.6616937625912689
RGS17,0.4976263613515778,1.2153960718607466,0.025778107135295363,0.028901122168113486,False,False,False,0.051802133362229344
SPAG6,0.08936051382295448,0.11216606162152098,0.025672242218928647,0.030859623120897735,True,False,False,0.2872884355811984
TRPV5,0.0063297030624592755,0.006702038536721586,0.02561930976074529,0.029800973957230574,False,False,False,4.047474187642451
PAPPA2,0.15870799590430978,0.2860467281020199,0.02556637730256193,0.027313148422612746,True,False,False,0.16109066942018935
TXNDC2,9.308386856557759e-05,9.308386856557759e-05,0.025513444844378574,0.027313148422612746,False,False,False,25.513444844378572
ZNF497,0.08936051382295448,0.09987899097086475,0.025513444844378574,0.027789540546262967,False,False,False,0.285511393711624
PUS10,0.3176021595457507,0.4899004002606348,0.025460512386195216,0.026625026466229093,False,False,False,0.08016479617962931
TLL2,0.05715349529926464,0.08945359769152006,0.025407579928011858,0.027948337920813044,False,False,False,0.44454988789353644
MAD2L1,0.03202085078655869,0.03332402494647677,0.0253546474698285,0.026836756298962525,True,False,False,0.7918167958382778
SERTAD4,0.07037140463557666,0.08331006236619194,0.0253546474698285,0.028001270378996402,False,False,False,0.3602975896406978
LYN,0.07037140463557666,0.11132830680443079,0.025301715011645142,0.028742324793563413,True,False,False,0.35954540260595735
PIRT,0.006702038536721586,0.007260541748115051,0.025301715011645142,0.03361211094643235,False,False,False,3.7752267273625524
POU3F1,0.04812436004840361,0.09159452666852834,0.025248782553461784,0.030489095913614227,True,False,False,0.5246570038140037
C4orf46,0.028390579912501164,0.029507586335288095,0.025089985178911707,0.027260215964429388,False,False,False,0.8837433140231097
LRGUK,0.24360048403611653,0.46123056874243695,0.02503705272072835,0.02773660808807961,False,False,False,0.10277915834114813
LINC01102,0.3048496695522666,0.6239411709950665,0.02503705272072835,0.026413296633495658,False,False,False,0.0821291778255831
ITGA4,0.03444103136926371,0.06283161128176487,0.02498412026254499,0.029695109040863858,True,False,False,0.7254173080554617
ZNF230,0.07698035930373266,0.08461323652611002,0.02498412026254499,0.02673089138259581,False,False,False,0.32455187905746175
GULP1,0.32086009494554596,2.320208507865587,0.024878255346178275,0.02826593266991319,False,False,True,0.07753614655758433
LRRC56,0.049427534208321695,0.053523224425207114,0.024878255346178275,0.029324581833580353,False,False,False,0.5033278666365221
PARD6G,0.12287070650656241,0.1520059573675882,0.024825322887994918,0.027577810713529535,False,False,False,0.20204427559524954
CDCA8,0.03043842502094387,0.03332402494647677,0.024825322887994918,0.030330298539064153,False,False,False,0.8155915712101817
LINC00877,0.06450712091594527,0.08787117192590524,0.02477239042981156,0.026042769426212153,False,False,False,0.3840256715547844
VLDLR-AS1,0.4836637810667411,1.438518104812436,0.02477239042981156,0.026572094008045735,False,False,False,0.051218204462560736
CNGA3,0.006702038536721586,0.007167457879549474,0.02477239042981156,0.028477662502646623,False,False,False,3.6962470887148
PAX7,0.01852368984454994,0.020013031741599182,0.024719457971628202,0.02583103959347872,True,False,False,1.334478075322622
DMP1,0.00018616773713115518,0.00018616773713115518,0.024719457971628202,0.025725174677112005,False,False,False,24.719457971628202
SLC5A8,0.13189984175742345,0.2799962766452574,0.024719457971628202,0.026519161549862377,False,False,False,0.187410823563304
BTC,0.11477240994135716,0.1707158149492693,0.024666525513444844,0.026519161549862377,False,False,False,0.21491685611592698
POSTN,0.0639486177045518,0.2400632970306246,0.024613593055261486,0.06081939445267838,True,True,True,0.3848964049383903
ADAMTSL1,0.2537466257097645,4.293400353718701,0.024560660597078128,0.0312830827863646,False,False,True,0.0967920677895856
TTN,0.35195010704644886,0.7841385087964255,0.024560660597078128,0.032712259157315265,False,False,False,0.0697844953172204
HGF,0.0656241273387322,0.11942660336963604,0.024560660597078128,0.03202413720093161,True,False,True,0.37426266211973097
UHRF1,0.014800335101926836,0.015358838313320302,0.024560660597078128,0.03011856870633072,True,False,False,1.6594665207195618
KCNK13,0.09029135250861026,0.20087498836451642,0.02450772813889477,0.026783823840779167,True,False,False,0.27142940556303763
IQUB,0.149399609047752,0.19389369822209812,0.02450772813889477,0.027260215964429388,False,False,False,0.1640414475988452
COL8A2,0.008563715908033138,0.009029135250861025,0.024454795680711412,0.027313148422612746,False,False,False,2.8556290217161164
MCTP2,0.1342269384715629,0.768407335008843,0.024454795680711412,0.02831886512809655,True,True,True,0.1821899237155913
BEAN1,0.19165968537652425,0.2540258773154612,0.024454795680711412,0.029271649375396995,True,False,False,0.12759488586589737
ITGA11,0.07344317229824071,0.19091501442799963,0.024454795680711412,0.029218716917213637,False,False,True,0.33297575411645464
LIPH,0.05473331471655962,0.07213999813832263,0.024401863222528054,0.03011856870633072,False,False,False,0.44583200101976
SPIB,0.008656799776598716,0.009029135250861025,0.024401863222528054,0.029536311666313785,True,False,False,2.818808780641063
RBM20,0.15638089919017034,0.4879456390207577,0.024348930764344696,0.027048486131695956,True,False,False,0.1557027161912828
FIRRE,0.03890905706041143,0.05333705668807596,0.02429599830616134,0.025936904509845437,False,False,False,0.624430406227491
MASP1,0.02420180582705017,0.027180489621148655,0.02429599830616134,0.025672242218928647,True,False,False,1.0038919607811203
ABO,0.0963418039653728,0.15917341524713768,0.02429599830616134,0.028107135295363118,True,False,False,0.2521854200996051
BCL2L15,0.05203388252815787,0.05640882435074002,0.02424306584797798,0.026042769426212153,False,False,False,0.4659092243377951
GAS2L3,0.06348319836172392,0.10834962301033231,0.02424306584797798,0.029853906415413932,False,True,True,0.38188160763171175
IKBIP,0.11067671972447175,0.14949269291631762,0.02424306584797798,0.026413296633495658,False,False,False,0.21904394987790365
OVCH1,0.16708554407521176,0.30121939867820907,0.024190133389794623,0.03175947491001482,False,False,False,0.14477693760811344
KDM4D,0.04644885041422322,0.05436097924229731,0.024190133389794623,0.02556637730256193,False,False,False,0.5207907875883039
MYO5B,0.13283068044307922,0.38434329330726985,0.024190133389794623,0.031441880160914676,True,True,False,0.18211254590509013
IL17RE,0.06208694033324025,0.07735269477799497,0.024137200931611265,0.025513444844378574,False,False,False,0.38876454214137907
ESR2,0.21353439448943498,0.3094107791119799,0.024137200931611265,0.026307431717128942,True,False,False,0.11303659529568431
ALDH1L1,0.055757237270780975,0.08424090105184771,0.024137200931611265,0.029959771331780648,False,False,False,0.4328980794796324
F13A1,0.03983989574606721,0.06404170157311738,0.024084268473427907,0.03430023290281601,True,False,False,0.6045263930141028
RASSF10,0.0015824257656148189,0.0015824257656148189,0.02403133601524455,0.027842473004446325,False,False,False,15.18639075363366
CLK3,0.1557293121102113,0.172763660057712,0.02397840355706119,0.026254499258945584,True,False,False,0.1539748890696404
NAGS,0.00269943218840175,0.0027925160569673277,0.02397840355706119,0.033453313571882276,False,False,False,8.88275825563822
PTPRD-AS2,0.07651493996090478,0.08824350740016755,0.023872538640694475,0.025725174677112005,False,False,False,0.3119983973442588
LAMA5,0.1515405380247603,0.1781625244345155,0.023819606182511117,0.026413296633495658,False,False,False,0.1571830646306615
FAM160A1,0.13934655124266965,0.3555803779205064,0.023819606182511117,0.026836756298962525,False,False,False,0.17093789526968398
KNCN,0.00577119985106581,0.006050451456762543,0.023819606182511117,0.027895405462629686,False,False,False,4.127323051914789
NLRP10,0.0031648515312296377,0.0032579353997952156,0.023819606182511117,0.0253546474698285,False,False,False,7.526294977021086
ADGRA1-AS1,0.1316205901517267,0.1561947314530392,0.023766673724327756,0.02556637730256193,False,False,False,0.1805695727160206
OPN5,0.03416177976356698,0.042539327934468955,0.023766673724327756,0.024560660597078128,False,False,False,0.695709470900417
ANPEP,0.006422786931024853,0.007353625616680629,0.023713741266144398,0.02884818970993013,True,False,False,3.6921264119157864
CHST9,0.23075491017406682,0.9379130596667598,0.023713741266144398,0.027630743171712893,False,False,True,0.10276592271972138
PAX8-AS1,0.21120729777529554,0.3661919389369822,0.023713741266144398,0.02583103959347872,False,False,False,0.11227709229713058
ACPP,0.010332309410779112,0.011263148096434888,0.02366080880796104,0.025089985178911707,True,False,False,2.289982603819148
FCRL3,0.0013031741599180862,0.0013962580284836638,0.02366080880796104,0.02429599830616134,True,False,False,18.156290644566106
SLC17A8,0.04179465698594433,0.08489248813180676,0.023554943891594324,0.03578234173195003,True,False,False,0.5635874437135809
CD1D,0.001954761239877129,0.001954761239877129,0.023502011433410967,0.025672242218928647,True,False,False,12.022957563292097
NAPSA,0.008005212696639672,0.008191380433770828,0.023502011433410967,0.024084268473427907,False,False,False,2.935838474757372
C15orf62,0.0006515870799590431,0.0006515870799590431,0.023502011433410967,0.024137200931611265,False,False,False,23.502011433410967
CD163L1,0.13925346737410407,0.1897049241366471,0.02344907897522761,0.030594960829980946,False,False,True,0.16839134721314852
SLCO4C1,0.13152750628316112,0.21958484594619754,0.02344907897522761,0.024613593055261486,False,False,False,0.1782827002341615
NUPR1,0.024015638089919016,0.026063483198361725,0.02339614651704425,0.02609570188439551,False,False,False,0.9742046590411101
TMEM220,0.10034441031369264,0.11719259052406218,0.023343214058860893,0.024560660597078128,False,False,False,0.232630935653379
MIP,0.006981290142418319,0.007167457879549474,0.023343214058860893,0.024348930764344696,False,False,False,3.343681981791234
CYP39A1,0.0386298054547147,0.04635576654565764,0.023290281600677535,0.02424306584797798,False,False,False,0.6029096270748886
VGLL3,0.014521083496230103,0.020571534952992646,0.023290281600677535,0.024190133389794623,True,False,False,1.6038942002312742
DGAT2,0.06376244996742064,0.07269850134971609,0.023290281600677535,0.025407579928011858,False,False,False,0.3652664164030347
CLYBL,0.36684352601694126,0.6977566787675695,0.023237349142494177,0.026413296633495658,False,False,False,0.06334403497534
TOR4A,0.002420180582705017,0.0026063483198361724,0.023237349142494177,0.026042769426212153,False,False,False,9.601493916839036
VAX1,0.024108721958484593,0.028949083123894628,0.02318441668431082,0.02720728350624603,True,False,False,0.9616609592260662
ZBED6CL,0.009029135250861025,0.009215302987992181,0.02313148422612746,0.02477239042981156,False,False,False,2.5618714952710033
PAICS,0.24239039374476404,0.3097831145862422,0.023078551767944103,0.02429599830616134,False,False,False,0.09521232013940994
FLT3,0.11849576468398026,0.24602066461882155,0.023078551767944103,0.026307431717128942,True,False,False,0.19476267214691556
ZNF219,0.08219305594340501,0.09159452666852834,0.023078551767944103,0.025778107135295363,False,False,False,0.2807846904224502
ROS1,0.06571721120729777,0.22181885879177138,0.022972686851577388,0.024825322887994918,True,True,False,0.3495688028987194
HIC1,0.01117006422786931,0.01238015451922182,0.022972686851577388,0.03154774507728139,False,False,False,2.0566297903874657
MPI,0.13264451270594807,0.15088895094480126,0.02291975439339403,0.025195850095278426,True,False,False,0.17279082206893476
CA12,0.02969375407241925,0.04793819231127246,0.022866821935210672,0.023925471098877833,True,False,False,0.770088614576703
HEPH,0.035371870054919485,0.05343014055664153,0.022866821935210672,0.02556637730256193,False,False,False,0.6464691264472848
CD5,0.00958763846225449,0.010332309410779112,0.022866821935210672,0.02366080880796104,True,False,False,2.3850317286404685
KRT5,0.00269943218840175,0.0027925160569673277,0.022866821935210672,0.024137200931611265,False,False,False,8.470974760343733
MPPE1,0.4331192404356325,0.7024108721958484,0.022866821935210672,0.023872538640694475,False,False,False,0.05279567333977397
TSPAN19,0.031183095969468493,0.033696360420739084,0.022813889477027314,0.02429599830616134,False,False,False,0.7316107900050878
PPP1R3B,0.02513264451270595,0.026435818672624033,0.022813889477027314,0.026413296633495658,False,False,False,0.9077393135248312
PCDHA9,0.07846970120078191,0.0867541655031183,0.022708024560660598,0.025672242218928647,True,False,False,0.28938589306663914
TRAF3IP3,0.032207018523689845,0.03648887647770641,0.022708024560660598,0.02477239042981156,True,False,False,0.7050644735698751
NXT2,0.010146141673647956,0.01042539327934469,0.022708024560660598,0.02424306584797798,True,False,False,2.2380945674786865
WEE1,0.0053988643768035,0.005678115982500232,0.022708024560660598,0.02747194579716282,True,False,False,4.206074273365117
ARHGEF15,0.008284464302336404,0.009680722330820068,0.02265509210247724,0.027524878255346177,False,False,False,2.734647802886663
MKLN1-AS,0.12091594526668528,0.1420459834310714,0.02265509210247724,0.02366080880796104,False,False,False,0.18736232059808544
C18orf54,0.0207577026901238,0.022060876850041888,0.022602159644293882,0.023766673724327756,False,False,False,1.0888565069894582
LINC00298,0.13934655124266965,0.3086661081634553,0.022602159644293882,0.024401863222528054,False,False,False,0.1622010695114557
FFAR4,0.05780508237922368,0.06981290142418319,0.022602159644293882,0.02556637730256193,False,False,False,0.3910064429285816
CDCP1,0.044401005305780505,0.07167457879549474,0.022549227186110524,0.023819606182511117,True,False,False,0.5078539783236591
CENPE,0.03630270874057526,0.04579726333426417,0.022496294727927166,0.02424306584797798,False,False,False,0.6196863955439015
TACR1,0.2288001489341897,0.7549101740668342,0.02244336226974381,0.03853482955748465,True,True,False,0.09809155446047914
NUAK2,0.005305780508237923,0.005305780508237923,0.02244336226974381,0.02694262121532924,True,False,False,4.229983173050136
COL14A1,0.057246579167830214,0.09382853951410221,0.02244336226974381,0.029959771331780648,False,False,False,0.39204722091684185
LINC00567,0.00046541934282788794,0.00046541934282788794,0.02244336226974381,0.023766673724327756,False,False,False,22.443362269743808
C9orf43,0.022526296192869777,0.023829470352787863,0.022390429811560447,0.024190133389794623,False,False,False,0.9939685432462557
ELF4,0.004654193428278879,0.004933445033975612,0.022390429811560447,0.026836756298962525,True,False,False,4.810807749311878
GRID2IP,0.07493251419528996,0.09001210090291352,0.022390429811560447,0.02667795892441245,False,False,False,0.29880793473986816
RUNDC3A-AS1,0.0739085916410686,0.08154146886344596,0.02228456489519373,0.02403133601524455,False,False,False,0.3015152149484462
DACT2,0.005305780508237923,0.005678115982500232,0.02228456489519373,0.026254499258945584,True,False,False,4.2000540468257235
CENPF,0.012007819044959508,0.015265754444754724,0.02228456489519373,0.031071352953631167,True,True,False,1.8558378346439246
SNX20,0.0009308386856557759,0.0009308386856557759,0.02228456489519373,0.02339614651704425,False,False,False,22.284564895193732
MGAT4C,0.6601507958670763,9.64469887368519,0.022178699978827016,0.025248782553461784,False,False,True,0.03359641481564278
LINC01579,0.11207297775295541,0.24974401936144466,0.022178699978827016,0.02265509210247724,False,False,False,0.1978951610237032
AC079466.1,0.00018616773713115518,0.00018616773713115518,0.022178699978827016,0.022602159644293882,False,False,False,22.178699978827016
ARMC3,0.10537093921623383,0.14130131248254676,0.022178699978827016,0.025248782553461784,False,False,False,0.21048213239623553
LINC01152,0.016475844736107234,0.017220515684631853,0.022125767520643658,0.024084268473427907,False,False,False,1.3429215846004225
GRPR,0.05436097924229731,0.08144838499488039,0.021966970146093584,0.03366504340461571,True,False,False,0.40409445253336196
HCN4,0.037140463557665454,0.043470166620124734,0.021966970146093584,0.023766673724327756,True,False,False,0.5914565420538431
FAM124B,0.004561109559713302,0.004654193428278879,0.021914037687910226,0.03181240736819818,False,False,False,4.804540956759583
ERVMER34-1,0.014241831890533371,0.014986502839057992,0.021914037687910226,0.027313148422612746,False,False,False,1.5387091953020886
FAM83H,0.024481057432746905,0.02662198640975519,0.021861105229726868,0.02291975439339403,False,False,False,0.8929804314941283
SPATA17,0.05975984361910081,0.07372242390393745,0.02180817277154351,0.022813889477027314,False,False,False,0.3649302182004547
SLC5A12,0.01386949641627106,0.016382760867541656,0.02180817277154351,0.022813889477027314,False,False,False,1.572383893185852
CCDC80,0.03192776691799311,0.05668807595643675,0.02180817277154351,0.025248782553461784,True,False,False,0.6830472305676151
LINC00649,0.02634273480405846,0.030345341152378292,0.021755240313360152,0.023237349142494177,False,False,False,0.82585352186017
BET1,0.2697570511030438,0.35269477799497345,0.021755240313360152,0.023025619309760745,False,False,False,0.0806475316378289
UBQLNL,0.00847063203946756,0.008936051382295447,0.021755240313360152,0.026307431717128942,False,False,False,2.5683136998508584
ZSWIM4,0.10788420366750442,0.12361537745508704,0.021702307855176795,0.025513444844378574,False,False,False,0.20116297954112536
CYP4F3,0.007167457879549474,0.00772596109094294,0.021649375396993437,0.02344907897522761,False,False,False,3.0205096089597463
SCUBE3,0.07297775295541283,0.10304384250209439,0.021649375396993437,0.02609570188439551,False,False,False,0.29665719373711796
WRAP53,0.05343014055664153,0.05650190821930559,0.021649375396993437,0.023078551767944103,False,False,False,0.4051903133970392
MYBL1,0.0361165410034441,0.04198082472307549,0.02159644293881008,0.025195850095278426,False,False,False,0.5979654291021564
CASR,0.004095690216885414,0.005864283719631388,0.02159644293881008,0.022760957018843956,True,False,False,5.2729678748099245
LPCAT1,0.30540817276366006,0.4041701573117379,0.02159644293881008,0.02339614651704425,True,False,False,0.0707133759499045
ADGRG6,0.08628874616029042,0.18300288559992553,0.021490578022443363,0.02879525725174677,True,False,True,0.24905423915329994
TEX11,0.020571534952992646,0.021781625244345154,0.021490578022443363,0.02228456489519373,True,False,False,1.044675473733525
AC007880.1,0.005305780508237923,0.005305780508237923,0.021490578022443363,0.02318441668431082,False,False,False,4.050408415703667
HMSD,0.003909522479754258,0.004002606348319836,0.021437645564260005,0.023343214058860893,False,False,False,5.48344348325822
C10orf105,0.0015824257656148189,0.0018616773713115518,0.02133178064789329,0.02313148422612746,False,False,False,13.480430558842214
C2CD4A,0.004002606348319836,0.004095690216885414,0.02133178064789329,0.022972686851577388,False,False,False,5.329472546519014
NDNF,0.04542492786000186,0.09866890067951224,0.02133178064789329,0.039540546262968455,True,False,True,0.46960516291048693
KRT3,0.0013031741599180862,0.0013031741599180862,0.02133178064789329,0.022549227186110524,False,False,False,16.369094250022687
MPL,0.01042539327934469,0.01117006422786931,0.02133178064789329,0.022602159644293882,True,False,False,2.046136781252836
CCDC18,0.23168574885972262,0.33733593968165315,0.021225915731526573,0.023766673724327756,False,False,False,0.0916151115724347
RNPEPL1,0.19836172391324583,0.2362468584194359,0.021225915731526573,0.022178699978827016,False,False,False,0.10700610638375879
SKA3,0.015079586707623568,0.01582425765614819,0.021225915731526573,0.023766673724327756,True,False,False,1.4075926710110493
LINC00865,0.05017220515684632,0.05622265661360886,0.021172983273343216,0.023025619309760745,False,False,False,0.42200623247778507
AQP12B,0.0,0.0,0.021120050815159858,0.021649375396993437,False,False,False,21.120050815159857
ABHD15,0.009494554593688915,0.009959973936516802,0.0210671183569765,0.023766673724327756,False,False,False,2.2188632598921423
PLIN1,0.006981290142418319,0.0070743740109838965,0.0210671183569765,0.02403133601524455,True,False,False,3.0176540334533137
IL21R,0.010983896490738155,0.011728567439262776,0.02101418589879314,0.024878255346178275,True,False,False,1.9131813483960567
LINC01606,0.06031834683049427,0.11309690030717677,0.02101418589879314,0.024931187804361633,False,False,False,0.34838796159063995
USP6,0.02820441217537001,0.02969375407241925,0.02101418589879314,0.02265509210247724,True,False,False,0.7450673237978043
MAP7D3,0.019826864004468026,0.022247044587173043,0.02101418589879314,0.022813889477027314,False,False,False,1.059884502867299
OR51E1,9.308386856557759e-05,9.308386856557759e-05,0.02096125344060978,0.02228456489519373,False,False,False,20.96125344060978
CD33,0.008191380433770828,0.008191380433770828,0.02096125344060978,0.023343214058860893,True,False,False,2.558940292187169
FOXJ1,0.0008377548170901983,0.0008377548170901983,0.020908320982426423,0.022760957018843956,True,False,False,20.90832098242642
SLC14A2,0.13627478358000558,0.22014334915759098,0.020908320982426423,0.024348930764344696,False,False,False,0.15342765868456767
AC062029.1,0.002978683794098483,0.002978683794098483,0.020802456066059707,0.023237349142494177,False,False,False,6.9837745474274815
LDHAL6A,0.08582332681746253,0.10043749418225821,0.02074952360787635,0.022813889477027314,False,False,False,0.24177020837246813
RBM47,0.06711346923578144,0.11235222935865215,0.02069659114969299,0.02429599830616134,False,False,False,0.3083820786701134
ZNF648,0.0070743740109838965,0.007539793353811784,0.02069659114969299,0.023607876349777682,False,False,False,2.925572088436208
PRPH,0.0035371870054919483,0.0036302708740575257,0.020643658691509633,0.021861105229726868,True,False,False,5.83617961376021
MUC6,0.049148282602624965,0.05557106953364982,0.020537793775142917,0.021120050815159858,False,False,False,0.4178740881181067
MYH11,0.05631574048217444,0.11142139067299638,0.02048486131695956,0.08241583739148846,False,False,False,0.36375019029437444
CCR7,0.0013962580284836638,0.0013962580284836638,0.02048486131695956,0.021649375396993437,True,False,False,14.671257675206435
TEX15,0.10481243600484036,0.15954575072139998,0.02048486131695956,0.0220728350624603,False,False,False,0.19544304185443742
LRRIQ3,0.05827050172205157,0.08237922368053616,0.02048486131695956,0.02180817277154351,False,False,False,0.35154770787235873
LOX,0.013776412547705483,0.014986502839057992,0.0204319288587762,0.02154351048062672,True,True,False,1.4831095387150859
PSORS1C1,0.007539793353811784,0.007819044959508517,0.0204319288587762,0.02180817277154351,False,False,False,2.709879157158429
KCNA7,0.0036302708740575257,0.0036302708740575257,0.0204319288587762,0.021172983273343216,False,False,False,5.628210557175199
SELL,0.010611561016475845,0.011356231965000465,0.0204319288587762,0.025089985178911707,True,False,False,1.9254404537704626
AP000708.1,0.07213999813832263,0.07846970120078191,0.0204319288587762,0.021172983273343216,False,False,False,0.28322607965139707
CDC25A,0.008005212696639672,0.008656799776598716,0.020378996400592844,0.022602159644293882,True,False,False,2.545715794553127
CDCA2,0.0023270967141394397,0.0023270967141394397,0.020326063942409486,0.022549227186110524,True,False,False,8.734516197332203
GPR149,0.1025784231592665,0.3760588290049334,0.020326063942409486,0.027895405462629686,True,False,False,0.19815145638230952
GIMAP1,0.011821651307828354,0.013962580284836637,0.020273131484226128,0.021966970146093584,False,False,False,1.714915366417648
SERPINB13,0.0005585032113934655,0.0005585032113934655,0.020273131484226128,0.024348930764344696,False,False,False,20.273131484226127
KIF20A,0.00027925160569673273,0.00027925160569673273,0.020273131484226128,0.024401863222528054,True,False,False,20.273131484226127
MRGPRF,0.008191380433770828,0.008656799776598716,0.02022019902604277,0.02233749735337709,False,False,False,2.468472706099744
FBN2,0.10704644885041423,0.4062180024201806,0.02022019902604277,0.021966970146093584,False,False,True,0.188891824466763
BATF2,0.004468025691147724,0.004468025691147724,0.02022019902604277,0.021755240313360152,False,False,False,4.5255332945161975
COLCA1,0.033696360420739084,0.03825746998045239,0.020167266567859412,0.0220728350624603,False,False,False,0.5984998473439604
TRIP13,0.01740668342176301,0.01805827050172205,0.020167266567859412,0.022760957018843956,True,False,False,1.1585932873717308
FAM216B,0.006422786931024853,0.007260541748115051,0.020167266567859412,0.02159644293881008,False,False,False,3.139955720848024
WEE2,0.006608954668156008,0.006888206273852742,0.020114334109676054,0.02074952360787635,True,False,False,3.04349706113028
OAZ3,0.007260541748115051,0.00772596109094294,0.020061401651492696,0.020855388524243065,False,False,False,2.7630722813075135
VASH2,0.11523782928418505,0.17183282137205622,0.020061401651492696,0.022813889477027314,False,False,False,0.17408694502583685
CELSR1,0.039095224797542585,0.04812436004840361,0.01995553673512598,0.021490578022443363,True,False,False,0.510434121774901
CIITA,0.05249930187098576,0.06255235967606813,0.019849671818759265,0.02265509210247724,True,False,False,0.37809401480306876
IGFBP2,0.07213999813832263,0.10360234571348785,0.019796739360575907,0.02265509210247724,True,False,False,0.2744211238073122
CXCR2,0.0008377548170901983,0.0008377548170901983,0.01974380690239255,0.0204319288587762,True,False,False,19.74380690239255
BACE2,0.13255142883738247,0.24145955505910827,0.019690874444209187,0.021702307855176795,True,False,False,0.14855271359138997
ADAMTS12,0.0701852368984455,0.19798938843898353,0.01963794198602583,0.02096125344060978,True,True,False,0.2798016057770232
PKD1L1,0.31946383691706226,0.6150051196127712,0.01963794198602583,0.021172983273343216,True,False,False,0.06147156490555813
CCDC158,0.08963976542865121,0.12054360979242297,0.01963794198602583,0.02133178064789329,False,False,False,0.21907623131451245
FREM3,0.0992274038909057,0.15144745415619473,0.01963794198602583,0.022760957018843956,False,False,False,0.19790845286667494
ACTL7B,9.308386856557759e-05,9.308386856557759e-05,0.01958500952784247,0.02233749735337709,False,False,False,19.58500952784247
FBXO43,0.009494554593688915,0.01042539327934469,0.01958500952784247,0.021490578022443363,True,False,False,2.0627623270354083
MRPL46,0.10546402308479941,0.11719259052406218,0.01958500952784247,0.020008469193309338,False,False,False,0.18570322802966607
DNAJC27-AS1,0.34320022340128453,0.5424927860001861,0.019532077069659114,0.020537793775142917,False,False,False,0.05691160942754214
INTS6-AS1,0.2544912966582891,0.3409662105557107,0.019426212153292398,0.02096125344060978,False,False,False,0.07633350298566943
C5orf47,0.027180489621148655,0.03127617983803407,0.019426212153292398,0.02048486131695956,False,False,False,0.7147116341192473
ADAMTS2,0.0946662943311924,0.155356976635949,0.01937327969510904,0.020167266567859412,True,False,False,0.2046481256288657
DPEP3,0.0006515870799590431,0.0007446709485246207,0.01937327969510904,0.020273131484226128,False,False,False,19.37327969510904
KIAA2012,0.13227217723168574,0.21688541375779577,0.01937327969510904,0.021914037687910226,False,False,False,0.14646526654789332
OR51E2,0.007353625616680629,0.009122219119426603,0.01937327969510904,0.02048486131695956,False,False,False,2.634520807146284
THSD4-AS1,0.08312389462906078,0.11160755841012752,0.019320347236925682,0.022866821935210672,False,False,False,0.2324283206789391
SCN5A,0.05343014055664153,0.07828353346365075,0.019267414778742324,0.021755240313360152,False,False,False,0.3606094720697366
CASQ2,0.004188774085450991,0.004654193428278879,0.019267414778742324,0.021649375396993437,True,False,False,4.599774154845084
OSTN,0.03890905706041143,0.060690682304756584,0.019267414778742324,0.023713741266144398,False,False,False,0.49519099753116935
PTOV1-AS1,0.03434794750069813,0.03760588290049335,0.019214482320558966,0.020326063942409486,False,False,False,0.5594070015440785
CFTR,0.21241738806664806,0.3162989853858326,0.019214482320558966,0.02048486131695956,True,False,False,0.09045625923302583
SFRP4,0.12324304198082472,0.15963883458996556,0.019214482320558966,0.02069659114969299,True,False,False,0.15590723834574394
MOV10L1,0.12761798380340686,0.16866796984082658,0.01916154986237561,0.021384713106076647,False,False,False,0.1501477244139323
C14orf119,0.09196686214279065,0.09913432002234013,0.01916154986237561,0.020167266567859412,False,False,False,0.20835276333147892
SLC22A6,0.15880107977287536,0.2728288187657079,0.01910861740419225,0.021120050815159858,False,False,False,0.12033052565840407
SMO,0.03043842502094387,0.03481336684352602,0.01910861740419225,0.0220728350624603,True,False,False,0.6277794396735087
C10orf25,0.009122219119426603,0.009308386856557759,0.019055684946008893,0.020008469193309338,False,False,False,2.088930850765036
CHRNA6,0.05082379223680536,0.0764218560923392,0.019055684946008893,0.02884818970993013,True,False,True,0.3749363065475706
BAAT,0.10667411337615192,0.1287349902261938,0.019055684946008893,0.020378996400592844,True,False,False,0.17863457537083205
CHIT1,0.02634273480405846,0.028297496043935586,0.019055684946008893,0.02159644293881008,True,False,False,0.7233753476147474
