supertype,gene,frac_snrna,mean_snrna,frac_merfish,mean_merfish,n_cells_snrna,n_cells_merfish
Micro-PVM_2,DCLK1,0.08,0.08333333333333333,0.269,0.4144971287883025,300,1000
Micro-PVM_2,GRIP1,0.08666666666666667,0.09666666666666666,0.077,0.08294891605889054,300,1000
Micro-PVM_2,ITGA8,0.006666666666666667,0.006666666666666667,0.049,0.055527239103781725,300,1000
Micro-PVM_2,CD74,0.7933333333333333,1.98,0.947,17.03164104906805,300,1000
Micro-PVM_2,PLD5,0.013333333333333334,0.013333333333333334,0.078,0.08210558556541671,300,1000
Micro-PVM_2,NLGN1,0.14333333333333334,0.16666666666666666,0.031,0.03267201531674323,300,1000
Micro-PVM_2,LAMP5,0.016666666666666666,0.02,0.169,0.2542165394207323,300,1000
Micro-PVM_2,ASTN2,0.09,0.1,0.204,0.27016199485518416,300,1000
Micro-PVM_2,DLX1,0.0,0.0,0.127,0.1638945295885759,300,1000
Micro-PVM_2,KCNMB2,0.09666666666666666,0.13666666666666666,0.03,0.02889007475515885,300,1000
Micro-PVM_2,GRID2,0.5233333333333333,4.1866666666666665,0.675,1.7116737833996523,300,1000
Micro-PVM_2,FGF13,0.01,0.01,0.135,0.15281995887516472,300,1000
Micro-PVM_2,GRIK3,0.006666666666666667,0.006666666666666667,0.124,0.15876134465541242,300,1000
Micro-PVM_2,RGS6,0.056666666666666664,0.056666666666666664,0.144,0.1627962053159734,300,1000
Micro-PVM_2,RBFOX3,0.04,0.04,0.537,1.1993270516432188,300,1000
Micro-PVM_2,SATB2,0.06333333333333334,0.06666666666666667,0.59,0.9652037861037128,300,1000
Micro-PVM_2,CUX2,0.03666666666666667,0.03666666666666667,0.277,0.44812846202201523,300,1000
Micro-PVM_2,PRRT4,0.0,0.0,0.04,0.04184425088721293,300,1000
Micro-PVM_2,ANK1,0.05,0.05333333333333334,0.115,0.1431991651242576,300,1000
Micro-PVM_2,SLC32A1,0.01,0.01,0.161,0.2545557373589386,300,1000
Micro-PVM_2,BTBD11,0.01,0.01,0.061,0.07300087675296803,300,1000
Micro-PVM_2,GRIP2,0.0033333333333333335,0.0033333333333333335,0.185,0.3008616510106998,300,1000
Micro-PVM_2,GAD2,0.016666666666666666,0.016666666666666666,0.049,0.05410832980835052,300,1000
Micro-PVM_2,CBLN2,0.023333333333333334,0.023333333333333334,0.104,0.12403606711191335,300,1000
Micro-PVM_2,TAFA1,0.11,0.15,0.05,0.04930825136800614,300,1000
Micro-PVM_2,KCNIP4,0.5466666666666666,0.8666666666666667,0.174,0.20490308212030128,300,1000
Micro-PVM_2,CA10,0.016666666666666666,0.016666666666666666,0.127,0.15950875661674857,300,1000
Micro-PVM_2,CSMD1,0.31333333333333335,0.38,0.108,0.12048351666516746,300,1000
Micro-PVM_2,CNTNAP5,0.06,0.06666666666666667,0.171,0.21462370804347525,300,1000
Micro-PVM_2,FRMPD4,0.10666666666666667,0.11333333333333333,0.086,0.10386619999017471,300,1000
Micro-PVM_2,HS6ST3,0.09666666666666666,0.10666666666666667,0.143,0.1739121932628221,300,1000
Micro-PVM_2,SORCS1,0.16,0.19666666666666666,0.086,0.0928273623142993,300,1000
Micro-PVM_2,TENM2,0.13,0.13666666666666666,0.187,0.2366367578496966,300,1000
Micro-PVM_2,CLSTN2,0.04,0.043333333333333335,0.208,0.34866923001302996,300,1000
Micro-PVM_2,ROBO1,0.04666666666666667,0.04666666666666667,0.173,0.21113212903325862,300,1000
Micro-PVM_2,ZNF385D,0.02666666666666667,0.02666666666666667,0.092,0.10288904375905483,300,1000
Micro-PVM_2,COL11A1,0.006666666666666667,0.006666666666666667,0.11,0.12498630773340923,300,1000
Micro-PVM_2,SLC24A2,0.04666666666666667,0.04666666666666667,0.204,0.2746795711558998,300,1000
Micro-PVM_2,PDE4B,0.6066666666666667,1.5266666666666666,0.443,0.7058712857533089,300,1000
Micro-PVM_2,RBFOX1,0.3433333333333333,0.4,0.202,0.27830977744535507,300,1000
Micro-PVM_2,GRIN3A,0.006666666666666667,0.006666666666666667,0.076,0.08103817035481359,300,1000
Micro-PVM_2,SEMA6D,0.20666666666666667,0.25,0.198,0.2663867872123909,300,1000
Micro-PVM_2,TMEM132D,0.03666666666666667,0.03666666666666667,0.225,0.2622017198023551,300,1000
Micro-PVM_2,ITGB8,0.0033333333333333335,0.0033333333333333335,0.354,0.5109242803454144,300,1000
Micro-PVM_2,PLCB1,0.15666666666666668,0.17,0.137,0.17369671402082196,300,1000
Micro-PVM_2,SORCS3,0.043333333333333335,0.043333333333333335,0.113,0.12186232858149898,300,1000
Micro-PVM_2,STXBP6,0.013333333333333334,0.013333333333333334,0.15,0.18402164677345664,300,1000
Micro-PVM_2,GRM7,0.07666666666666666,0.08666666666666667,0.131,0.1484480054981181,300,1000
Micro-PVM_2,HCN1,0.06,0.06666666666666667,0.123,0.14811408019605957,300,1000
Micro-PVM_2,RFX3,0.4766666666666667,0.7833333333333333,0.275,0.34758327481775475,300,1000
Micro-PVM_2,GPC5,0.023333333333333334,0.023333333333333334,0.192,0.26542747508405046,300,1000
Micro-PVM_2,EBF1,0.0033333333333333335,0.0033333333333333335,0.064,0.09084790392139908,300,1000
Micro-PVM_2,UNC5B,0.07666666666666666,0.09,0.48,0.9046535076633674,300,1000
Micro-PVM_2,CARTPT,0.006666666666666667,0.006666666666666667,0.09,0.12407498445583144,300,1000
Micro-PVM_2,HTR2A,0.0033333333333333335,0.006666666666666667,0.082,0.09181792530707178,300,1000
Micro-PVM_2,LAMA4,0.0,0.0,0.112,0.1503373031793078,300,1000
Micro-PVM_2,RGS12,0.3566666666666667,0.5633333333333334,0.288,0.3860935421336974,300,1000
Micro-PVM_2,CACHD1,0.01,0.01,0.201,0.24886540491418985,300,1000
Micro-PVM_2,EGFR,0.01,0.01,0.147,0.19342116644369645,300,1000
Micro-PVM_2,SLIT3,0.013333333333333334,0.013333333333333334,0.126,0.15677394937475128,300,1000
Micro-PVM_2,NFIA,0.5333333333333333,1.1233333333333333,0.866,1.6709553316023196,300,1000
Micro-PVM_2,LUZP2,0.02,0.02,0.21,0.2655651326775261,300,1000
Micro-PVM_2,CHODL,0.006666666666666667,0.006666666666666667,0.01,0.011205394708234357,300,1000
Micro-PVM_2,NPY,0.013333333333333334,0.013333333333333334,0.072,0.08139717528189422,300,1000
Micro-PVM_2,DLC1,0.04666666666666667,0.05,0.087,0.1121548016339796,300,1000
Micro-PVM_2,L3MBTL4,0.41333333333333333,0.7266666666666667,0.234,0.31656188101383304,300,1000
Micro-PVM_2,MOG,0.0,0.0,0.278,0.8215228930641304,300,1000
Micro-PVM_2,NXPH2,0.0033333333333333335,0.0033333333333333335,0.017,0.017604129236860642,300,1000
Micro-PVM_2,SULF1,0.0,0.0,0.049,0.05338838837550115,300,1000
Micro-PVM_2,NDNF,0.0,0.0,0.04,0.04494032123953445,300,1000
Micro-PVM_2,FOXP2,0.8566666666666667,2.65,0.291,0.3767871050439346,300,1000
Micro-PVM_2,KAZN,0.12,0.13333333333333333,0.338,0.4950756781513853,300,1000
Micro-PVM_2,NRG1,0.06333333333333334,0.06666666666666667,0.046,0.051504130200720685,300,1000
Micro-PVM_2,HS3ST2,0.01,0.01,0.163,0.2556285990816941,300,1000
Micro-PVM_2,TMEM255A,0.03,0.03333333333333333,0.08,0.08359653661078957,300,1000
Micro-PVM_2,RORB,0.02666666666666667,0.02666666666666667,0.23,0.2874140572941376,300,1000
Micro-PVM_2,DCN,0.0,0.0,0.128,0.22378649488897634,300,1000
Micro-PVM_2,KIRREL3,0.11333333333333333,0.15,0.189,0.24350516330209895,300,1000
Micro-PVM_2,CDH6,0.0,0.0,0.066,0.07529866109895142,300,1000
Micro-PVM_2,SCUBE1,0.006666666666666667,0.006666666666666667,0.026,0.0279151461269541,300,1000
Micro-PVM_2,FEZF2,0.0,0.0,0.132,0.17007060001408011,300,1000
Micro-PVM_2,PDGFD,0.01,0.01,0.023,0.025005639839692003,300,1000
Micro-PVM_2,TH,0.0,0.0,0.091,0.09326234658070172,300,1000
Micro-PVM_2,PRKG1,0.05,0.05333333333333334,0.071,0.08264765543889693,300,1000
Micro-PVM_2,FBXL7,0.006666666666666667,0.006666666666666667,0.188,0.2278129723964144,300,1000
Micro-PVM_2,EYA4,0.0033333333333333335,0.0033333333333333335,0.054,0.056091187491157365,300,1000
