group,rank,gene,wilcoxon_score,logfoldchange,pval_adj,subclass
Sst_12,24,PAM,22.892078399658203,1.0961790084838867,6.641090639428196e-113,Sst
Sst_12,25,ADAMTS6,22.24297332763672,2.818737745285034,1.334029208076289e-106,Sst
Sst_12,26,TRHDE,22.018003463745117,1.872248888015747,1.846031161809453e-104,Sst
Sst_12,27,SHISA6,22.005765914916992,1.2457550764083862,2.350868963772778e-104,Sst
Sst_12,28,BICC1,21.994449615478516,2.249113082885742,2.9354153389594464e-104,Sst
Sst_12,29,DPP6,21.9611873626709,1.4221420288085938,5.946045282762131e-104,Sst
Sst_12,30,CACNB4,21.673707962036133,0.9387639164924622,2.886636837590985e-101,Sst
Sst_12,31,EPB41L4A,21.660301208496094,2.292358636856079,3.7722012074577366e-101,Sst
Sst_12,32,SORL1,21.512981414794922,2.1369595527648926,8.926319045204359e-100,Sst
Sst_12,33,GABRG3,21.372241973876953,1.8996113538742065,1.7572441513858345e-98,Sst
Sst_12,34,PTPRD,21.368793487548828,1.5404919385910034,1.8517114159751528e-98,Sst
Sst_12,35,GRID2,21.251394271850586,1.0868383646011353,2.2249792909063593e-97,Sst
Sst_12,36,RIPOR2,21.12087059020996,1.2815052270889282,3.4831696855734814e-96,Sst
Sst_12,37,PDE1C,20.993703842163086,1.563148856163025,4.8997016468833066e-95,Sst
Sst_12,38,MAN2A1,20.769039154052734,1.8146694898605347,5.294075517876384e-93,Sst
Sst_12,39,CDH2,20.698049545288086,1.1519343852996826,2.2710410598609582e-92,Sst
Sst_12,40,MAP3K5,20.560380935668945,1.181355595588684,3.840493290246357e-91,Sst
Sst_12,41,LSAMP,20.268943786621094,0.8515349626541138,1.4409130121381956e-88,Sst
Sst_12,42,NDST4,20.129514694213867,2.201488733291626,2.3826504815511757e-87,Sst
Sst_12,43,PDE8B,20.119829177856445,1.082165002822876,2.8468833684719895e-87,Sst
Sst_12,44,CNTN3,20.093795776367188,1.4499695301055908,4.729747914984139e-87,Sst
Sst_12,45,UTRN,19.90713119506836,1.5895411968231201,1.963177596549086e-85,Sst
Sst_12,46,PLEKHA5,19.85772132873535,0.838854193687439,5.170085522616335e-85,Sst
Sst_12,47,GLRA2,19.676809310913086,1.9088306427001953,1.8052643748382524e-83,Sst
Sst_12,48,MGAT4C,19.6617488861084,1.20502507686615,2.3915587465820176e-83,Sst
