group,rank,gene,wilcoxon_score,logfoldchange,pval_adj,round,marker_type,subclass,detection_efficiency,eff_source,frac_snrna_in_group,predicted_spatial_detection,composite_score,spatially_validated,best_spatial_r
L6b_3,43,RAP1GDS1,7.419002532958984,0.9844639897346497,5.617246120493285e-11,2,within_L6b,L6b,0.4517444668705591,median_fallback,1.0,0.4517444668705591,3.351493343962884,False,
L6b_3,44,CDH10,7.367950916290283,0.704938530921936,8.008858087733283e-11,2,within_L6b,L6b,0.2985449298525992,calibrated,1.0,0.2985449298525992,2.1996643894612764,False,
L6b_3,45,ARHGAP31,7.322004795074463,3.8140881061553955,1.0672949783830732e-10,2,within_L6b,L6b,0.6213493852719694,calibrated,0.7083333333333334,0.44012248123431164,3.2225789180177,False,
L6b_3,46,NTM,7.319145679473877,1.149895191192627,1.0755450428463078e-10,2,within_L6b,L6b,0.4517444668705591,median_fallback,1.0,0.4517444668705591,3.3063835629218823,False,
L6b_3,47,PLAGL1,7.183144569396973,1.5566891431808472,2.821739248541704e-10,2,within_L6b,L6b,0.3242239660344452,calibrated,0.9166666666666666,0.29720530219824143,2.134868652481284,False,
L6b_3,48,MRTFB,7.178652286529541,0.7770181894302368,2.87862819594742e-10,2,within_L6b,L6b,0.4517444668705591,median_fallback,1.0,0.4517444668705591,3.2429164500274075,False,
L6b_3,49,GALNT17,7.176609992980957,0.888357400894165,2.884946559404769e-10,2,within_L6b,L6b,0.4517444668705591,median_fallback,1.0,0.4517444668705591,3.241993855217109,False,
L6b_3,50,MTUS2,7.128417491912842,0.8996568918228149,3.997624131654986e-10,2,within_L6b,L6b,0.4517444668705591,median_fallback,1.0,0.4517444668705591,3.2202231595149344,False,
L6b_4,1,INPP4B,20.239107131958008,3.6142492294311523,1.4132446652941459e-86,2,within_L6b,L6b,0.1297965608816176,calibrated,1.0,0.1297965608816176,2.6269665010427685,False,
L6b_4,2,KCNIP4,19.340534210205078,1.741790533065796,3.905725528390047e-79,2,within_L6b,L6b,0.1656659811065251,calibrated,1.0,0.1656659811065251,4.806102862586906,True,0.8672739704514252
L6b_4,3,LHFPL3,17.641956329345703,2.8703367710113525,5.345660067660913e-66,2,within_L6b,L6b,0.4517444668705591,median_fallback,0.9804878048780488,0.4429299406877189,7.8141506705724195,False,
L6b_4,4,TRPC6,16.307344436645508,2.6994378566741943,1.993686169196976e-56,2,within_L6b,L6b,0.3114137540584262,calibrated,0.9024390243902439,0.2810319243941895,4.582884388789367,False,
L6b_4,5,FRAS1,15.817251205444336,1.1477335691452026,3.9714996108647146e-53,2,within_L6b,L6b,0.1107863166533961,calibrated,0.9951219512195122,0.11024589559655026,1.743787025019825,False,
L6b_4,6,BCL11B,15.702995300292969,1.7608411312103271,2.3005466860396666e-52,2,within_L6b,L6b,0.4517444668705591,median_fallback,0.9804878048780488,0.4429299406877189,6.955326776978294,False,
L6b_4,7,HS3ST4,15.401350975036621,0.6816791296005249,2.323630579908339e-50,2,within_L6b,L6b,0.3400344747887955,calibrated,1.0,0.3400344747887955,5.236990289834481,False,
L6b_4,8,CNTNAP5,15.014915466308594,0.8162978887557983,6.032575574751784e-48,2,within_L6b,L6b,0.2363121526323058,calibrated,1.0,0.2363121526323058,5.3223104931532275,True,0.8679959854018724
L6b_4,9,TBL1X,14.914225578308105,2.118337869644165,2.6545741858190563e-47,2,within_L6b,L6b,0.4571608588083006,calibrated,0.8780487804878049,0.4014095345633859,5.986712347762001,False,
L6b_4,10,PLCXD3,14.886244773864746,1.7487748861312866,3.9129767966424636e-47,2,within_L6b,L6b,0.2428787429911988,calibrated,0.9853658536585366,0.2393244199230349,3.5626418953374905,False,
L6b_4,11,ATP8A2,14.714224815368652,0.6967688202857971,4.900392538350767e-46,2,within_L6b,L6b,0.1519431517456618,calibrated,1.0,0.1519431517456618,2.2357256939413417,False,
L6b_4,12,AC139720.1,14.666848182678223,2.991518020629883,9.578467124805079e-46,2,within_L6b,L6b,0.4517444668705591,median_fallback,0.7853658536585366,0.35478467885931714,5.203573022369852,False,
L6b_4,13,PCSK2,14.640563011169434,1.098611831665039,1.3712397297586303e-45,2,within_L6b,L6b,0.282726221574286,calibrated,0.9902439024390244,0.27996791697356127,4.098887929557276,False,
L6b_4,14,SORCS3,14.17993450164795,0.7971348762512207,9.486965067756442e-43,2,within_L6b,L6b,0.1951783849891044,calibrated,1.0,0.1951783849891044,4.151425072924392,True,0.9564749208845656
L6b_4,15,GALNT17,13.928529739379883,0.8349713087081909,3.0122379366654373e-41,2,within_L6b,L6b,0.4517444668705591,median_fallback,1.0,0.4517444668705591,6.292136241406892,False,
L6b_4,16,GRIA1,13.813955307006836,0.7305156588554382,1.4248588605265425e-40,2,within_L6b,L6b,0.4517444668705591,median_fallback,0.9951219512195122,0.449540835324849,6.209937007851984,False,
L6b_4,17,KCNIP4-IT1,13.502347946166992,1.5997183322906494,9.290097111520536e-39,2,within_L6b,L6b,0.295709719464688,calibrated,0.8878048780487805,0.2625325314271864,3.544805586517892,False,
L6b_4,18,ERG,13.358733177185059,1.9093830585479736,6.338992437954411e-38,2,within_L6b,L6b,0.3982261186654612,calibrated,0.926829268292683,0.36908762217774455,4.93054306367418,False,
L6b_4,19,WIPF3,13.351737976074219,1.7188655138015747,6.83440353940464e-38,2,within_L6b,L6b,0.4775052553106634,calibrated,0.9024390243902439,0.4309193767437694,5.753522607096019,False,
L6b_4,20,RNF220,13.204625129699707,1.7595239877700806,4.4601182140452755e-37,2,within_L6b,L6b,0.4517444668705591,median_fallback,0.9902439024390244,0.447337203779139,5.9069200824716175,False,
L6b_4,21,CTBP2,13.005154609680176,1.5900392532348633,5.6992816712718125e-36,2,within_L6b,L6b,0.4517444668705591,median_fallback,0.9121951219512195,0.4120790990477783,5.3591523945340676,False,
L6b_4,22,TENM3,12.96848201751709,0.8413446545600891,8.92284058244182e-36,2,within_L6b,L6b,0.2102641799225478,calibrated,1.0,0.2102641799225478,2.7268072362535394,False,
L6b_4,23,RASGRF2,12.875953674316406,1.1281224489212036,2.841481094947983e-35,2,within_L6b,L6b,0.3130902774684391,calibrated,0.9853658536585366,0.30850846852987657,5.9585111233874875,True,0.8457658196917845
L6b_4,24,PTPRO,12.855073928833008,1.2126145362854004,3.669920741845508e-35,2,within_L6b,L6b,0.2670198565760525,calibrated,0.9902439024390244,0.2644147848045788,3.3990716065393314,False,
L6b_4,25,MAGI2,12.755444526672363,0.5957537293434143,1.2877346577589166e-34,2,within_L6b,L6b,0.4517444668705591,median_fallback,0.9951219512195122,0.449540835324849,5.734093187460068,False,
L6b_4,26,LINC01876,12.599852561950684,2.9771134853363037,8.995497280264085e-34,2,within_L6b,L6b,0.4517444668705591,median_fallback,0.6780487804878049,0.30630478485369617,3.8593951281765966,False,
L6b_4,27,IL15,12.411510467529297,2.9206531047821045,8.803331124492907e-33,2,within_L6b,L6b,0.3291025572629167,calibrated,0.6536585365853659,0.21512069596697972,2.669972769776356,False,
L6b_4,28,ADAMTSL3,12.26026439666748,1.6177167892456055,5.426076261214843e-32,2,within_L6b,L6b,0.0852788028020042,calibrated,0.9317073170731708,0.07945488456186733,0.9741378923351867,False,
L6b_4,29,RGS6,12.253480911254883,1.4299204349517822,5.832675249269113e-32,2,within_L6b,L6b,0.4517444668705591,median_fallback,0.9902439024390244,0.447337203779139,8.222156831102723,True,0.9474842924914936
L6b_4,30,ATP8B4,12.188085556030273,2.5776784420013428,1.2749149497483006e-31,2,within_L6b,L6b,0.3114385359684465,calibrated,0.7121951219512195,0.22180500610435702,2.7033783911557205,False,
L6b_4,31,MRTFB,12.08517074584961,0.6174858808517456,4.338382629018224e-31,2,within_L6b,L6b,0.4517444668705591,median_fallback,0.9951219512195122,0.449540835324849,5.432777752132662,False,
L6b_4,32,CALCRL,12.027831077575684,2.236168384552002,8.518467514576053e-31,2,within_L6b,L6b,0.4517444668705591,median_fallback,0.7560975609756098,0.3415628895850569,4.108260738297699,False,
L6b_4,33,RNF152,11.988509178161621,1.9076064825057983,1.3420948534618941e-30,2,within_L6b,L6b,0.3381182368055118,calibrated,0.775609756097561,0.2622478031808604,3.143960195386467,False,
L6b_4,34,PCDH11X,11.928094863891602,0.5401468873023987,2.667790894080079e-30,2,within_L6b,L6b,0.1505677686525603,calibrated,1.0,0.1505677686525603,1.7959866279322234,False,
L6b_4,35,PTPRT,11.903505325317383,1.628309726715088,3.548186379664376e-30,2,within_L6b,L6b,0.2353443313493328,calibrated,1.0,0.2353443313493328,2.8014225015000416,False,
L6b_4,36,NOVA1,11.773033142089844,0.7410335540771484,1.602285944062945e-29,2,within_L6b,L6b,0.1531149081508765,calibrated,0.9951219512195122,0.15236800615989662,1.7938335863146124,False,
L6b_4,37,SYNPR,11.76370620727539,1.2505626678466797,1.7730022081398395e-29,2,within_L6b,L6b,0.4517444668705591,median_fallback,0.9560975609756097,0.43191178295916866,5.080883322192154,False,
L6b_4,38,TMTC1,11.759572982788086,1.34892737865448,1.8448937265662767e-29,2,within_L6b,L6b,0.2175686181822476,calibrated,0.9707317073170731,0.2112007561866696,2.483630706397174,False,
L6b_4,39,AC110296.1,11.703081130981445,1.706105351448059,3.563574527018359e-29,2,within_L6b,L6b,0.4517444668705591,median_fallback,0.8390243902439024,0.3790246258621276,4.435755947104368,False,
L6b_4,40,SORL1,11.543567657470703,0.9207336902618408,2.245377709226457e-28,2,within_L6b,L6b,0.5029358626797075,calibrated,0.9804878048780488,0.49312247999327413,5.692392711222103,False,
L6b_4,41,ARAP2,11.488241195678711,1.0270812511444092,4.155933428193597e-28,2,within_L6b,L6b,0.4121608167623806,calibrated,0.9365853658536586,0.38602378935793696,4.434734399413853,False,
L6b_4,42,PDZRN4,11.453265190124512,0.7537850141525269,6.172862553892578e-28,2,within_L6b,L6b,0.4517444668705591,median_fallback,1.0,0.4517444668705591,5.17394917723993,False,
L6b_4,43,AC091078.1,11.431537628173828,1.3933616876602173,7.862779826415351e-28,2,within_L6b,L6b,0.4517444668705591,median_fallback,0.9365853658536586,0.42309725677632853,4.836652211215724,False,
L6b_4,44,TTC39C,11.42443561553955,1.0061300992965698,8.460993599489565e-28,2,within_L6b,L6b,0.4517444668705591,median_fallback,0.9463414634146341,0.42750451986774857,4.883997862581242,False,
L6b_4,45,HCRTR2,11.416380882263184,1.238771915435791,9.205364693543921e-28,2,within_L6b,L6b,0.4517444668705591,median_fallback,0.9317073170731708,0.42089362523061846,4.805081936549278,False,
L6b_4,46,AC110023.1,11.395501136779785,1.3243266344070435,1.160510401622451e-27,2,within_L6b,L6b,0.4517444668705591,median_fallback,0.9073170731707317,0.40987546750206827,4.670736355857965,False,
L6b_4,47,VWC2,11.245102882385254,1.4486678838729858,6.2965912795153684e-27,2,within_L6b,L6b,0.0763450913916373,calibrated,0.8780487804878049,0.06703471439265714,0.7538122600367411,False,
L6b_4,48,RBMS1,11.185112953186035,0.902574360370636,1.1741750179729132e-26,2,within_L6b,L6b,0.4517444668705591,median_fallback,0.975609756097561,0.44072630914200883,4.9295735491941555,False,
L6b_4,49,MTUS2,11.172394752502441,0.7169395685195923,1.3448201125883482e-26,2,within_L6b,L6b,0.4517444668705591,median_fallback,1.0,0.4517444668705591,5.047067511136647,False,
L6b_4,50,IQCJ-SCHIP1,11.157661437988281,1.0400208234786987,1.5753862463759095e-26,2,within_L6b,L6b,0.4517444668705591,median_fallback,0.9853658536585366,0.4451335722334289,4.966649693662901,False,
L6b_5,1,KCNIP4,13.474931716918945,1.5578761100769043,7.0065415492481e-37,2,within_L6b,L6b,0.1656659811065251,calibrated,1.0,0.1656659811065251,3.348506674840215,True,0.8672739704514252
L6b_5,2,TENM3,13.279895782470703,1.1330347061157227,4.8288541263556686e-36,2,within_L6b,L6b,0.2102641799225478,calibrated,1.0,0.2102641799225478,2.792286396158104,False,
L6b_5,3,CDC14A,12.598932266235352,2.7727127075195312,2.2752718328483804e-32,2,within_L6b,L6b,0.5459266042855846,calibrated,0.8909090909090909,0.4863709747271572,6.127754966850319,False,
L6b_5,4,LHFPL3,12.566795349121094,2.50016188621521,2.5633387964920607e-32,2,within_L6b,L6b,0.4517444668705591,median_fallback,1.0,0.4517444668705591,5.67698026526013,False,
L6b_5,5,CNTN3,11.684008598327637,1.4036622047424316,8.178648240072883e-28,2,within_L6b,L6b,0.3328798224746393,calibrated,0.990909090909091,0.32985364227032443,3.854012792476159,False,
L6b_5,6,RGS6,11.574994087219238,1.6864246129989624,2.513868220579754e-27,2,within_L6b,L6b,0.4517444668705591,median_fallback,1.0,0.4517444668705591,7.843409299441093,True,0.9474842924914936
L6b_5,7,ALCAM,11.299615859985352,1.7880661487579346,5.254080630555857e-26,2,within_L6b,L6b,0.4517444668705591,median_fallback,0.9818181818181818,0.44353093110927616,7.517593715334671,True,0.8303927154569313
L6b_5,8,CHST11,11.214703559875488,1.6340993642807007,1.00127074809255e-25,2,within_L6b,L6b,0.4517444668705591,median_fallback,0.990909090909091,0.4476376989899177,5.020124096396702,False,
L6b_5,9,ADAMTSL3,11.049864768981934,1.93690824508667,5.834953350347687e-25,2,within_L6b,L6b,0.0852788028020042,calibrated,0.9363636363636364,0.07985196989642211,0.8823534688922806,False,
L6b_5,10,NOVA1,10.961073875427246,0.9553999900817871,1.4424849863125161e-24,2,within_L6b,L6b,0.1531149081508765,calibrated,1.0,0.1531149081508765,1.6783038196710147,False,
L6b_5,11,WWTR1,10.87934684753418,1.6597330570220947,3.2939765917884127e-24,2,within_L6b,L6b,0.3322550273759428,calibrated,0.9636363636363636,0.320173026380454,3.4832734052176697,False,
L6b_5,12,SPOCK1,10.766037940979004,2.0768439769744873,9.926153484259904e-24,2,within_L6b,L6b,0.6420665718928315,calibrated,0.9181818181818182,0.5895338523743271,6.346943822153521,False,
L6b_5,13,MDFIC,10.555765151977539,1.6455267667770386,8.962557690212683e-23,2,within_L6b,L6b,0.4517444668705591,median_fallback,0.9818181818181818,0.44353093110927616,4.681808346427448,False,
L6b_5,14,GRIA4,10.46517276763916,0.9864758253097534,2.212108211651299e-22,2,within_L6b,L6b,0.4517444668705591,median_fallback,1.0,0.4517444668705591,4.727583892625446,False,
L6b_5,15,STXBP5,10.282049179077148,0.7902721762657166,1.2894278576013302e-21,2,within_L6b,L6b,0.4517444668705591,median_fallback,1.0,0.4517444668705591,4.644858824739076,False,
L6b_5,16,ERG,10.027450561523438,1.7819828987121582,1.6010252859893324e-20,2,within_L6b,L6b,0.3982261186654612,calibrated,0.9636363636363636,0.38374516889580806,3.847985709326177,False,
L6b_5,17,GRM7,9.862334251403809,1.1571860313415527,8.056065222631271e-20,2,within_L6b,L6b,0.4517444668705591,median_fallback,1.0,0.4517444668705591,6.6828823927495025,True,0.8656431543138075
L6b_5,18,RASGRF2,9.586402893066406,1.0632154941558838,1.0773861735099159e-18,2,within_L6b,L6b,0.3130902774684391,calibrated,1.0,0.3130902774684391,4.502114312571612,True,0.8457658196917845
L6b_5,19,RMST,9.431953430175781,1.742010235786438,4.426766368080082e-18,2,within_L6b,L6b,0.4517444668705591,median_fallback,0.9,0.4065700201835032,3.8347494964764297,False,
L6b_5,20,CNTNAP5,9.424888610839844,0.655281126499176,4.577295445263862e-18,2,within_L6b,L6b,0.2363121526323058,calibrated,1.0,0.2363121526323058,3.3408235739208987,True,0.8679959854018724
L6b_5,21,WIPF3,9.286091804504395,1.4273765087127686,1.6466799841692736e-17,2,within_L6b,L6b,0.4775052553106634,calibrated,0.9363636363636364,0.44711855724543936,4.151983970078703,False,
L6b_5,22,NPNT,9.230268478393555,2.1801600456237793,2.6905157226636082e-17,2,within_L6b,L6b,0.3770724757844905,calibrated,0.7,0.26395073304914335,2.43633613111238,False,
L6b_5,23,PCDH7,9.021796226501465,0.7392364740371704,1.6860478454512968e-16,2,within_L6b,L6b,0.254251071692692,calibrated,1.0,0.254251071692692,2.293801359181082,False,
L6b_5,24,AL117329.1,8.763179779052734,1.880202293395996,1.5522790606469255e-15,2,within_L6b,L6b,0.4517444668705591,median_fallback,0.8636363636363636,0.3901429486609374,3.4188927986455355,False,
L6b_5,25,PLCB4,8.71275806427002,1.0808141231536865,2.3467531952191155e-15,2,within_L6b,L6b,0.4517444668705591,median_fallback,0.9545454545454546,0.4312106274673519,3.7570338718651053,False,
L6b_5,26,CTBP2,8.63449478149414,1.2891112565994263,4.479231814925303e-15,2,within_L6b,L6b,0.4517444668705591,median_fallback,0.9363636363636364,0.422997091706069,3.652366180923251,False,
L6b_5,27,ADCY8,8.59751033782959,1.2502572536468506,6.042187766255138e-15,2,within_L6b,L6b,0.2514606607291341,calibrated,0.9454545454545454,0.23774462468936314,2.0440118685302155,False,
L6b_5,28,ITGA8,8.588229179382324,1.1862341165542603,6.4017935886754114e-15,2,within_L6b,L6b,0.1030821894072034,calibrated,0.990909090909091,0.10214507859441065,1.3158680167722276,True,0.8920155368423379
L6b_5,29,NREP,8.526449203491211,1.2369742393493652,1.0695370980008624e-14,2,within_L6b,L6b,0.7186741427410577,calibrated,0.9636363636363636,0.6925405375504737,5.904911714782612,False,
L6b_5,30,BCL11B,8.408430099487305,1.157322645187378,2.7609622926474806e-14,2,within_L6b,L6b,0.4517444668705591,median_fallback,0.9818181818181818,0.44353093110927616,3.7293988311928676,False,
L6b_5,31,ARAP2,8.396933555603027,0.9519492387771606,2.9829085484605816e-14,2,within_L6b,L6b,0.4121608167623806,calibrated,0.9818181818181818,0.4046669837303373,3.397961774529934,False,
L6b_5,32,MAST4,8.341110229492188,0.6066240668296814,4.51387301858727e-14,2,within_L6b,L6b,0.4517444668705591,median_fallback,1.0,0.4517444668705591,3.768050393730515,False,
L6b_5,33,EFR3A,8.297199249267578,0.7920589447021484,6.414388580441287e-14,2,within_L6b,L6b,0.4517444668705591,median_fallback,1.0,0.4517444668705591,3.748213851379185,False,
L6b_5,34,PLCXD3,8.282931327819824,1.2554908990859985,7.097940405759156e-14,2,within_L6b,L6b,0.2428787429911988,calibrated,0.9727272727272728,0.23625477727325703,1.9568820960237556,False,
L6b_5,35,KCNH1,8.122110366821289,0.9095171689987183,2.5634586010973646e-13,2,within_L6b,L6b,0.2385879983523165,calibrated,0.9727272727272728,0.2320810529427079,1.8849879260487683,False,
L6b_5,36,KCNIP4-IT1,8.040245056152344,1.1127036809921265,4.765836079323701e-13,2,within_L6b,L6b,0.295709719464688,calibrated,0.8818181818181818,0.2607622071643158,2.0965920469842634,False,
L6b_5,37,PLCB1,8.030271530151367,0.5489076972007751,5.084965191562943e-13,2,within_L6b,L6b,0.0342091049566364,calibrated,1.0,0.0342091049566364,0.2747084016052373,False,0.6586747070093811
L6b_5,38,ZFHX3,8.026392936706543,0.5150942802429199,5.163605910690449e-13,2,within_L6b,L6b,0.4319457639579571,calibrated,1.0,0.4319457639579571,3.466966428872458,False,
L6b_5,39,DGKH,7.955193519592285,0.6964465975761414,9.054153256722023e-13,2,within_L6b,L6b,0.1169642895535321,calibrated,1.0,0.1169642895535321,0.9304735582799741,False,
L6b_5,40,EPHA5,7.948821544647217,0.6472437381744385,9.38321507676512e-13,2,within_L6b,L6b,0.4517444668705591,median_fallback,1.0,0.4517444668705591,3.590836150935871,False,
L6b_5,41,IL1RAP,7.73660945892334,1.2903339862823486,4.719388919047227e-12,2,within_L6b,L6b,0.1599850981828296,calibrated,0.8,0.12798807854626368,0.9901937791104469,False,
L6b_5,42,KCNJ6,7.720125198364258,0.5422853231430054,5.294935126163691e-12,2,within_L6b,L6b,0.4517444668705591,median_fallback,1.0,0.4517444668705591,3.487523841909031,False,
L6b_5,43,ELMO1,7.701979160308838,0.7015498876571655,6.0181002809776604e-12,2,within_L6b,L6b,0.4517444668705591,median_fallback,1.0,0.4517444668705591,3.4793264696218724,False,
L6b_5,44,EPB41,7.690482139587402,1.3920214176177979,6.4929521768424694e-12,2,within_L6b,L6b,0.4517444668705591,median_fallback,0.7909090909090909,0.35728880561580584,2.74772317826287,False,
L6b_5,45,SEMA3C,7.643801212310791,1.158428430557251,9.089560942917136e-12,2,within_L6b,L6b,0.699358806222961,calibrated,0.9181818181818182,0.6421385402592642,4.9083793525052455,False,
L6b_5,46,MIAT,7.62302303314209,0.5730236768722534,1.0537560967853085e-11,2,within_L6b,L6b,0.4517444668705591,median_fallback,1.0,0.4517444668705591,3.4436584760487654,False,
L6b_5,47,ATP8B4,7.598089218139648,1.7271366119384766,1.2611775683748318e-11,2,within_L6b,L6b,0.3114385359684465,calibrated,0.7090909090909091,0.22083823459580754,1.6779486092353995,False,
L6b_5,48,TWIST1,7.535339832305908,2.36281418800354,2.0173945921272827e-11,2,within_L6b,L6b,0.4517444668705591,median_fallback,0.5545454545454546,0.2505128407191282,1.8876993871749523,False,
L6b_5,49,AFF1,7.5018181800842285,1.003104329109192,2.573464200049626e-11,2,within_L6b,L6b,0.2728619128765888,calibrated,0.9454545454545454,0.25797853581059305,1.935308070015417,False,
L6b_5,50,SLC5A8,7.492260456085205,3.195979595184326,2.7217335023138016e-11,2,within_L6b,L6b,0.187410823563304,calibrated,0.4909090909090909,0.0920016770219856,0.6893005266453456,False,
L6b_6,1,KCNMB2,27.994935989379883,4.357071399688721,2.9860782516077103e-168,2,within_L6b,L6b,0.4517444668705591,median_fallback,0.992,0.4481305111355946,18.81807746119359,True,0.8321059633922201
L6b_6,2,ITPR2,27.343727111816406,3.1924538612365723,1.3631659739316574e-160,2,within_L6b,L6b,0.5252796817998449,calibrated,1.0,0.5252796817998449,14.363104276516713,False,
L6b_6,3,RYR2,26.69652557373047,1.8345707654953003,4.11814760215215e-153,2,within_L6b,L6b,0.2726179812541352,calibrated,1.0,0.2726179812541352,7.2779529084097945,False,
L6b_6,4,NPFFR2,26.17754554748535,5.726992607116699,3.054488838970152e-147,2,within_L6b,L6b,0.4517444668705591,median_fallback,0.9,0.4065700201835032,10.643005221595693,False,
L6b_6,5,MEIS2,25.743032455444336,3.8128230571746826,2.0506278988171238e-142,2,within_L6b,L6b,0.4517444668705591,median_fallback,0.952,0.4300607324607722,16.60660109032473,True,0.9184211214059192
L6b_6,6,LINC01322,25.14423370361328,2.9171934127807617,6.51441849397073e-136,2,within_L6b,L6b,0.4517444668705591,median_fallback,0.98,0.4427095775331479,11.131593080321373,False,
L6b_6,7,KCNH5,24.834577560424805,3.128662109375,1.3449921138072209e-132,2,within_L6b,L6b,0.1026565161019123,calibrated,0.978,0.10039807274767022,2.493343724569188,False,
L6b_6,8,GALNTL6,24.661317825317383,3.3693923950195312,8.875192027826831e-131,2,within_L6b,L6b,0.1010866203051484,calibrated,0.972,0.09825619493660424,3.634690877456906,True,0.9130650739253314
L6b_6,9,ASTN2,24.54759979248047,1.1665055751800537,1.3302081116342723e-129,2,within_L6b,L6b,0.4517444668705591,median_fallback,1.0,0.4517444668705591,16.633863571808906,True,0.912872351547694
L6b_6,10,LINC02263,24.45087242126465,4.461874961853027,1.3092165765029005e-128,2,within_L6b,L6b,0.4517444668705591,median_fallback,0.868,0.39211419724364527,9.587534211370972,False,
L6b_6,11,MARCH1,23.900718688964844,1.1678087711334229,7.385713241047525e-123,2,within_L6b,L6b,0.4517444668705591,median_fallback,1.0,0.4517444668705591,10.797017421969631,False,
L6b_6,12,LRRC4C,23.86056900024414,1.5445221662521362,1.7919929338659078e-122,2,within_L6b,L6b,0.4517444668705591,median_fallback,0.998,0.450840977936818,10.757322262198992,False,0.4937777880304443
L6b_6,13,TRPM3,23.742042541503906,2.70367693901062,2.8229272363809324e-121,2,within_L6b,L6b,0.1039553070023869,calibrated,0.998,0.10374739638838214,2.4631750986232372,False,
L6b_6,14,HTR1E,23.66655158996582,2.9998929500579834,1.589282423268266e-120,2,within_L6b,L6b,0.1401407002835114,calibrated,0.938,0.13145197686593368,3.111014992100613,False,
L6b_6,15,STXBP5L,23.657737731933594,1.3274669647216797,1.8434111353484397e-120,2,within_L6b,L6b,0.1775797006618504,calibrated,1.0,0.1775797006618504,4.201133984773331,False,
L6b_6,16,CPNE8,23.570064544677734,2.811891794204712,1.3852100195704823e-119,2,within_L6b,L6b,0.2281164412581897,calibrated,0.938,0.21397322190018192,5.043362651019939,False,
L6b_6,17,NDST3,23.556039810180664,2.7175164222717285,1.827288689518509e-119,2,within_L6b,L6b,0.2028529666321212,calibrated,0.95,0.19271031830051513,4.539491929719522,False,
L6b_6,18,KCNMB2-AS1,23.26241111755371,3.6188812255859375,1.6178891665439651e-116,2,within_L6b,L6b,0.4517444668705591,median_fallback,0.886,0.4002455976473154,9.310677640462838,False,
L6b_6,19,PPFIBP1,23.070798873901367,2.731505870819092,1.2873690987274554e-114,2,within_L6b,L6b,0.1099638681924086,calibrated,0.932,0.10248632515532481,2.364441394983757,False,
L6b_6,20,AL138927.1,23.069917678833008,3.958604097366333,1.2873690987274554e-114,2,within_L6b,L6b,0.4517444668705591,median_fallback,0.854,0.38578977470745746,8.900138343836575,False,
L6b_6,21,TRPS1,22.819082260131836,1.8729275465011597,3.6364234474193437e-112,2,within_L6b,L6b,0.3364350507316069,calibrated,0.992,0.333743570325754,7.615721985053476,False,
L6b_6,22,CTNNA2,22.375995635986328,1.2552961111068726,7.965784532630145e-108,2,within_L6b,L6b,0.4517444668705591,median_fallback,1.0,0.4517444668705591,10.1082322192766,False,
L6b_6,23,RFTN1,22.152326583862305,3.0048351287841797,1.0531875419074565e-105,2,within_L6b,L6b,0.4517444668705591,median_fallback,0.874,0.39482466404486866,8.746284901285648,False,
L6b_6,24,CDH9,22.011762619018555,1.111665964126587,2.2858094038111524e-104,2,within_L6b,L6b,0.4517444668705591,median_fallback,0.998,0.450840977936818,9.92380458527142,False,
L6b_6,25,PTCHD4,21.956787109375,2.1079416275024414,7.433927963869439e-104,2,within_L6b,L6b,0.2375937289473177,calibrated,0.976,0.23189147945258207,5.091591846818352,False,
L6b_6,26,GRIN2A,21.75547981262207,1.3325742483139038,5.924652105822372e-102,2,within_L6b,L6b,0.2929046201506039,calibrated,1.0,0.2929046201506039,9.558420826065298,True,0.9241239590745278
L6b_6,27,LSAMP,21.750511169433594,1.464781403541565,6.408201820811799e-102,2,within_L6b,L6b,0.4517444668705591,median_fallback,1.0,0.4517444668705591,9.825673072397919,False,
L6b_6,28,DLGAP1,21.642963409423828,0.5916722416877747,6.451736628985449e-101,2,within_L6b,L6b,0.4517444668705591,median_fallback,1.0,0.4517444668705591,9.777088966889185,False,
L6b_6,29,DLC1,21.63639259338379,1.3684422969818115,7.23321555088608e-101,2,within_L6b,L6b,0.2780565598804831,calibrated,1.0,0.2780565598804831,9.02421133910979,True,0.7812404016994904
L6b_6,30,SLC4A4,21.450149536132812,3.3267035484313965,3.923578468270396e-99,2,within_L6b,L6b,0.4517444668705591,median_fallback,0.812,0.366816507098894,7.8682689295932,False,
L6b_6,31,SORBS2,21.39902114868164,1.0231807231903076,1.1451515150264422e-98,2,within_L6b,L6b,0.2076520456464075,calibrated,1.0,0.2076520456464075,4.443550516354479,False,
L6b_6,32,ZMAT4,21.315996170043945,1.9635343551635742,6.597010523504308e-98,2,within_L6b,L6b,0.2546375937233713,calibrated,0.976,0.2485262914740104,7.946378215822846,True,0.8882900252842953
L6b_6,33,DMD,21.188655853271484,0.6400237679481506,9.688766888407092e-97,2,within_L6b,L6b,0.4517444668705591,median_fallback,1.0,0.4517444668705591,9.571858042139878,False,
L6b_6,34,LMO4,21.18000030517578,2.275482654571533,1.1298229851048842e-96,2,within_L6b,L6b,0.3292052472579558,calibrated,0.918,0.30221041698280343,9.601225085884614,True,0.8727426321058529
L6b_6,35,AC068587.4,21.179119110107422,1.793725848197937,1.1298229851048842e-96,2,within_L6b,L6b,0.4517444668705591,median_fallback,1.0,0.4517444668705591,9.567549871183546,False,
