celltype,beta_snrnaseq,se,pval_snrnaseq,padj_snrnaseq,logFC_xenium,pval_xenium,FDR_xenium,SE_xenium,class
Vip_21,0.0114308683093151,0.0608229756476285,0.850926285986344,0.961919380354394,-0.0171113683793131,0.898888486352969,0.919632066807268,0.133130810893165,GABA
Vip_5,-0.0965279301348535,0.065405364906343,0.139986536167956,0.499604933085498,0.16092047179863,0.312263248376577,0.52485058492975,0.155620725910304,GABA
Lamp5_5,0.0001788859426369,0.0599011047709173,0.997617237275197,0.997617237275197,-0.28592961779537,0.0577794967452123,0.213463140753146,0.142888045298485,GABA
Sncg_4,-0.0022464953554502,0.066013609441946,0.972852597134413,0.995669874819086,-0.0651111098667935,0.634610684518419,0.760389378747295,0.135116811735117,GABA
Sst_4,0.0416898873119017,0.0659924621571455,0.527558674671892,0.766718607189817,0.247480406899653,0.149273343667452,0.373207336750964,0.165647297654121,GABA
Sst_10,0.07088016835135,0.0582623091165044,0.223767921882224,0.552868160375212,0.130421396659928,0.315699599957744,0.52485058492975,0.127046116230584,GABA
L4 IT_2,-0.0171930519235433,0.0497270524300618,0.729531759937806,0.910999400823907,-0.217161771163533,0.177334493290479,0.413449682513988,0.155856479470884,Glut
L6b_6,0.103381130437337,0.0807303536341445,0.200343604661907,0.519939354955901,0.254193741939044,0.306505026986029,0.52485058492975,0.242844513115747,Glut
Vip_16,0.0457961592876426,0.0638434279283233,0.473176750853715,0.725161804665052,0.126405288194583,0.28994923146922,0.522316195418202,0.116593048104824,GABA
L5 IT_3,-0.0098864849340251,0.0584138289044581,0.865600751478323,0.961919380354394,0.0326476374024378,0.850440966608406,0.890315378889037,0.171134166431765,Glut
Sst_11,-0.131932494421812,0.0767263892528842,0.085519886608411,0.405289897405078,0.282496970883592,0.0418491258398943,0.172785602244495,0.130783510713344,GABA
Chandelier_1,-0.0241245868862856,0.0473058102000872,0.610071844737743,0.81582568961815,-0.104787247416565,0.496745926993932,0.676775622355654,0.151647718997616,GABA
L6 IT_2,0.116559398604049,0.0776485279248144,0.13332572447658,0.499604933085498,0.0081718364604555,0.952992924809672,0.952992924809672,0.137066106439036,Glut
Sst_7,0.0150039041691,0.0660530061246496,0.820307531462136,0.961919380354394,0.069817232063957,0.659843729334773,0.771491626954341,0.156501110239689,GABA
Lamp5_2,0.0488169317946478,0.0405286456094816,0.228394684050607,0.552868160375212,-0.22896541348668,0.0567287840385909,0.213463140753146,0.113898113016234,GABA
Vip_11,-0.024353106073928,0.0544894798102726,0.654923974353508,0.839843684759205,-0.244576419217735,0.0428716155944987,0.172785602244495,0.113845516981963,GABA
Vip_23,-0.0011319693886932,0.0420144085596279,0.978505668113588,0.995669874819086,-0.281291462280914,0.014674236820217,0.0929368331947075,0.106271892058959,GABA
Vip_13,-0.0514919712288365,0.0629936005588751,0.41369078744768,0.704567122371831,-0.351849071039111,0.0320656674431287,0.137572057094714,0.153809289504305,GABA
Sncg_1,0.0135991464519112,0.0672549473249945,0.839758093724818,0.961919380354394,0.0624712802577505,0.770912886060142,0.833588730455276,0.211931924511601,GABA
L5/6 NP_6,0.123664118433929,0.0753219707519375,0.100630064064175,0.457028207624796,0.0853316451737896,0.569457252330855,0.714507684528337,0.147773551125102,Glut
L6b_5,0.0554107958035253,0.075347749807879,0.462095432226026,0.725161804665052,0.831672165727397,0.0038411494920719,0.0567636536050627,0.257624963386785,Glut
L5/6 NP_3,0.0260923337813876,0.0798497806541309,0.743843547461722,0.910999400823907,0.69955359651544,0.0011459549764032,0.0377935279300325,0.187449131074234,Glut
L6 CT_4,0.120581929143985,0.0871666570840619,0.166557805585274,0.512977103115637,0.420575545006374,0.0157668513203743,0.095317782982263,0.160852031113652,Glut
Astro_5,0.0323379587642541,0.080233940163703,0.686914475350855,0.746128557695665,-0.144863589278435,0.255221423597757,0.50222460168492,0.124027576640888,NN
Micro-PVM_1,0.0496639427845672,0.0786006445697489,0.527483854445128,0.715870945318388,-0.0864852139050707,0.671625178870332,0.771491626954341,0.201309430387116,NN
Astro_3,0.221002691825535,0.0961580737545088,0.0215431880234466,0.136440190815162,0.70433983697753,0.141677855690777,0.373207336750964,0.462195499093682,NN
Endo_2,-0.0751813506348888,0.0738512991250856,0.308673270628884,0.533162921995345,0.649411032208525,0.0126606881014382,0.0929368331947075,0.239394755709209,NN
Oligo_1,0.0733197049347485,0.101004053148187,0.467894839722135,0.683846304209274,0.143163472694732,0.421335188415696,0.609104131079213,0.174737166647234,NN
VLMC_1,-0.0310406912720724,0.0710780120523406,0.662319506315139,0.746128557695665,0.604991229475123,0.149302784448393,0.373207336750964,0.404972535180891,NN
Oligo_3,-0.121724418881221,0.085708323662561,0.155544514003868,0.328371751785943,0.0871010562262345,0.558616813730221,0.707581297391613,0.146668323888205,NN
OPC_1,-0.0462711368348543,0.0894124974081474,0.604805846514834,0.746128557695665,-0.188740998827196,0.183155142073836,0.413449682513988,0.137357793162999,NN
Oligo_4,-0.0739010975219009,0.0899042024781906,0.411077890255447,0.650873326237791,-0.538421385577205,0.0080348984631696,0.0763315354001121,0.18487670096344,NN
Astro_2,0.120656863901718,0.0807238301049197,0.134996134215455,0.328371751785943,-0.229636325476723,0.082126804697843,0.266411342068613,0.12610011679466,NN
Micro-PVM_2,-0.130977743809372,0.0743431524377036,0.0781031451266595,0.262570050573404,-0.632469738170106,0.0136004913429748,0.0929368331947075,0.235920625967928,NN
Astro_4,0.108733488600415,0.0755692078621799,0.15019027443655,0.328371751785943,0.0363883902190331,0.841232110153591,0.887967227384346,0.179533519812897,NN
Endo_1,0.172827601432809,0.0810908003711875,0.0330656751688677,0.157061957052122,0.696651121604388,0.0100432383478566,0.0834844187665583,0.2474828810737,NN
Endo_3,0.23156060899084,0.0924790947460619,0.0122824473875106,0.136440190815162,1.01094829148526,0.0018954209797282,0.0420151650506436,0.286880004783604,NN
