celltype,beta_snrnaseq,se,pval_snrnaseq,padj_snrnaseq,logFC_xenium,pval_xenium,FDR_xenium,SE_xenium,class
Sst_19,-0.0334442012981033,0.0547955433453502,0.541633107414965,0.821658777149494,-0.223067590101148,0.104397860151546,0.399780198384881,0.131773830640138,GABA
Sst_2,-0.26741001574327,0.0688726206158832,0.000103313529290417,0.00578555764026334,-0.427672300851031,0.0507455456592035,0.286704727393402,0.207127530791999,GABA
Sst_20,-0.230192319591714,0.0880958419795266,0.00897576086136699,0.1116983573859,-0.112488009764654,0.259154103501058,0.58405430999316,0.09715162049486,GABA
Sst_22,-0.359835509792606,0.0960156740137484,0.000178481539177478,0.00666331079595917,-0.51804135260534,0.0806012355698155,0.370499770815015,0.283053342478351,GABA
Sst_25,-0.301170059359354,0.0968889189052114,0.00188099717896836,0.0351119473407427,-0.30102346876394,0.251389785340358,0.58405430999316,0.255644830670098,GABA
Sst_3,-0.153911430887598,0.0618330705292225,0.0128051005420305,0.119514271725618,-0.34223801610401,0.0150616946148121,0.222798440784485,0.129954171557969,GABA
Sst_4,0.0621910769567768,0.0757930191441086,0.41190929065307,0.800532468051699,0.0611801372096862,0.660119198058728,0.869846684613048,0.137273807096388,GABA
Sst_5,0.0744552264211469,0.0764863041866576,0.330332078705011,0.744689252885209,0.171145534588374,0.0812314424240208,0.370499770815015,0.0937205796271256,GABA
Sst_7,0.0599642709635249,0.0764833117665936,0.433029718504833,0.800532468051699,0.0459992223545905,0.726692660101973,0.869859221742301,0.129957938493113,GABA
Sst_9,-0.0302427830193869,0.0591102988150425,0.608907843780429,0.821658777149494,-0.176121127498542,0.408497619522589,0.717614482468597,0.209071768417164,GABA
Vip_1,-0.0178071033864489,0.0530416186692592,0.737082432450194,0.917258138160242,0.0279965054275054,0.818310684303955,0.915484605316335,0.120444499540535,GABA
Vip_11,0.0441486965528388,0.0569413843628569,0.438141231689789,0.800532468051699,-0.123823551150947,0.489269040015107,0.800622065479266,0.176115106016358,GABA
Vip_12,-0.0211506523040725,0.0774640885647288,0.784823881218903,0.925266049437023,-0.306773417632887,0.0717206168913708,0.370499770815015,0.162261012456213,GABA
Vip_13,0.0247018971976037,0.0687169101290667,0.719241018413868,0.90511229283543,-0.421772399323439,0.0316446323883031,0.222798440784485,0.183968619821479,GABA
Vip_14,0.0958330681701928,0.0783092054558653,0.221036056376014,0.634770213182399,0.0666544081338648,0.59588275395666,0.862325668893703,0.123887630478869,GABA
Vip_15,0.00406316828870772,0.0489998493918581,0.933913515741027,0.97149082511797,-0.228753221444693,0.172429598562813,0.455889623980638,0.16228147530021,GABA
Vip_16,0.0629159591533418,0.0742858851856683,0.397026527862327,0.800532468051699,0.170763635171191,0.11780210044267,0.399780198384881,0.104967306599452,GABA
Vip_18,0.0195859196219706,0.0672765746531861,0.770955415429007,0.925266049437023,-0.181180496644327,0.336957187184512,0.653178547465361,0.184633416322302,GABA
Vip_19,0.0393691654011696,0.0503717535590032,0.434465993196398,0.800532468051699,-0.162766784411908,0.113897760102439,0.399780198384881,0.0989245389082534,GABA
Vip_2,-0.059243446252983,0.0622428388328399,0.341192617577021,0.749285748404438,-0.14288474680539,0.362943397494006,0.672512765944776,0.153844553366999,GABA
Vip_21,0.0526529489061597,0.0686585092942454,0.44315190195719,0.800532468051699,-0.047603769874011,0.690354511597657,0.869846684613048,0.117951647979008,GABA
Vip_23,-0.0075925572026961,0.045726040803099,0.868121936813929,0.962874708026208,-0.294333166836789,0.0134539908062899,0.222798440784485,0.109665998970138,GABA
Vip_4,0.00514207574280516,0.0523657225759256,0.921777094622364,0.97149082511797,0.0981331339566377,0.485249914609135,0.800622065479266,0.138278991668171,GABA
Vip_5,-0.0468813247277133,0.0729127048907462,0.520237845151181,0.821658777149494,0.295629108080909,0.144077345172392,0.442774280285889,0.19527723796927,GABA
Vip_6,0.0744698826616379,0.0715707042401554,0.298103998985691,0.726244103310659,-0.0504014153971715,0.764685354953113,0.886237212998898,0.166334815980532,GABA
Vip_9,0.0772172206634029,0.0670695383909732,0.249608462426257,0.665622566470018,-0.197953772014206,0.177290409325804,0.455889623980638,0.142091868136273,GABA
