stratum,celltype,scz_mean,ctrl_mean,diff_mean,log2_ratio,n_scz,n_ctrl,U_stat,pval_nominal,pval_fdr_global,pval_fdr_stratum
L2/3,Endo_1,0.17857222196668346,0.17394500806258162,0.00462721390410184,0.037876186139487386,12,12,79.0,0.7074539677020747,0.8741651745925938,0.8452696756959853
L5,L5/6 NP_3,0.009479521679085057,0.00948214385339329,-2.622174308233513e-06,-0.00039897327744628654,12,12,79.0,0.7074539677020747,0.8741651745925938,0.9526496300769108
L5,Vip_15,2.3150609878566117e-05,1.8809858738681393e-05,4.340751139884723e-06,0.28584102948249146,12,12,77.0,0.7144872225576832,0.8801966085123266,0.9526496300769108
L6,L4 IT_4,0.0004366635617940667,0.0004912705308264084,-5.4606969032341686e-05,-0.16962910131569262,12,12,65.5,0.7289778850121604,0.8949895892618337,0.8062192912318052
L6,Sncg_4,5.6514865671901216e-05,7.653499670066667e-05,-2.0020131028765455e-05,-0.4309127488743897,12,12,77.5,0.7308716939204216,0.8949895892618337,0.8062192912318052
L4,Vip_15,7.320438837738333e-05,0.00012419475951100874,-5.099037113362542e-05,-0.7545977601031211,12,12,66.0,0.7384446380870644,0.9015637521719682,0.9227090623745775
L4,L6 IT_2,0.0007428887928224,0.0006651216290301971,7.776716379220285e-05,0.15930133557090545,12,12,78.0,0.7508318840891169,0.9032065899777906,0.9227090623745775
L4,Pax6_4,0.00034143237320476664,0.00032550459800373334,1.59277752010333e-05,0.06871579041386688,12,12,78.0,0.7508318840891169,0.9032065899777906,0.9227090623745775
L6,Pvalb_8,0.01739365371933091,0.016835103164611273,0.0005585505547196362,0.04708570402253245,12,12,78.0,0.7508318840891169,0.9032065899777906,0.8197858326279134
L4,Pvalb_2,0.006865273315283526,0.00684143703175365,2.3836283529875962e-05,0.0050170325037254835,12,12,78.0,0.7508318840891169,0.9032065899777906,0.9227090623745775
L5,L2/3 IT_5,0.003145720262367708,0.003201407261952208,-5.568699958449991e-05,-0.025307860968931322,12,12,66.0,0.7508318840891169,0.9032065899777906,0.9869116617487094
L2/3,Oligo_3,3.0178381335858335e-05,1.423535480508677e-05,1.5943026530771564e-05,1.033122932396366,12,12,76.5,0.7614473059651696,0.9132901704978135,0.8981173352409694
L5,L5/6 NP_4,0.00020179992792948893,0.0001718202549117291,2.9979673017759814e-05,0.2307848252161982,12,12,77.5,0.7711301217294434,0.9221994730624046,0.9869116617487094
L5,Sst_9,0.00020007520965885538,0.0001680078760638649,3.206733359499049e-05,0.2506447441273902,12,12,77.0,0.7934700342614618,0.9316904823305828,0.9869116617487094
L2/3,Sst_10,0.00011598521265600668,0.0001316079622357474,-1.5622749579740733e-05,-0.18084122281190784,12,12,67.0,0.7941351991290153,0.9316904823305828,0.9029767879099988
L5,Vip_19,0.0018949002172750085,0.0019107646590534085,-1.5864441778400086e-05,-0.012021900383677151,12,12,67.0,0.7950121719642381,0.9316904823305828,0.9869116617487094
L5,OPC_2,0.0028133384844325916,0.002538601893689692,0.00027473659074289973,0.14819349516077687,12,12,77.0,0.7950121719642381,0.9316904823305828,0.9869116617487094
L2/3,Pvalb_6,0.0013259953295728002,0.001261127152101133,6.486817747166718e-05,0.07230603215214769,12,12,67.0,0.7950121719642381,0.9316904823305828,0.9029767879099988
L2/3,Sst_25,0.0016264936389778668,0.00213453301908065,-0.0005080393801027831,-0.3919443000836317,12,12,67.0,0.7950121719642381,0.9316904823305828,0.9029767879099988
L5,L5 IT_2,0.012863518785458265,0.012050404314007807,0.0008131144714504587,0.09419622296431361,12,12,77.0,0.7950121719642381,0.9316904823305828,0.9869116617487094
L6,Sst_2,9.230039927306349e-05,9.278318680306666e-05,-4.827875300031782e-07,-0.007446048433193277,12,12,76.0,0.8214987803896397,0.9599800033696076,0.8878825202191056
L2/3,L6b_3,0.0001145234105622627,0.00012518566809353898,-1.066225753127628e-05,-0.12736282110442693,12,12,68.0,0.8379014845448695,0.9621925175598359,0.940084592416195
L4,L5 ET_1,3.9865380509841665e-05,2.4113816493522744e-05,1.575156401631892e-05,0.7023978793625032,12,12,69.0,0.838945577582555,0.9621925175598359,0.9910772160458228
L5,L6 IT Car3_3,0.0002839675146948574,0.0003074932891862313,-2.352577449137391e-05,-0.1144416395902119,12,12,76.0,0.8395154461798402,0.9621925175598359,1.0
L6,L6b_6,0.026288703895908955,0.025758979998457356,0.0005297238974515985,0.029366419539172753,12,12,76.0,0.8398599725400034,0.9621925175598359,0.8897526441760433
L4,Vip_19,0.0013129340689061167,0.0011491773245090582,0.00016375674439705846,0.19203658465715392,12,12,76.0,0.8398599725400034,0.9621925175598359,0.9910772160458228
L5,L6 IT_2,0.0056863704181610505,0.005220068017848525,0.00046630240031252535,0.12341681638433065,12,12,76.0,0.8398599725400034,0.9621925175598359,1.0
L6,Lamp5_2,0.0018863741676106835,0.0019159605857381416,-2.958641812745807e-05,-0.022440212048984286,12,12,76.0,0.8398599725400034,0.9621925175598359,0.8897526441760433
L6,Sst_3,9.646163755519607e-05,8.891983780504166e-05,7.541799750154408e-06,0.11619502969933825,12,12,75.0,0.8749907503685159,0.9749608754345679,0.9107695081599286
L4,Sst_9,4.0395503635633335e-05,2.9718611305958845e-05,1.067689232967449e-05,0.4303610735075642,12,12,74.5,0.8793522670021793,0.9749608754345679,0.9910772160458228
L4,L5 ET_2,0.00014378851100999167,0.00010415475988374411,3.963375112624756e-05,0.4614329730221828,12,12,75.0,0.8821399911446584,0.9749608754345679,0.9910772160458228
L5,Sncg_6,0.00010817854616020717,0.00011514545636474166,-6.9669102045344925e-06,-0.08924332555377133,12,12,69.0,0.8821399911446584,0.9749608754345679,1.0
L6,L6 CT_2,0.0004979300552162384,0.00041607764769275,8.185240752348841e-05,0.25852158254729174,12,12,69.0,0.8849853455425606,0.9749608754345679,0.9107695081599286
L2/3,L2/3 IT_1,0.00029687012680902847,0.0003325515554683132,-3.5681428659284744e-05,-0.16322632517109703,12,12,69.0,0.8851346804304723,0.9749608754345679,0.967529129943696
L5,Sst Chodl_1,0.0002396066429399473,0.00019559343905314167,4.401320388680563e-05,0.29146129944731364,12,12,75.0,0.8851346804304723,0.9749608754345679,1.0
L5,L6 CT_3,0.00045222542579679176,0.0004583214927097842,-6.096066912992431e-06,-0.019275494015349316,12,12,75.0,0.8852091300753258,0.9749608754345679,1.0
L4,Sst_2,0.0015411652215360915,0.0016614388301094752,-0.0001202736085733837,-0.10834391900845404,12,12,69.0,0.8852339144732017,0.9749608754345679,0.9910772160458228
L4,Pvalb_6,0.004835592364969434,0.004821357337528501,1.4235027440932801e-05,0.004252391615457486,12,12,75.0,0.8852339144732017,0.9749608754345679,0.9910772160458228
L5,Micro-PVM_1,0.0013175755994139832,0.001292814291394875,2.4761308019108147e-05,0.02734973539534793,12,12,75.0,0.8852339144732017,0.9749608754345679,1.0
L4,Vip_9,0.0014900851649266751,0.00140182205096795,8.826311395872515e-05,0.08803064743424506,12,12,75.0,0.8852339144732017,0.9749608754345679,0.9910772160458228
L2/3,Sncg_2,0.0033678939267002086,0.0032219159204472246,0.00014597800625298397,0.06390845254240504,12,12,75.0,0.8852339144732017,0.9749608754345679,0.967529129943696
L6,Lamp5_Lhx6_1,0.004201169827918158,0.003994664856862324,0.00020650497105583355,0.07269888903440021,12,12,75.0,0.8852339144732017,0.9749608754345679,0.9107695081599286
L2/3,Sst_1,8.11446700227007e-06,1.1709736022957165e-05,-3.5952690206870953e-06,-0.479703868734002,12,12,70.0,0.8939127831001539,0.9749608754345679,0.967529129943696
L5,Sst_23,2.7185394447e-05,1.546552481363973e-05,1.1719869633360272e-05,0.7754992613654925,12,12,74.0,0.8939127831001539,0.9749608754345679,1.0
L4,L6 CT_3,2.1372204837608336e-05,1.5480356675238482e-05,5.8918481623698545e-06,0.4409599783548098,12,12,74.0,0.8939127831001539,0.9749608754345679,0.9910772160458228
L4,Sncg_4,2.9760528317783334e-05,1.5601585942160255e-05,1.4158942375623078e-05,0.8897592138930889,12,12,74.0,0.8939127831001539,0.9749608754345679,0.9910772160458228
L6,Pvalb_7,0.00023701083797153335,0.00020640609845900835,3.0604739512524995e-05,0.1985689540296599,12,12,74.5,0.9073681971194183,0.9870042356963885,0.9246514008740739
L5,L5 IT_3,9.592532006134166e-05,6.839846548653967e-05,2.752685457480199e-05,0.481969831159083,12,12,74.0,0.9206872740114499,0.9890230276437999,1.0
L5,Astro_1,0.00015718435610992228,7.255269368931322e-05,8.463166242060906e-05,1.1047568465029227,12,12,70.0,0.9206872740114499,0.9890230276437999,1.0
L5,Pvalb_6,0.010181295978668351,0.009901646634170926,0.00027964934449742525,0.04017684332524457,12,12,70.0,0.9309874465595671,0.9890230276437999,1.0
L4,OPC_1,0.001957695721963558,0.0018135461491086584,0.00014414957285489968,0.11028454712017992,12,12,70.0,0.9309874465595671,0.9890230276437999,0.9995865215692195
L4,L2/3 IT_12,0.0838364906254258,0.0827819909663474,0.0010544996590783895,0.018261161244260672,12,12,74.0,0.9309874465595671,0.9890230276437999,0.9995865215692195
L2/3,Pax6_1,0.006121693353485333,0.005905400982334133,0.00021629237115119992,0.051887125967766685,12,12,70.0,0.9309874465595671,0.9890230276437999,0.9822071404881083
L4,OPC_2,0.002833682854543308,0.002780841948847775,5.284090569553307e-05,0.02714687982134162,12,12,74.0,0.9309874465595671,0.9890230276437999,0.9995865215692195
L5,Pvalb_2,0.005600196955658133,0.005635774337329658,-3.5577381671524425e-05,-0.00913465290889673,12,12,74.0,0.9309874465595671,0.9890230276437999,1.0
L2/3,Vip_9,0.0061127417562466665,0.006325069796290901,-0.00021232804004423476,-0.049253859133301416,12,12,70.0,0.9309874465595671,0.9890230276437999,0.9822071404881083
L2/3,Sncg_8,1.8179409084957512e-05,2.458248041740971e-05,-6.403071332452199e-06,-0.4155978795363928,12,12,70.5,0.9395024822060166,0.9929108920471855,0.9822071404881083
L5,Pvalb_13,2.6801458318308333e-05,2.950598889755612e-05,-2.704530579247787e-06,-0.13393193743624823,12,12,70.5,0.9395024822060166,0.9929108920471855,1.0
L6,Pax6_4,0.00017546288238193773,0.00015929033582432996,1.6172546557607773e-05,0.13867730994784794,12,12,73.0,0.9763450805008289,1.0,0.9769702553219757
L4,Sncg_2,0.000131359784983125,0.00011991130986612661,1.1448475116998386e-05,0.13051565465279957,12,12,73.0,0.9766847482197133,1.0,1.0
L5,Endo_1,0.08388908468450267,0.0791252919360345,0.004763792748468165,0.08434315229357771,12,12,73.0,0.9769702553219757,1.0,1.0
L6,L6b_3,0.00272894701376685,0.0029039182911895496,-0.00017497127742269972,-0.08962463465420381,12,12,71.0,0.9769702553219757,1.0,0.9769702553219757
L4,Astro_5,0.01851215302717781,0.015444841176428319,0.0030673118507494896,0.261332183690269,12,12,73.0,0.9769702553219757,1.0,1.0
L5,Sst_4,0.002549148996411867,0.002443461330223475,0.00010568766618839192,0.06106495820654399,12,12,71.0,0.9769702553219757,1.0,1.0
L4,Pvalb_15,0.001151167263770675,0.0012504789848646668,-9.931172109399174e-05,-0.11928389255595467,12,12,73.0,0.9769702553219757,1.0,1.0
L5,Sst_10,0.01652556170978017,0.016520682816867974,4.878892912195398e-06,0.0004259684447027414,12,12,71.0,0.9769702553219757,1.0,1.0
L4,Sst_20,0.002739444211002792,0.0027029329395992004,3.651127140359136e-05,0.01935039340970288,12,12,72.0,1.0,1.0,1.0
L2/3,Lamp5_3,0.0026869961641777834,0.00275571272782375,-6.871656364596662e-05,-0.03641785510806095,12,12,72.0,1.0,1.0,1.0
L5,Sncg_2,1.556178026765833e-05,1.6045698148325e-05,-4.839178806666677e-07,-0.04154992968520333,12,12,71.5,1.0,1.0,1.0
L5,Astro_5,0.013861008864333254,0.013624696704784375,0.00023631215954887826,0.02480634691987243,12,12,72.0,1.0,1.0,1.0
L2/3,Pvalb_15,0.00020427507309727887,0.00017625925515912753,2.801581793815134e-05,0.21169749292981438,12,12,72.5,1.0,1.0,1.0
L2/3,Sst_19,5.011325595846613e-06,6.8261249453910005e-06,-1.8147993495443873e-06,-0.38061497936197414,12,12,71.5,1.0,1.0,1.0
L4,Vip_2,1.0142810775716666e-05,7.95772854596384e-06,2.1850822297528262e-06,0.31490834593475847,12,12,72.5,1.0,1.0,1.0
L5,Vip_9,0.0005497933705016564,0.0005170938305389168,3.2699539962739634e-05,0.08829779083027853,12,12,72.0,1.0,1.0,1.0
L2/3,L2/3 IT_6,8.88417635961274e-05,9.924156295903271e-05,-1.0399799362905316e-05,-0.158022661072277,12,12,72.0,1.0,1.0,1.0
L5,Lamp5_6,9.157509157508332e-06,8.022849074163216e-06,1.1346600833451164e-06,0.17089170622284602,12,12,72.5,1.0,1.0,1.0
L4,L6b_6,7.136786993611667e-05,6.926225375016394e-05,2.1056161859527337e-06,0.0425994546255716,12,12,71.5,1.0,1.0,1.0
L5,Vip_16,0.00015432872004457257,0.00012890927774248946,2.541944230208311e-05,0.2578201389668717,12,12,72.0,1.0,1.0,1.0
L4,L5/6 NP_1,1.0488777008599999e-05,7.1579911813548645e-06,3.3307858272451346e-06,0.4939393771622936,12,12,72.5,1.0,1.0,1.0
L5,Pvalb_12,6.154603643525356e-06,8.71961215165e-06,-2.5650085081246442e-06,-0.4420269005419523,12,12,71.5,1.0,1.0,1.0
