sample,diagnosis,stratum,celltype,proportion,count,n_stratum,level
Br1113,Control,L4,L5/6 NP_3,0.00010909884355225835,1,9166,cluster
Br1113,Control,L4,L5/6 NP_4,0.0007636919048658084,7,9166,cluster
Br1113,Control,L4,L5/6 NP_6,0.0002181976871045167,2,9166,cluster
Br1113,Control,L4,L6 CT_1,0.0,0,9166,cluster
Br1113,Control,L4,L6 CT_2,0.0,0,9166,cluster
Br1113,Control,L4,L6 CT_3,0.00010909884355225835,1,9166,cluster
Br1113,Control,L4,L6 CT_4,0.0,0,9166,cluster
Br1113,Control,L4,L6 IT Car3_1,0.0,0,9166,cluster
Br1113,Control,L4,L6 IT Car3_2,0.0,0,9166,cluster
Br1113,Control,L4,L6 IT Car3_3,0.0,0,9166,cluster
Br1113,Control,L4,L6 IT_1,0.005454942177612917,50,9166,cluster
Br1113,Control,L4,L6 IT_2,0.0017455814968361336,16,9166,cluster
Br1113,Control,L4,L6b_1,0.018765001090988435,172,9166,cluster
Br1113,Control,L4,L6b_2,0.012328169321405192,113,9166,cluster
Br1113,Control,L4,L6b_3,0.0005454942177612917,5,9166,cluster
Br1113,Control,L4,L6b_4,0.0013091861226271003,12,9166,cluster
Br1113,Control,L4,L6b_5,0.004254854898538075,39,9166,cluster
Br1113,Control,L4,L6b_6,0.019419594152301985,178,9166,cluster
Br1113,Control,L4,Lamp5_1,0.0044730525856425925,41,9166,cluster
Br1113,Control,L4,Lamp5_2,0.0002181976871045167,2,9166,cluster
Br1113,Control,L4,Lamp5_3,0.003491162993672267,32,9166,cluster
Br1113,Control,L4,Lamp5_4,0.0002181976871045167,2,9166,cluster
Br1113,Control,L4,Lamp5_5,0.0027274710888064587,25,9166,cluster
Br1113,Control,L4,Lamp5_6,0.0,0,9166,cluster
Br1113,Control,L4,Lamp5_Lhx6_1,0.0018546803403883918,17,9166,cluster
Br1113,Control,L4,Lymphocyte,0.010037093606807768,92,9166,cluster
Br1113,Control,L4,Micro-PVM_1,0.004691250272747109,43,9166,cluster
Br1113,Control,L4,Micro-PVM_2,0.027165612044512327,249,9166,cluster
Br1113,Control,L4,Micro-PVM_2_1-SEAAD,0.0007636919048658084,7,9166,cluster
Br1113,Control,L4,Micro-PVM_2_3-SEAAD,0.0010909884355225835,10,9166,cluster
Br1113,Control,L4,Micro-PVM_3-SEAAD,0.01778311149901811,163,9166,cluster
Br1113,Control,L4,Micro-PVM_4-SEAAD,0.00032729653065677506,3,9166,cluster
Br1113,Control,L4,Monocyte,0.012109971634300677,111,9166,cluster
Br1113,Control,L4,OPC_1,0.0005454942177612917,5,9166,cluster
Br1113,Control,L4,OPC_2,0.0,0,9166,cluster
Br1113,Control,L4,OPC_2_1-SEAAD,0.008837006327732926,81,9166,cluster
Br1113,Control,L4,OPC_2_2-SEAAD,0.0,0,9166,cluster
Br1113,Control,L4,Oligo_1,0.0002181976871045167,2,9166,cluster
Br1113,Control,L4,Oligo_2,0.0,0,9166,cluster
Br1113,Control,L4,Oligo_2_1-SEAAD,0.022147065241108443,203,9166,cluster
Br1113,Control,L4,Oligo_3,0.002181976871045167,20,9166,cluster
Br1113,Control,L4,Oligo_4,0.04134846170630591,379,9166,cluster
Br1113,Control,L4,Pax6_1,0.0002181976871045167,2,9166,cluster
Br1113,Control,L4,Pax6_2,0.0017455814968361336,16,9166,cluster
Br1113,Control,L4,Pax6_3,0.0005454942177612917,5,9166,cluster
Br1113,Control,L4,Pax6_4,0.00032729653065677506,3,9166,cluster
Br1113,Control,L4,Pericyte_1,0.018655902247436178,171,9166,cluster
Br1113,Control,L4,Pericyte_2-SEAAD,0.0020728780274929088,19,9166,cluster
Br1113,Control,L4,Pvalb_1,0.0,0,9166,cluster
Br1113,Control,L4,Pvalb_10,0.0,0,9166,cluster
Br1113,Control,L4,Pvalb_12,0.00010909884355225835,1,9166,cluster
Br1113,Control,L4,Pvalb_13,0.0014182849661793584,13,9166,cluster
Br1113,Control,L4,Pvalb_15,0.018001309186122628,165,9166,cluster
Br1113,Control,L4,Pvalb_2,0.0,0,9166,cluster
Br1113,Control,L4,Pvalb_3,0.0,0,9166,cluster
Br1113,Control,L4,Pvalb_5,0.00032729653065677506,3,9166,cluster
Br1113,Control,L4,Pvalb_6,0.0006545930613135501,6,9166,cluster
Br1113,Control,L4,Pvalb_7,0.0,0,9166,cluster
Br1113,Control,L4,Pvalb_8,0.004691250272747109,43,9166,cluster
Br1113,Control,L4,Pvalb_9,0.0,0,9166,cluster
Br1113,Control,L4,SMC-SEAAD,0.07942395810604408,728,9166,cluster
Br1113,Control,L4,Sncg_1,0.0,0,9166,cluster
Br1113,Control,L4,Sncg_2,0.00010909884355225835,1,9166,cluster
Br1113,Control,L4,Sncg_3,0.00010909884355225835,1,9166,cluster
Br1113,Control,L4,Sncg_4,0.0013091861226271003,12,9166,cluster
Br1113,Control,L4,Sncg_5,0.0013091861226271003,12,9166,cluster
Br1113,Control,L4,Sncg_6,0.0005454942177612917,5,9166,cluster
Br1113,Control,L4,Sncg_8,0.00010909884355225835,1,9166,cluster
Br1113,Control,L4,Sst Chodl_1,0.00032729653065677506,3,9166,cluster
Br1113,Control,L4,Sst Chodl_2,0.0037093606807767836,34,9166,cluster
Br1113,Control,L4,Sst_1,0.0012000872790748419,11,9166,cluster
Br1113,Control,L4,Sst_10,0.0030547676194632336,28,9166,cluster
Br1113,Control,L4,Sst_11,0.0037093606807767836,34,9166,cluster
Br1113,Control,L4,Sst_12,0.0,0,9166,cluster
Br1113,Control,L4,Sst_13,0.0002181976871045167,2,9166,cluster
Br1113,Control,L4,Sst_19,0.0012000872790748419,11,9166,cluster
Br1113,Control,L4,Sst_2,0.00032729653065677506,3,9166,cluster
Br1113,Control,L4,Sst_20,0.009600698232598735,88,9166,cluster
Br1113,Control,L4,Sst_22,0.0005454942177612917,5,9166,cluster
Br1113,Control,L4,Sst_23,0.0,0,9166,cluster
Br1113,Control,L4,Sst_25,0.0013091861226271003,12,9166,cluster
Br1113,Control,L4,Sst_3,0.0041457560549858176,38,9166,cluster
Br1113,Control,L4,Sst_4,0.0007636919048658084,7,9166,cluster
Br1113,Control,L4,Sst_5,0.0030547676194632336,28,9166,cluster
Br1113,Control,L4,Sst_7,0.0026183722452542005,24,9166,cluster
Br1113,Control,L4,Sst_9,0.0,0,9166,cluster
Br1113,Control,L4,VLMC_1,0.01385555313113681,127,9166,cluster
Br1113,Control,L4,Vip_1,0.007746017892210343,71,9166,cluster
Br1113,Control,L4,Vip_11,0.0,0,9166,cluster
Br1113,Control,L4,Vip_12,0.0013091861226271003,12,9166,cluster
Br1113,Control,L4,Vip_13,0.0012000872790748419,11,9166,cluster
Br1113,Control,L4,Vip_14,0.0013091861226271003,12,9166,cluster
Br1113,Control,L4,Vip_15,0.0002181976871045167,2,9166,cluster
Br1113,Control,L4,Vip_16,0.002291075714597425,21,9166,cluster
Br1113,Control,L4,Vip_18,0.0006545930613135501,6,9166,cluster
Br1113,Control,L4,Vip_19,0.011128082042330352,102,9166,cluster
Br1113,Control,L4,Vip_2,0.0020728780274929088,19,9166,cluster
Br1113,Control,L4,Vip_21,0.007418721361553567,68,9166,cluster
Br1113,Control,L4,Vip_23,0.003818459524329042,35,9166,cluster
Br1113,Control,L4,Vip_4,0.0005454942177612917,5,9166,cluster
Br1113,Control,L4,Vip_5,0.0010909884355225835,10,9166,cluster
Br1113,Control,L4,Vip_6,0.00196377918394065,18,9166,cluster
Br1113,Control,L4,Vip_9,0.0004363953742090334,4,9166,cluster
Br1113,Control,L5,Astro_1,0.0,0,22583,cluster
Br1113,Control,L5,Astro_2,0.05486427843953416,1239,22583,cluster
Br1113,Control,L5,Astro_3,0.0,0,22583,cluster
Br1113,Control,L5,Astro_4,0.0019926493379976086,45,22583,cluster
Br1113,Control,L5,Astro_5,0.005446574857193464,123,22583,cluster
Br1113,Control,L5,Astro_6-SEAAD,0.0016826816631979808,38,22583,cluster
Br1113,Control,L5,Chandelier_1,0.006952132134791658,157,22583,cluster
Br1113,Control,L5,Chandelier_2,0.0023911792055971307,54,22583,cluster
Br1113,Control,L5,Endo_1,0.023690386573971572,535,22583,cluster
Br1113,Control,L5,Endo_2,0.09082052871629101,2051,22583,cluster
Br1113,Control,L5,Endo_3,0.001284151795598459,29,22583,cluster
Br1113,Control,L5,L2/3 IT_1,0.006730726652791923,152,22583,cluster
Br1113,Control,L5,L2/3 IT_10,0.0008856219279989373,20,22583,cluster
Br1113,Control,L5,L2/3 IT_12,0.03879024044635345,876,22583,cluster
Br1113,Control,L5,L2/3 IT_13,0.012442988088385069,281,22583,cluster
Br1113,Control,L5,L2/3 IT_2,0.02329185670637205,526,22583,cluster
Br1113,Control,L5,L2/3 IT_3,0.006553602267192136,148,22583,cluster
Br1113,Control,L5,L2/3 IT_5,0.007439224195191073,168,22583,cluster
Br1113,Control,L5,L2/3 IT_6,0.0001328432891998406,3,22583,cluster
Br1113,Control,L5,L2/3 IT_7,0.004472390736394633,101,22583,cluster
Br1113,Control,L5,L2/3 IT_8,0.0005756542531993092,13,22583,cluster
Br1113,Control,L5,L4 IT_1,0.10180224062347784,2299,22583,cluster
Br1113,Control,L5,L4 IT_2,0.044369658592746754,1002,22583,cluster
Br1113,Control,L5,L4 IT_3,0.00859053270158969,194,22583,cluster
Br1113,Control,L5,L4 IT_4,0.019527963512376567,441,22583,cluster
Br1113,Control,L5,L5 ET_1,0.0010627463135987247,24,22583,cluster
Br1113,Control,L5,L5 ET_2,0.024753132887570296,559,22583,cluster
Br1113,Control,L5,L5 IT_1,0.00225833591639729,51,22583,cluster
Br1113,Control,L5,L5 IT_2,0.015852632511180978,358,22583,cluster
Br1113,Control,L5,L5 IT_3,0.0017269627595979276,39,22583,cluster
Br1113,Control,L5,L5 IT_5,0.009520435725988576,215,22583,cluster
Br1113,Control,L5,L5 IT_6,0.041978479387149624,948,22583,cluster
Br1113,Control,L5,L5 IT_7,0.023070451224372315,521,22583,cluster
Br1113,Control,L5,L5/6 NP_1,0.0001328432891998406,3,22583,cluster
Br1113,Control,L5,L5/6 NP_2,0.0005756542531993092,13,22583,cluster
Br1113,Control,L5,L5/6 NP_3,4.428109639994686e-05,1,22583,cluster
Br1113,Control,L5,L5/6 NP_4,0.009121905858389054,206,22583,cluster
Br1113,Control,L5,L5/6 NP_6,0.0007084975423991498,16,22583,cluster
Br1113,Control,L5,L6 CT_1,0.0,0,22583,cluster
Br1113,Control,L5,L6 CT_2,0.00030996767479962804,7,22583,cluster
Br1113,Control,L5,L6 CT_3,0.0011955896027985653,27,22583,cluster
Br1113,Control,L5,L6 CT_4,0.0,0,22583,cluster
Br1113,Control,L5,L6 IT Car3_1,8.856219279989372e-05,2,22583,cluster
Br1113,Control,L5,L6 IT Car3_2,0.0,0,22583,cluster
Br1113,Control,L5,L6 IT Car3_3,0.0012398706991985121,28,22583,cluster
Br1113,Control,L5,L6 IT_1,0.0023026170127972367,52,22583,cluster
Br1113,Control,L5,L6 IT_2,0.0029225523623964927,66,22583,cluster
Br1113,Control,L5,L6b_1,0.015409821547181509,348,22583,cluster
Br1113,Control,L5,L6b_2,0.012044458220785547,272,22583,cluster
Br1113,Control,L5,L6b_3,0.0007970597351990435,18,22583,cluster
Br1113,Control,L5,L6b_4,0.0005313731567993624,12,22583,cluster
Br1113,Control,L5,L6b_5,0.0018598060487977682,42,22583,cluster
Br1113,Control,L5,L6b_6,0.015276978257981667,345,22583,cluster
Br1113,Control,L5,Lamp5_1,0.00690785103839171,156,22583,cluster
Br1113,Control,L5,Lamp5_2,0.0007970597351990435,18,22583,cluster
Br1113,Control,L5,Lamp5_3,0.0014612761811982464,33,22583,cluster
Br1113,Control,L5,Lamp5_4,8.856219279989372e-05,2,22583,cluster
Br1113,Control,L5,Lamp5_5,0.0002656865783996812,6,22583,cluster
Br1113,Control,L5,Lamp5_6,0.0,0,22583,cluster
Br1113,Control,L5,Lamp5_Lhx6_1,0.002214054819997343,50,22583,cluster
Br1113,Control,L5,Lymphocyte,0.0030553956515963336,69,22583,cluster
Br1113,Control,L5,Micro-PVM_1,0.0015498383739981402,35,22583,cluster
Br1113,Control,L5,Micro-PVM_2,0.02612584687596865,590,22583,cluster
Br1113,Control,L5,Micro-PVM_2_1-SEAAD,0.0016826816631979808,38,22583,cluster
Br1113,Control,L5,Micro-PVM_2_3-SEAAD,0.0005756542531993092,13,22583,cluster
Br1113,Control,L5,Micro-PVM_3-SEAAD,0.013594296594783686,307,22583,cluster
Br1113,Control,L5,Micro-PVM_4-SEAAD,0.0,0,22583,cluster
Br1113,Control,L5,Monocyte,0.00225833591639729,51,22583,cluster
Br1113,Control,L5,OPC_1,0.001638400566798034,37,22583,cluster
Br1113,Control,L5,OPC_2,0.0,0,22583,cluster
Br1113,Control,L5,OPC_2_1-SEAAD,0.0070849754239914985,160,22583,cluster
Br1113,Control,L5,OPC_2_2-SEAAD,0.0,0,22583,cluster
Br1113,Control,L5,Oligo_1,0.00039852986759952175,9,22583,cluster
Br1113,Control,L5,Oligo_2,0.0,0,22583,cluster
Br1113,Control,L5,Oligo_2_1-SEAAD,0.0415799495195501,939,22583,cluster
Br1113,Control,L5,Oligo_3,0.002656865783996812,60,22583,cluster
Br1113,Control,L5,Oligo_4,0.09086480981269096,2052,22583,cluster
Br1113,Control,L5,Pax6_1,4.428109639994686e-05,1,22583,cluster
Br1113,Control,L5,Pax6_2,0.00030996767479962804,7,22583,cluster
Br1113,Control,L5,Pax6_3,0.0001328432891998406,3,22583,cluster
Br1113,Control,L5,Pax6_4,4.428109639994686e-05,1,22583,cluster
Br1113,Control,L5,Pericyte_1,0.020280742151175663,458,22583,cluster
Br1113,Control,L5,Pericyte_2-SEAAD,0.0006199353495992561,14,22583,cluster
Br1113,Control,L5,Pvalb_1,0.0,0,22583,cluster
Br1113,Control,L5,Pvalb_10,0.00022140548199973433,5,22583,cluster
Br1113,Control,L5,Pvalb_12,0.0002656865783996812,6,22583,cluster
Br1113,Control,L5,Pvalb_13,0.001328432891998406,30,22583,cluster
Br1113,Control,L5,Pvalb_15,0.02679006332196785,605,22583,cluster
Br1113,Control,L5,Pvalb_2,0.0,0,22583,cluster
Br1113,Control,L5,Pvalb_3,0.0,0,22583,cluster
Br1113,Control,L5,Pvalb_5,4.428109639994686e-05,1,22583,cluster
Br1113,Control,L5,Pvalb_6,0.0011070274099986715,25,22583,cluster
Br1113,Control,L5,Pvalb_7,0.0,0,22583,cluster
Br1113,Control,L5,Pvalb_8,0.0016826816631979808,38,22583,cluster
Br1113,Control,L5,Pvalb_9,4.428109639994686e-05,1,22583,cluster
Br1113,Control,L5,SMC-SEAAD,0.020457866536775452,462,22583,cluster
Br1113,Control,L5,Sncg_1,0.0,0,22583,cluster
Br1113,Control,L5,Sncg_2,0.0,0,22583,cluster
Br1113,Control,L5,Sncg_3,0.0,0,22583,cluster
Br1113,Control,L5,Sncg_4,0.0005756542531993092,13,22583,cluster
Br1113,Control,L5,Sncg_5,0.0005313731567993624,12,22583,cluster
Br1113,Control,L5,Sncg_6,0.00017712438559978745,4,22583,cluster
Br1113,Control,L5,Sncg_8,0.0001328432891998406,3,22583,cluster
Br1113,Control,L5,Sst Chodl_1,0.0002656865783996812,6,22583,cluster
Br1113,Control,L5,Sst Chodl_2,0.0007970597351990435,18,22583,cluster
Br1113,Control,L5,Sst_1,0.001018465217198778,23,22583,cluster
Br1113,Control,L5,Sst_10,0.010804587521587035,244,22583,cluster
Br1113,Control,L5,Sst_11,0.0004870920603994155,11,22583,cluster
Br1113,Control,L5,Sst_12,0.0001328432891998406,3,22583,cluster
Br1113,Control,L5,Sst_13,0.0020812115307975027,47,22583,cluster
Br1113,Control,L5,Sst_19,0.0061550723995926135,139,22583,cluster
Br1113,Control,L5,Sst_2,0.00017712438559978745,4,22583,cluster
Br1113,Control,L5,Sst_20,0.002833990169596599,64,22583,cluster
Br1113,Control,L5,Sst_22,0.0,0,22583,cluster
Br1113,Control,L5,Sst_23,0.0,0,22583,cluster
Br1113,Control,L5,Sst_25,0.0002656865783996812,6,22583,cluster
Br1113,Control,L5,Sst_3,0.00664216445999203,150,22583,cluster
Br1113,Control,L5,Sst_4,0.0007084975423991498,16,22583,cluster
Br1113,Control,L5,Sst_5,0.00438382854359474,99,22583,cluster
Br1113,Control,L5,Sst_7,0.002656865783996812,60,22583,cluster
Br1113,Control,L5,Sst_9,0.000664216445999203,15,22583,cluster
Br1113,Control,L5,VLMC_1,0.0040295797723951645,91,22583,cluster
Br1113,Control,L5,Vip_1,0.0021697737235973963,49,22583,cluster
Br1113,Control,L5,Vip_11,4.428109639994686e-05,1,22583,cluster
Br1113,Control,L5,Vip_12,0.0004870920603994155,11,22583,cluster
Br1113,Control,L5,Vip_13,0.00017712438559978745,4,22583,cluster
Br1113,Control,L5,Vip_14,0.0011513085063986183,26,22583,cluster
Br1113,Control,L5,Vip_15,0.0001328432891998406,3,22583,cluster
Br1113,Control,L5,Vip_16,0.0005756542531993092,13,22583,cluster
Br1113,Control,L5,Vip_18,0.0011955896027985653,27,22583,cluster
Br1113,Control,L5,Vip_19,0.007926316255590489,179,22583,cluster
Br1113,Control,L5,Vip_2,0.001284151795598459,29,22583,cluster
Br1113,Control,L5,Vip_21,0.005579418146393305,126,22583,cluster
Br1113,Control,L5,Vip_23,0.005313731567993624,120,22583,cluster
Br1113,Control,L5,Vip_4,0.00044281096399946865,10,22583,cluster
Br1113,Control,L5,Vip_5,0.0,0,22583,cluster
Br1113,Control,L5,Vip_6,0.0002656865783996812,6,22583,cluster
Br1113,Control,L5,Vip_9,4.428109639994686e-05,1,22583,cluster
Br1113,Control,L6,Astro_1,0.0,0,4501,cluster
Br1113,Control,L6,Astro_2,0.053765829815596536,242,4501,cluster
Br1113,Control,L6,Astro_3,0.0015552099533437014,7,4501,cluster
Br1113,Control,L6,Astro_4,0.005998666962897134,27,4501,cluster
Br1113,Control,L6,Astro_5,0.010442123972450567,47,4501,cluster
Br1113,Control,L6,Astro_6-SEAAD,0.002443901355254388,11,4501,cluster
Br1113,Control,L6,Chandelier_1,0.0028882470562097314,13,4501,cluster
Br1113,Control,L6,Chandelier_2,0.0008886914019106865,4,4501,cluster
Br1113,Control,L6,Endo_1,0.025772050655409908,116,4501,cluster
Br1113,Control,L6,Endo_2,0.07709397911575205,347,4501,cluster
Br1113,Control,L6,Endo_3,0.001110864252388358,5,4501,cluster
Br1113,Control,L6,L2/3 IT_1,0.0013330371028660297,6,4501,cluster
Br1113,Control,L6,L2/3 IT_10,0.0,0,4501,cluster
Br1113,Control,L6,L2/3 IT_12,0.0019995556542990447,9,4501,cluster
Br1113,Control,L6,L2/3 IT_13,0.0,0,4501,cluster
Br1113,Control,L6,L2/3 IT_2,0.0037769384581204176,17,4501,cluster
Br1113,Control,L6,L2/3 IT_3,0.00022217285047767163,1,4501,cluster
Br1113,Control,L6,L2/3 IT_5,0.00022217285047767163,1,4501,cluster
Br1113,Control,L6,L2/3 IT_6,0.0,0,4501,cluster
Br1113,Control,L6,L2/3 IT_7,0.0,0,4501,cluster
Br1113,Control,L6,L2/3 IT_8,0.0,0,4501,cluster
Br1113,Control,L6,L4 IT_1,0.0282159520106643,127,4501,cluster
Br1113,Control,L6,L4 IT_2,0.003110419906687403,14,4501,cluster
Br1113,Control,L6,L4 IT_3,0.0,0,4501,cluster
Br1113,Control,L6,L4 IT_4,0.001110864252388358,5,4501,cluster
Br1113,Control,L6,L5 ET_1,0.00022217285047767163,1,4501,cluster
Br1113,Control,L6,L5 ET_2,0.011997333925794268,54,4501,cluster
Br1113,Control,L6,L5 IT_1,0.002221728504776716,10,4501,cluster
Br1113,Control,L6,L5 IT_2,0.009775605421017552,44,4501,cluster
Br1113,Control,L6,L5 IT_3,0.005998666962897134,27,4501,cluster
Br1113,Control,L6,L5 IT_5,0.00044434570095534326,2,4501,cluster
Br1113,Control,L6,L5 IT_6,0.005332148411464119,24,4501,cluster
Br1113,Control,L6,L5 IT_7,0.01621861808487003,73,4501,cluster
Br1113,Control,L6,L5/6 NP_1,0.0008886914019106865,4,4501,cluster
Br1113,Control,L6,L5/6 NP_2,0.00022217285047767163,1,4501,cluster
Br1113,Control,L6,L5/6 NP_3,0.00022217285047767163,1,4501,cluster
Br1113,Control,L6,L5/6 NP_4,0.011552988224838925,52,4501,cluster
Br1113,Control,L6,L5/6 NP_6,0.00044434570095534326,2,4501,cluster
Br1113,Control,L6,L6 CT_1,0.0,0,4501,cluster
Br1113,Control,L6,L6 CT_2,0.01088646967340591,49,4501,cluster
Br1113,Control,L6,L6 CT_3,0.020884247944901135,94,4501,cluster
Br1113,Control,L6,L6 CT_4,0.0,0,4501,cluster
Br1113,Control,L6,L6 IT Car3_1,0.00044434570095534326,2,4501,cluster
Br1113,Control,L6,L6 IT Car3_2,0.0008886914019106865,4,4501,cluster
Br1113,Control,L6,L6 IT Car3_3,0.016662963785825373,75,4501,cluster
Br1113,Control,L6,L6 IT_1,0.012219506776271939,55,4501,cluster
Br1113,Control,L6,L6 IT_2,0.0642079537880471,289,4501,cluster
Br1113,Control,L6,L6b_1,0.010442123972450567,47,4501,cluster
Br1113,Control,L6,L6b_2,0.026660742057320594,120,4501,cluster
Br1113,Control,L6,L6b_3,0.0026660742057320595,12,4501,cluster
Br1113,Control,L6,L6b_4,0.00044434570095534326,2,4501,cluster
Br1113,Control,L6,L6b_5,0.00555432126194179,25,4501,cluster
Br1113,Control,L6,L6b_6,0.08087091757387248,364,4501,cluster
Br1113,Control,L6,Lamp5_1,0.004221284159075761,19,4501,cluster
Br1113,Control,L6,Lamp5_2,0.0,0,4501,cluster
Br1113,Control,L6,Lamp5_3,0.00022217285047767163,1,4501,cluster
Br1113,Control,L6,Lamp5_4,0.0,0,4501,cluster
Br1113,Control,L6,Lamp5_5,0.0,0,4501,cluster
Br1113,Control,L6,Lamp5_6,0.0,0,4501,cluster
Br1113,Control,L6,Lamp5_Lhx6_1,0.003110419906687403,14,4501,cluster
Br1113,Control,L6,Lymphocyte,0.0037769384581204176,17,4501,cluster
Br1113,Control,L6,Micro-PVM_1,0.001110864252388358,5,4501,cluster
Br1113,Control,L6,Micro-PVM_2,0.02999333481448567,135,4501,cluster
Br1113,Control,L6,Micro-PVM_2_1-SEAAD,0.0026660742057320595,12,4501,cluster
Br1113,Control,L6,Micro-PVM_2_3-SEAAD,0.001777382803821373,8,4501,cluster
Br1113,Control,L6,Micro-PVM_3-SEAAD,0.01888469229060209,85,4501,cluster
Br1113,Control,L6,Micro-PVM_4-SEAAD,0.0,0,4501,cluster
Br1113,Control,L6,Monocyte,0.004887802710508776,22,4501,cluster
Br1113,Control,L6,OPC_1,0.0026660742057320595,12,4501,cluster
Br1113,Control,L6,OPC_2,0.0,0,4501,cluster
Br1113,Control,L6,OPC_2_1-SEAAD,0.007998222617196179,36,4501,cluster
Br1113,Control,L6,OPC_2_2-SEAAD,0.0,0,4501,cluster
Br1113,Control,L6,Oligo_1,0.003110419906687403,14,4501,cluster
Br1113,Control,L6,Oligo_2,0.0,0,4501,cluster
Br1113,Control,L6,Oligo_2_1-SEAAD,0.06287491668518107,283,4501,cluster
Br1113,Control,L6,Oligo_3,0.005776494112419463,26,4501,cluster
Br1113,Control,L6,Oligo_4,0.20217729393468117,910,4501,cluster
Br1113,Control,L6,Pax6_1,0.00022217285047767163,1,4501,cluster
Br1113,Control,L6,Pax6_2,0.0,0,4501,cluster
Br1113,Control,L6,Pax6_3,0.0,0,4501,cluster
Br1113,Control,L6,Pax6_4,0.0,0,4501,cluster
Br1113,Control,L6,Pericyte_1,0.015774272383914687,71,4501,cluster
Br1113,Control,L6,Pericyte_2-SEAAD,0.0013330371028660297,6,4501,cluster
Br1113,Control,L6,Pvalb_1,0.0,0,4501,cluster
Br1113,Control,L6,Pvalb_10,0.0013330371028660297,6,4501,cluster
Br1113,Control,L6,Pvalb_12,0.001110864252388358,5,4501,cluster
Br1113,Control,L6,Pvalb_13,0.0019995556542990447,9,4501,cluster
Br1113,Control,L6,Pvalb_15,0.007331704065763164,33,4501,cluster
Br1113,Control,L6,Pvalb_2,0.0,0,4501,cluster
Br1113,Control,L6,Pvalb_3,0.0,0,4501,cluster
Br1113,Control,L6,Pvalb_5,0.0,0,4501,cluster
Br1113,Control,L6,Pvalb_6,0.0,0,4501,cluster
Br1113,Control,L6,Pvalb_7,0.0,0,4501,cluster
Br1113,Control,L6,Pvalb_8,0.0006665185514330149,3,4501,cluster
Br1113,Control,L6,Pvalb_9,0.00044434570095534326,2,4501,cluster
Br1113,Control,L6,SMC-SEAAD,0.03110419906687403,140,4501,cluster
Br1113,Control,L6,Sncg_1,0.0,0,4501,cluster
Br1113,Control,L6,Sncg_2,0.0,0,4501,cluster
Br1113,Control,L6,Sncg_3,0.0,0,4501,cluster
Br1113,Control,L6,Sncg_4,0.0,0,4501,cluster
Br1113,Control,L6,Sncg_5,0.0,0,4501,cluster
Br1113,Control,L6,Sncg_6,0.0,0,4501,cluster
Br1113,Control,L6,Sncg_8,0.0,0,4501,cluster
Br1113,Control,L6,Sst Chodl_1,0.0006665185514330149,3,4501,cluster
Br1113,Control,L6,Sst Chodl_2,0.0006665185514330149,3,4501,cluster
Br1113,Control,L6,Sst_1,0.0028882470562097314,13,4501,cluster
Br1113,Control,L6,Sst_10,0.010664296822928238,48,4501,cluster
Br1113,Control,L6,Sst_11,0.0,0,4501,cluster
Br1113,Control,L6,Sst_12,0.0006665185514330149,3,4501,cluster
Br1113,Control,L6,Sst_13,0.001777382803821373,8,4501,cluster
Br1113,Control,L6,Sst_19,0.00044434570095534326,2,4501,cluster
Br1113,Control,L6,Sst_2,0.0,0,4501,cluster
Br1113,Control,L6,Sst_20,0.0006665185514330149,3,4501,cluster
Br1113,Control,L6,Sst_22,0.0,0,4501,cluster
Br1113,Control,L6,Sst_23,0.0,0,4501,cluster
Br1113,Control,L6,Sst_25,0.0,0,4501,cluster
Br1113,Control,L6,Sst_3,0.0006665185514330149,3,4501,cluster
Br1113,Control,L6,Sst_4,0.0026660742057320595,12,4501,cluster
Br1113,Control,L6,Sst_5,0.005776494112419463,26,4501,cluster
Br1113,Control,L6,Sst_7,0.004887802710508776,22,4501,cluster
Br1113,Control,L6,Sst_9,0.00022217285047767163,1,4501,cluster
Br1113,Control,L6,VLMC_1,0.005998666962897134,27,4501,cluster
Br1113,Control,L6,Vip_1,0.00022217285047767163,1,4501,cluster
Br1113,Control,L6,Vip_11,0.0,0,4501,cluster
Br1113,Control,L6,Vip_12,0.0,0,4501,cluster
Br1113,Control,L6,Vip_13,0.0,0,4501,cluster
Br1113,Control,L6,Vip_14,0.00022217285047767163,1,4501,cluster
Br1113,Control,L6,Vip_15,0.0,0,4501,cluster
Br1113,Control,L6,Vip_16,0.0,0,4501,cluster
Br1113,Control,L6,Vip_18,0.0,0,4501,cluster
Br1113,Control,L6,Vip_19,0.002221728504776716,10,4501,cluster
Br1113,Control,L6,Vip_2,0.0,0,4501,cluster
Br1113,Control,L6,Vip_21,0.0013330371028660297,6,4501,cluster
Br1113,Control,L6,Vip_23,0.00044434570095534326,2,4501,cluster
Br1113,Control,L6,Vip_4,0.0,0,4501,cluster
Br1113,Control,L6,Vip_5,0.0,0,4501,cluster
Br1113,Control,L6,Vip_6,0.0,0,4501,cluster
Br1113,Control,L6,Vip_9,0.0,0,4501,cluster
Br1139,SCZ,L2/3,Astro_1,0.0,0,6773,cluster
Br1139,SCZ,L2/3,Astro_2,0.06422560165362469,435,6773,cluster
Br1139,SCZ,L2/3,Astro_3,0.0008858703676362026,6,6773,cluster
Br1139,SCZ,L2/3,Astro_4,0.053742802303262956,364,6773,cluster
Br1139,SCZ,L2/3,Astro_5,0.03159604311235789,214,6773,cluster
